"CALC_FOR_STATE_ACCT","Gradespan","DISTRICT","distname","COUNTY","cntyname","REGION","regnname","DIST_ALLN","DIST_ALLR","DIST_ALLD","DIST_MALN","DIST_MALR","DIST_MALD","DIST_FEMN","DIST_FEMR","DIST_FEMD","DIST_AAN","DIST_AAR","DIST_AAD","DIST_ASN","DIST_ASR","DIST_ASD","DIST_HSN","DIST_HSR","DIST_HSD","DIST_NAN","DIST_NAR","DIST_NAD","DIST_WHN","DIST_WHR","DIST_WHD","DIST_PIN","DIST_PIR","DIST_PID","DIST_MUN","DIST_MUR","DIST_MUD","DIST_ATRN","DIST_ATRR","DIST_ATRD","DIST_BEN","DIST_BER","DIST_BED","DIST_TTLN","DIST_TTLR","DIST_TTLD","DIST_CTEN","DIST_CTER","DIST_CTED","DIST_ECNN","DIST_ECNR","DIST_ECND","DIST_GFTN","DIST_GFTR","DIST_GFTD","DIST_IMMN","DIST_IMMR","DIST_IMMD","DIST_LEPN","DIST_LEPR","DIST_LEPD","DIST_MIGN","DIST_MIGR","DIST_MIGD","DIST_OVRN","DIST_OVRR","DIST_OVRD","DIST_SPEN","DIST_SPER","DIST_SPED"
"No","78","025904","Blanket ISD","025","Brown County","15","San Angelo","-","2.1","<100","-","4.3","<100","-","0.0","<100","0","0.0","1",".",".",".","0","0.0","15",".",".",".","-","3.2","<100",".",".",".","0","0.0","1","-","5.3","<100",".",".",".","-","2.1","<100",".",".",".","-","4.0","<100","0","0.0","2",".",".",".","0","0.0","2",".",".",".","-","5.6","<100","-","10.0","<100"
"Yes","78","025904","Blanket ISD","025","Brown County","15","San Angelo","-","2.1","<100","-","4.3","<100","-","0.0","<100","0","0.0","1",".",".",".","0","0.0","15",".",".",".","-","3.2","<100",".",".",".","0","0.0","1","-","5.3","<100",".",".",".","-","2.1","<100",".",".",".","-","4.0","<100","0","0.0","2",".",".",".","0","0.0","2",".",".",".","-","5.6","<100","-","10.0","<100"
"No","912","025904","Blanket ISD","025","Brown County","15","San Angelo","0","0.0","61","0","0.0","32","0","0.0","29","0","0.0","3","0","0.0","1","0","0.0","16","0","0.0","1","0","0.0","40",".",".",".",".",".",".","0","0.0","27","0","0.0","2","0","0.0","61","0","0.0","53","0","0.0","32","0","0.0","5",".",".",".","0","0.0","3",".",".",".","0","0.0","25","0","0.0","10"
"Yes","912","025904","Blanket ISD","025","Brown County","15","San Angelo","0","0.0","61","0","0.0","32","0","0.0","29","0","0.0","3","0","0.0","1","0","0.0","16","0","0.0","1","0","0.0","40",".",".",".",".",".",".","0","0.0","27","0","0.0","2","0","0.0","61","0","0.0","53","0","0.0","32","0","0.0","5",".",".",".","0","0.0","3",".",".",".","0","0.0","25","0","0.0","10"
"No","712","025905","May ISD","025","Brown County","15","San Angelo","0","0.0","147","0","0.0","75","0","0.0","72",".",".",".",".",".",".","0","0.0","24","0","0.0","1","0","0.0","121",".",".",".","0","0.0","1","0","0.0","66","0","0.0","1",".",".",".","0","0.0","48","0","0.0","70","0","0.0","10",".",".",".",".",".",".",".",".",".","0","0.0","39","0","0.0","15"
"Yes","712","025905","May ISD","025","Brown County","15","San Angelo","0","0.0","147","0","0.0","75","0","0.0","72",".",".",".",".",".",".","0","0.0","24","0","0.0","1","0","0.0","121",".",".",".","0","0.0","1","0","0.0","66","0","0.0","1",".",".",".","0","0.0","48","0","0.0","70","0","0.0","10",".",".",".",".",".",".",".",".",".","0","0.0","39","0","0.0","15"
"No","78","025905","May ISD","025","Brown County","15","San Angelo","0","0.0","54","0","0.0","24","0","0.0","30",".",".",".",".",".",".","0","0.0","12","0","0.0","1","0","0.0","40",".",".",".","0","0.0","1","0","0.0","26","0","0.0","1",".",".",".",".",".",".","0","0.0","29","0","0.0","6",".",".",".",".",".",".",".",".",".","0","0.0","18","0","0.0","7"
"Yes","78","025905","May ISD","025","Brown County","15","San Angelo","0","0.0","54","0","0.0","24","0","0.0","30",".",".",".",".",".",".","0","0.0","12","0","0.0","1","0","0.0","40",".",".",".","0","0.0","1","0","0.0","26","0","0.0","1",".",".",".",".",".",".","0","0.0","29","0","0.0","6",".",".",".",".",".",".",".",".",".","0","0.0","18","0","0.0","7"
"No","912","025905","May ISD","025","Brown County","15","San Angelo","0","0.0","93","0","0.0","51","0","0.0","42",".",".",".",".",".",".","0","0.0","12",".",".",".","0","0.0","81",".",".",".",".",".",".","0","0.0","40",".",".",".",".",".",".","0","0.0","48","0","0.0","41","0","0.0","4",".",".",".",".",".",".",".",".",".","0","0.0","21","0","0.0","8"
"Yes","912","025905","May ISD","025","Brown County","15","San Angelo","0","0.0","93","0","0.0","51","0","0.0","42",".",".",".",".",".",".","0","0.0","12",".",".",".","0","0.0","81",".",".",".",".",".",".","0","0.0","40",".",".",".",".",".",".","0","0.0","48","0","0.0","41","0","0.0","4",".",".",".",".",".",".",".",".",".","0","0.0","21","0","0.0","8"
"No","712","025906","Zephyr ISD","025","Brown County","15","San Angelo","0","0.0","129","0","0.0","69","0","0.0","60",".",".",".",".",".",".","0","0.0","12","0","0.0","1","0","0.0","111",".",".",".","0","0.0","5","0","0.0","44",".",".",".","0","0.0","129","0","0.0","5","0","0.0","85","0","0.0","7",".",".",".",".",".",".",".",".",".","0","0.0","28","0","0.0","7"
"Yes","712","025906","Zephyr ISD","025","Brown County","15","San Angelo","0","0.0","129","0","0.0","69","0","0.0","60",".",".",".",".",".",".","0","0.0","12","0","0.0","1","0","0.0","111",".",".",".","0","0.0","5","0","0.0","44",".",".",".","0","0.0","129","0","0.0","5","0","0.0","85","0","0.0","7",".",".",".",".",".",".",".",".",".","0","0.0","28","0","0.0","7"
"No","78","025906","Zephyr ISD","025","Brown County","15","San Angelo","0","0.0","56","0","0.0","28","0","0.0","28",".",".",".",".",".",".","0","0.0","3","0","0.0","1","0","0.0","50",".",".",".","0","0.0","2","0","0.0","24",".",".",".","0","0.0","56",".",".",".","0","0.0","36","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","13","0","0.0","2"
"Yes","78","025906","Zephyr ISD","025","Brown County","15","San Angelo","0","0.0","56","0","0.0","28","0","0.0","28",".",".",".",".",".",".","0","0.0","3","0","0.0","1","0","0.0","50",".",".",".","0","0.0","2","0","0.0","24",".",".",".","0","0.0","56",".",".",".","0","0.0","36","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","13","0","0.0","2"
"No","912","025906","Zephyr ISD","025","Brown County","15","San Angelo","0","0.0","73","0","0.0","41","0","0.0","32",".",".",".",".",".",".","0","0.0","9",".",".",".","0","0.0","61",".",".",".","0","0.0","3","0","0.0","20",".",".",".","0","0.0","73","0","0.0","5","0","0.0","49","0","0.0","5",".",".",".",".",".",".",".",".",".","0","0.0","15","0","0.0","5"
"Yes","912","025906","Zephyr ISD","025","Brown County","15","San Angelo","0","0.0","73","0","0.0","41","0","0.0","32",".",".",".",".",".",".","0","0.0","9",".",".",".","0","0.0","61",".",".",".","0","0.0","3","0","0.0","20",".",".",".","0","0.0","73","0","0.0","5","0","0.0","49","0","0.0","5",".",".",".",".",".",".",".",".",".","0","0.0","15","0","0.0","5"
"No","712","025908","Brookesmith ISD","025","Brown County","15","San Angelo","-","1.0","<200","-","2.1","<100","-","0.0","<100","0","0.0","1",".",".",".","0","0.0","17",".",".",".","-","1.2","<100",".",".",".",".",".",".","0","0.0","25",".",".",".","-","1.0","<200","0","0.0","16","-","1.8","<100","0","0.0","6",".",".",".",".",".",".",".",".",".","0","0.0","37","0","0.0","13"
"Yes","712","025908","Brookesmith ISD","025","Brown County","15","San Angelo","-","1.0","<200","-","2.1","<100","-","0.0","<100","0","0.0","1",".",".",".","0","0.0","17",".",".",".","-","1.2","<100",".",".",".",".",".",".","0","0.0","25",".",".",".","-","1.0","<200","0","0.0","16","-","1.8","<100","0","0.0","6",".",".",".",".",".",".",".",".",".","0","0.0","36","0","0.0","13"
"No","78","025908","Brookesmith ISD","025","Brown County","15","San Angelo","0","0.0","39","0","0.0","17","0","0.0","22",".",".",".",".",".",".","0","0.0","8",".",".",".","0","0.0","31",".",".",".",".",".",".","0","0.0","7",".",".",".","0","0.0","39",".",".",".","0","0.0","24","0","0.0","4",".",".",".",".",".",".",".",".",".","0","0.0","12","0","0.0","3"
"Yes","78","025908","Brookesmith ISD","025","Brown County","15","San Angelo","0","0.0","39","0","0.0","17","0","0.0","22",".",".",".",".",".",".","0","0.0","8",".",".",".","0","0.0","31",".",".",".",".",".",".","0","0.0","7",".",".",".","0","0.0","39",".",".",".","0","0.0","24","0","0.0","4",".",".",".",".",".",".",".",".",".","0","0.0","12","0","0.0","3"
"No","912","025908","Brookesmith ISD","025","Brown County","15","San Angelo","-","1.6","<100","-","3.2","<100","-","0.0","<100","0","0.0","1",".",".",".","0","0.0","9",".",".",".","-","1.9","<100",".",".",".",".",".",".","0","0.0","18",".",".",".","-","1.6","<100","0","0.0","16","-","3.1","<100","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","25","0","0.0","10"
"Yes","912","025908","Brookesmith ISD","025","Brown County","15","San Angelo","-","1.6","<100","-","3.2","<100","-","0.0","<100","0","0.0","1",".",".",".","0","0.0","9",".",".",".","-","1.9","<100",".",".",".",".",".",".","0","0.0","18",".",".",".","-","1.6","<100","0","0.0","16","-","3.1","<100","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","24","0","0.0","10"
"No","712","025909","Early ISD","025","Brown County","15","San Angelo","-","0.5","<700","-","0.3","<300","-","0.7","<400","0","0.0","5","0","0.0","10","-","0.8","<200","0","0.0","3","-","0.4","<500","0","0.0","1","0","0.0","6","-","1.0","<300","0","0.0","4","0","0.0","235","-","2.6","<100","-","0.9","<300","0","0.0","69",".",".",".","0","0.0","1",".",".",".","-","2.1","<200","-","1.6","<100"
"Yes","712","025909","Early ISD","025","Brown County","15","San Angelo","-","0.5","<700","-","0.3","<300","-","0.7","<400","0","0.0","5","0","0.0","10","-","0.8","<200","0","0.0","3","-","0.4","<500","0","0.0","1","0","0.0","6","-","1.0","<300","0","0.0","4","0","0.0","235","-","2.6","<100","-","0.9","<300","0","0.0","69",".",".",".","0","0.0","1",".",".",".","-","2.1","<200","-","1.6","<100"
"No","78","025909","Early ISD","025","Brown County","15","San Angelo","0","0.0","235","0","0.0","111","0","0.0","124","0","0.0","3","0","0.0","5","0","0.0","41","0","0.0","2","0","0.0","183",".",".",".","0","0.0","1","0","0.0","83","0","0.0","3","0","0.0","235",".",".",".","0","0.0","93","0","0.0","29",".",".",".",".",".",".",".",".",".","0","0.0","50","0","0.0","28"
"Yes","78","025909","Early ISD","025","Brown County","15","San Angelo","0","0.0","235","0","0.0","111","0","0.0","124","0","0.0","3","0","0.0","5","0","0.0","41","0","0.0","2","0","0.0","183",".",".",".","0","0.0","1","0","0.0","83","0","0.0","3","0","0.0","235",".",".",".","0","0.0","93","0","0.0","29",".",".",".",".",".",".",".",".",".","0","0.0","50","0","0.0","28"
"No","912","025909","Early ISD","025","Brown County","15","San Angelo","-","0.8","<400","-","0.5","<200","-","1.1","<200","0","0.0","2","0","0.0","5","-","1.3","<100","0","0.0","1","-","0.7","<300","0","0.0","1","0","0.0","5","-","1.6","<200","0","0.0","1",".",".",".","-","2.6","<100","-","1.5","<200","0","0.0","40",".",".",".","0","0.0","1",".",".",".","-","3.3","<100","-","3.0","<100"
"Yes","912","025909","Early ISD","025","Brown County","15","San Angelo","-","0.8","<400","-","0.5","<200","-","1.1","<200","0","0.0","2","0","0.0","5","-","1.3","<100","0","0.0","1","-","0.7","<300","0","0.0","1","0","0.0","5","-","1.6","<200","0","0.0","1",".",".",".","-","2.6","<100","-","1.5","<200","0","0.0","40",".",".",".","0","0.0","1",".",".",".","-","3.3","<100","-","3.0","<100"
"No","712","026901","Caldwell ISD","026","Burleson County","06","Huntsville","-","0.5","<900","-","0.5","<500","-","0.5","<500","-","1.2","<100","0","0.0","2","-","0.8","<300","0","0.0","1","-","0.2","<500",".",".",".","0","0.0","10","-","0.6","<400","0","0.0","46","0","0.0","287","0","0.0","270","-","1.0","<400","0","0.0","90","0","0.0","3","0","0.0","35","-","100.0","<100","-","1.2","<300","0","0.0","78"
"Yes","712","026901","Caldwell ISD","026","Burleson County","06","Huntsville","-","0.5","<900","-","0.5","<500","-","0.5","<500","-","1.2","<100","0","0.0","2","-","0.8","<300","0","0.0","1","-","0.2","<500",".",".",".","0","0.0","10","-","0.6","<400","0","0.0","46","0","0.0","287","0","0.0","270","-","1.0","<400","0","0.0","90","0","0.0","3","0","0.0","35","-","100.0","<100","-","1.2","<300","0","0.0","78"
"No","78","026901","Caldwell ISD","026","Burleson County","06","Huntsville","0","0.0","287","0","0.0","138","0","0.0","149","0","0.0","29","0","0.0","1","0","0.0","88",".",".",".","0","0.0","167",".",".",".","0","0.0","2","0","0.0","126","0","0.0","24","0","0.0","287",".",".",".","0","0.0","163","0","0.0","28","0","0.0","1","0","0.0","16",".",".",".","0","0.0","86","0","0.0","26"
"Yes","78","026901","Caldwell ISD","026","Burleson County","06","Huntsville","0","0.0","287","0","0.0","138","0","0.0","149","0","0.0","29","0","0.0","1","0","0.0","88",".",".",".","0","0.0","167",".",".",".","0","0.0","2","0","0.0","126","0","0.0","24","0","0.0","287",".",".",".","0","0.0","163","0","0.0","28","0","0.0","1","0","0.0","16",".",".",".","0","0.0","86","0","0.0","26"
"No","912","026901","Caldwell ISD","026","Burleson County","06","Huntsville","-","0.7","<600","-","0.7","<300","-","0.7","<300","-","1.8","<100","0","0.0","1","-","1.1","<200","0","0.0","1","-","0.3","<400",".",".",".","0","0.0","8","-","1.0","<300","0","0.0","22",".",".",".","0","0.0","270","-","1.7","<300","0","0.0","62","0","0.0","2","0","0.0","19","-","100.0","<100","-","1.8","<200","0","0.0","52"
"Yes","912","026901","Caldwell ISD","026","Burleson County","06","Huntsville","-","0.7","<600","-","0.7","<300","-","0.7","<300","-","1.8","<100","0","0.0","1","-","1.1","<200","0","0.0","1","-","0.3","<400",".",".",".","0","0.0","8","-","1.0","<300","0","0.0","22",".",".",".","0","0.0","270","-","1.7","<300","0","0.0","62","0","0.0","2","0","0.0","19","-","100.0","<100","-","1.8","<200","0","0.0","52"
"No","712","026902","Somerville ISD","026","Burleson County","06","Huntsville","-","1.8","<300","-","3.4","<200","-","0.0","<200","-","6.9","<100",".",".",".","0","0.0","56","0","0.0","1","0","0.0","103",".",".",".","0","0.0","6","-","3.7","<200","0","0.0","10",".",".",".","0","0.0","1","-","2.6","<200","0","0.0","19","0","0.0","2","0","0.0","12",".",".",".","0","0.0","74","0","0.0","37"
"Yes","712","026902","Somerville ISD","026","Burleson County","06","Huntsville","-","1.8","<300","-","3.4","<200","-","0.0","<200","-","7.0","<100",".",".",".","0","0.0","56","0","0.0","1","0","0.0","102",".",".",".","0","0.0","6","-","3.8","<200","0","0.0","10",".",".",".","0","0.0","1","-","2.6","<200","0","0.0","19","0","0.0","2","0","0.0","12",".",".",".","0","0.0","73","0","0.0","36"
"No","78","026902","Somerville ISD","026","Burleson County","06","Huntsville","0","0.0","81","0","0.0","43","0","0.0","38","0","0.0","19",".",".",".","0","0.0","22",".",".",".","0","0.0","38",".",".",".","0","0.0","2","0","0.0","35","0","0.0","3",".",".",".",".",".",".","0","0.0","47","0","0.0","10",".",".",".","0","0.0","4",".",".",".","0","0.0","26","0","0.0","12"
"Yes","78","026902","Somerville ISD","026","Burleson County","06","Huntsville","0","0.0","81","0","0.0","43","0","0.0","38","0","0.0","19",".",".",".","0","0.0","22",".",".",".","0","0.0","38",".",".",".","0","0.0","2","0","0.0","35","0","0.0","3",".",".",".",".",".",".","0","0.0","47","0","0.0","10",".",".",".","0","0.0","4",".",".",".","0","0.0","26","0","0.0","12"
"No","912","026902","Somerville ISD","026","Burleson County","06","Huntsville","-","2.8","<200","-","5.3","<100","-","0.0","<100","-","10.3","<100",".",".",".","0","0.0","34","0","0.0","1","0","0.0","65",".",".",".","0","0.0","4","-","5.6","<100","0","0.0","7",".",".",".","0","0.0","1","-","3.7","<200","0","0.0","9","0","0.0","2","0","0.0","8",".",".",".","0","0.0","48","0","0.0","25"
"Yes","912","026902","Somerville ISD","026","Burleson County","06","Huntsville","-","2.8","<200","-","5.3","<100","-","0.0","<100","-","10.5","<100",".",".",".","0","0.0","34","0","0.0","1","0","0.0","64",".",".",".","0","0.0","4","-","5.6","<100","0","0.0","7",".",".",".","0","0.0","1","-","3.7","<200","0","0.0","9","0","0.0","2","0","0.0","8",".",".",".","0","0.0","47","0","0.0","24"
"No","712","026903","Snook ISD","026","Burleson County","06","Huntsville","-","0.8","<300","-","1.5","<200","-","0.0","<200","-","1.2","<100",".",".",".","-","1.8","<100","0","0.0","1","0","0.0","115",".",".",".","0","0.0","1","-","0.7","<200","0","0.0","6","-","0.8","<300","-","1.7","<100","-","1.3","<200","0","0.0","26",".",".",".","0","0.0","4",".",".",".","-","3.2","<100","-","4.2","<100"
"Yes","712","026903","Snook ISD","026","Burleson County","06","Huntsville","-","0.4","<300","-","0.7","<200","-","0.0","<200","-","1.2","<100",".",".",".","0","0.0","<100","0","0.0","1","0","0.0","115",".",".",".","0","0.0","1","-","0.7","<200","0","0.0","6","-","0.4","<300","-","1.7","<100","-","0.6","<200","0","0.0","26",".",".",".","0","0.0","4",".",".",".","-","1.6","<100","0","0.0","<100"
"No","78","026903","Snook ISD","026","Burleson County","06","Huntsville","0","0.0","102","0","0.0","51","0","0.0","51","0","0.0","36",".",".",".","0","0.0","17",".",".",".","0","0.0","49",".",".",".",".",".",".","0","0.0","49","0","0.0","2","0","0.0","102",".",".",".","0","0.0","66","0","0.0","11",".",".",".","0","0.0","1",".",".",".","0","0.0","26","0","0.0","10"
"Yes","78","026903","Snook ISD","026","Burleson County","06","Huntsville","0","0.0","102","0","0.0","51","0","0.0","51","0","0.0","36",".",".",".","0","0.0","17",".",".",".","0","0.0","49",".",".",".",".",".",".","0","0.0","49","0","0.0","2","0","0.0","102",".",".",".","0","0.0","66","0","0.0","11",".",".",".","0","0.0","1",".",".",".","0","0.0","26","0","0.0","10"
"No","912","026903","Snook ISD","026","Burleson County","06","Huntsville","-","1.3","<200","-","2.4","<100","-","0.0","<100","-","2.1","<100",".",".",".","-","2.6","<100","0","0.0","1","0","0.0","66",".",".",".","0","0.0","1","-","1.1","<100","0","0.0","4","-","1.3","<200","-","1.7","<100","-","2.2","<100","0","0.0","15",".",".",".","0","0.0","3",".",".",".","-","5.4","<100","-","7.1","<100"
"Yes","912","026903","Snook ISD","026","Burleson County","06","Huntsville","-","0.7","<200","-","1.2","<100","-","0.0","<100","-","2.1","<100",".",".",".","0","0.0","<100","0","0.0","1","0","0.0","66",".",".",".","0","0.0","1","-","1.1","<100","0","0.0","4","-","0.7","<200","-","1.7","<100","-","1.1","<100","0","0.0","15",".",".",".","0","0.0","3",".",".",".","-","2.8","<100","0","0.0","<100"
"No","712","027903","Burnet CISD","027","Burnet County","13","Austin","16","1.0","1,540","-","1.0","<900","-","1.1","<800","0","0.0","30","0","0.0","4","-","2.2","<500","0","0.0","8","-","0.7","<1,100",".",".",".","0","0.0","29","-","1.5","<700","-","2.4","<100","-","1.4","<600","-","0.7","<500","-","1.6","<900","0","0.0","72","0","0.0","5","-","1.9","<100","0","0.0","2","-","2.7","<400","-","0.6","<200"
"Yes","712","027903","Burnet CISD","027","Burnet County","13","Austin","15","1.0","1,539","-","1.0","<900","-","1.0","<800","0","0.0","30","0","0.0","4","-","2.2","<500","0","0.0","8","-","0.6","<1,100",".",".",".","0","0.0","29","-","1.3","<700","-","2.4","<100","-","1.4","<600","-","0.7","<500","-","1.5","<900","0","0.0","72","0","0.0","5","-","1.9","<100","0","0.0","2","-","2.7","<400","-","0.6","<200"
"No","78","027903","Burnet CISD","027","Burnet County","13","Austin","0","0.0","528","0","0.0","278","0","0.0","250","0","0.0","10","0","0.0","3","0","0.0","152","0","0.0","5","0","0.0","348",".",".",".","0","0.0","10","0","0.0","258","0","0.0","26","0","0.0","528",".",".",".","0","0.0","327","0","0.0","16","0","0.0","4","0","0.0","30","0","0.0","1","0","0.0","120","0","0.0","58"
"Yes","78","027903","Burnet CISD","027","Burnet County","13","Austin","0","0.0","528","0","0.0","278","0","0.0","250","0","0.0","10","0","0.0","3","0","0.0","152","0","0.0","5","0","0.0","348",".",".",".","0","0.0","10","0","0.0","258","0","0.0","26","0","0.0","528",".",".",".","0","0.0","327","0","0.0","16","0","0.0","4","0","0.0","30","0","0.0","1","0","0.0","120","0","0.0","58"
"No","912","027903","Burnet CISD","027","Burnet County","13","Austin","16","1.6","1,012","-","1.5","<600","-","1.7","<500","0","0.0","20","0","0.0","1","-","3.6","<300","0","0.0","3","-","1.0","<800",".",".",".","0","0.0","19","-","2.6","<400","-","6.7","<100","-","13.1","<100","-","0.7","<500","-","2.7","<600","0","0.0","56","0","0.0","1","-","4.5","<100","0","0.0","1","-","3.9","<300","-","1.0","<200"
