"DIST_ALLN","DIST_ALLR","DIST_ALLD","DISTRICT","Gradespan","DIST_MALN","DIST_MALR","DIST_MALD","DIST_FEMN","DIST_FEMR","DIST_FEMD","DIST_AAN","DIST_AAR","DIST_AAD","DIST_ASN","DIST_ASR","DIST_ASD","DIST_HSN","DIST_HSR","DIST_HSD","DIST_NAN","DIST_NAR","DIST_NAD","DIST_WHN","DIST_WHR","DIST_WHD","DIST_PIN","DIST_PIR","DIST_PID","DIST_MUN","DIST_MUR","DIST_MUD","DIST_ATRN","DIST_ATRR","DIST_ATRD","DIST_BEN","DIST_BER","DIST_BED","DIST_TTLN","DIST_TTLR","DIST_TTLD","DIST_CTEN","DIST_CTER","DIST_CTED","DIST_ECNN","DIST_ECNR","DIST_ECND","DIST_GFTN","DIST_GFTR","DIST_GFTD","DIST_IMMN","DIST_IMMR","DIST_IMMD","DIST_LEPN","DIST_LEPR","DIST_LEPD","DIST_MIGN","DIST_MIGR","DIST_MIGD","DIST_OVRN","DIST_OVRR","DIST_OVRD","DIST_SPEN","DIST_SPER","DIST_SPED","cntyname","regnname","distname","COUNTY","REGION","CALC_PER_TEC"
"-","5.4","<200","101809","712","-","7.0","<100","-","3.9","<100","-","5.9","<100","0","0.0","2","-","6.1","<100","0","0.0","1","-","5.4","<100",".",".",".","0","0.0","3","-","7.7","<100",".",".",".","-","7.1","<100","-","6.1","<100","-","5.0","<100","0","0.0","1",".",".",".",".",".",".",".",".",".","-","17.8","<100","-","2.4","<100","Harris County","Houston","Bay Area Charter Inc","101","04","Yes"
"0","0.0","48","101809","78","0","0.0","27","0","0.0","21","0","0.0","9","0","0.0","1","0","0.0","11",".",".",".","0","0.0","27",".",".",".",".",".",".","0","0.0","17",".",".",".","0","0.0","15",".",".",".","0","0.0","24","0","0.0","1",".",".",".",".",".",".",".",".",".","0","0.0","8","0","0.0","14","Harris County","Houston","Bay Area Charter Inc","101","04","No"
"0","0.0","48","101809","78","0","0.0","27","0","0.0","21","0","0.0","9","0","0.0","1","0","0.0","11",".",".",".","0","0.0","27",".",".",".",".",".",".","0","0.0","17",".",".",".","0","0.0","15",".",".",".","0","0.0","24","0","0.0","1",".",".",".",".",".",".",".",".",".","0","0.0","8","0","0.0","14","Harris County","Houston","Bay Area Charter Inc","101","04","Yes"
"-","9.7","<200","101809","912","-","15.2","<100","-","5.3","<100","-","12.5","<100","0","0.0","1","-","12.5","<100","0","0.0","1","-","9.1","<100",".",".",".","0","0.0","3","-","11.1","<100",".",".",".","-","11.6","<100","-","8.0","<100","-","12.8","<100",".",".",".",".",".",".",".",".",".",".",".",".","-","25.0","<100","-","3.6","<100","Harris County","Houston","Bay Area Charter Inc","101","04","No"
"-","8.0","<200","101809","912","-","11.4","<100","-","5.4","<100","-","12.5","<100","0","0.0","1","-","9.1","<100","0","0.0","1","-","7.7","<100",".",".",".","0","0.0","3","-","11.4","<100",".",".",".","-","9.8","<100","-","6.1","<100","-","8.3","<100",".",".",".",".",".",".",".",".",".",".",".",".","-","21.6","<100","-","3.6","<100","Harris County","Houston","Bay Area Charter Inc","101","04","Yes"
"-","200.0","<100","101811","712","-",".",".","-","100.0","<100","-","100.0","<100",".",".",".","-",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","-","100.0","<100",".",".",".","-","100.0","<100",".",".",".",".",".",".",".",".",".",".",".",".","-",".",".",".",".",".","Harris County","Houston","Excel Academy","101","04","No"
"-","200.0","<100","101811","712","-",".",".","-","100.0","<100","-","100.0","<100",".",".",".","-",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","-","100.0","<100",".",".",".","-","100.0","<100",".",".",".",".",".",".",".",".",".",".",".",".","-",".",".",".",".",".","Harris County","Houston","Excel Academy","101","04","Yes"
"-","200.0","<100","101811","912","-",".",".","-","100.0","<100","-","100.0","<100",".",".",".","-",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","-","100.0","<100",".",".",".","-","100.0","<100",".",".",".",".",".",".",".",".",".",".",".",".","-",".",".",".",".",".","Harris County","Houston","Excel Academy","101","04","No"
"-","200.0","<100","101811","912","-",".",".","-","100.0","<100","-","100.0","<100",".",".",".","-",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","-","100.0","<100",".",".",".","-","100.0","<100",".",".",".",".",".",".",".",".",".",".",".",".","-",".",".",".",".",".","Harris County","Houston","Excel Academy","101","04","Yes"
"216","15.3","1,415","101812","712","112","15.9","705","104","14.6","710","104","16.7","622","0","0.0","2","108","14.1","766",".",".",".","-","13.0","<100",".",".",".","-","50.0","<100","115","15.9","725","-","14.0","<100","216","15.3","1,415",".",".",".","189","15.1","1,249",".",".",".",".",".",".","-","14.6","<100","0","0.0","1","192","17.3","1,109","24","13.4","179","Harris County","Houston","Houston Can Academy Charter School","101","04","No"
"193","14.5","1,328","101812","712","98","14.8","664","95","14.3","664","90","15.6","577","0","0.0","2","99","13.6","727",".",".",".","-","15.0","<100",".",".",".","-","50.0","<100","100","14.7","681","-","12.2","<100","193","14.5","1,328",".",".",".","169","14.3","1,178",".",".",".",".",".",".","-","12.4","<100","0","0.0","1","169","16.5","1,026","21","12.5","168","Harris County","Houston","Houston Can Academy Charter School","101","04","Yes"
"216","15.3","1,415","101812","912","112","15.9","705","104","14.6","710","104","16.7","622","0","0.0","2","108","14.1","766",".",".",".","-","13.0","<100",".",".",".","-","50.0","<100","115","15.9","725","-","14.0","<100","216","15.3","1,415",".",".",".","189","15.1","1,249",".",".",".",".",".",".","-","14.6","<100","0","0.0","1","192","17.3","1,109","24","13.4","179","Harris County","Houston","Houston Can Academy Charter School","101","04","No"
"193","14.5","1,328","101812","912","98","14.8","664","95","14.3","664","90","15.6","577","0","0.0","2","99","13.6","727",".",".",".","-","15.0","<100",".",".",".","-","50.0","<100","100","14.7","681","-","12.2","<100","193","14.5","1,328",".",".",".","169","14.3","1,178",".",".",".",".",".",".","-","12.4","<100","0","0.0","1","169","16.5","1,026","21","12.5","168","Harris County","Houston","Houston Can Academy Charter School","101","04","Yes"
"-","0.2","<2,000","101813","712","-","0.3","<1,000","-","0.0","<1,100","0","0.0","451","0","0.0","19","-","0.2","<1,500","0","0.0","6","0","0.0","11","0","0.0","2","0","0.0","10","-","0.5","<700","0","0.0","214","-","0.2","<2,000",".",".",".","-","0.2","<1,800",".",".",".",".",".",".","0","0.0","231",".",".",".","-","0.4","<500","0","0.0","108","Harris County","Houston","Kipp Inc Charter","101","04","No"
"-","0.2","<2,000","101813","712","-","0.3","<1,000","-","0.0","<1,100","0","0.0","450","0","0.0","19","-","0.2","<1,500","0","0.0","6","0","0.0","11","0","0.0","2","0","0.0","10","-","0.5","<700","0","0.0","214","-","0.2","<2,000",".",".",".","-","0.2","<1,800",".",".",".",".",".",".","0","0.0","231",".",".",".","-","0.4","<500","0","0.0","108","Harris County","Houston","Kipp Inc Charter","101","04","Yes"
"0","0.0","1,135","101813","78","0","0.0","541","0","0.0","594","0","0.0","293","0","0.0","11","0","0.0","815","0","0.0","4","0","0.0","6","0","0.0","1","0","0.0","5","0","0.0","323","0","0.0","160","0","0.0","1,135",".",".",".","0","0.0","994",".",".",".",".",".",".","0","0.0","170",".",".",".","0","0.0","289","0","0.0","70","Harris County","Houston","Kipp Inc Charter","101","04","No"
"0","0.0","1,135","101813","78","0","0.0","541","0","0.0","594","0","0.0","293","0","0.0","11","0","0.0","815","0","0.0","4","0","0.0","6","0","0.0","1","0","0.0","5","0","0.0","323","0","0.0","160","0","0.0","1,135",".",".",".","0","0.0","994",".",".",".",".",".",".","0","0.0","170",".",".",".","0","0.0","289","0","0.0","70","Harris County","Houston","Kipp Inc Charter","101","04","Yes"
"-","0.3","<900","101813","912","-","0.7","<500","-","0.0","<500","0","0.0","158","0","0.0","8","-","0.4","<700","0","0.0","2","0","0.0","5","0","0.0","1","0","0.0","5","-","1.1","<300","0","0.0","54","-","0.3","<900",".",".",".","-","0.4","<800",".",".",".",".",".",".","0","0.0","61",".",".",".","-","1.1","<200","0","0.0","38","Harris County","Houston","Kipp Inc Charter","101","04","No"
"-","0.3","<900","101813","912","-","0.7","<500","-","0.0","<500","0","0.0","157","0","0.0","8","-","0.4","<700","0","0.0","2","0","0.0","5","0","0.0","1","0","0.0","5","-","1.1","<300","0","0.0","54","-","0.3","<900",".",".",".","-","0.4","<800",".",".",".",".",".",".","0","0.0","61",".",".",".","-","1.1","<200","0","0.0","38","Harris County","Houston","Kipp Inc Charter","101","04","Yes"
"-","1.0","<100","101819","712","-","2.0","<100","-","0.0","<100",".",".",".",".",".",".","-","1.0","<100",".",".",".",".",".",".",".",".",".",".",".",".","-","1.2","<100","-","1.3","<100","-","1.0","<100",".",".",".","-","1.0","<100",".",".",".","0","0.0","3","-","1.3","<100",".",".",".","-","2.5","<100","0","0.0","7","Harris County","Houston","Amigos Por Vida-Friends For Life P","101","04","No"
"-","1.0","<100","101819","712","-","2.0","<100","-","0.0","<100",".",".",".",".",".",".","-","1.0","<100",".",".",".",".",".",".",".",".",".",".",".",".","-","1.2","<100","-","1.3","<100","-","1.0","<100",".",".",".","-","1.0","<100",".",".",".","0","0.0","3","-","1.3","<100",".",".",".","-","2.5","<100","0","0.0","7","Harris County","Houston","Amigos Por Vida-Friends For Life P","101","04","Yes"
"-","1.0","<100","101819","78","-","2.0","<100","-","0.0","<100",".",".",".",".",".",".","-","1.0","<100",".",".",".",".",".",".",".",".",".",".",".",".","-","1.2","<100","-","1.3","<100","-","1.0","<100",".",".",".","-","1.0","<100",".",".",".","0","0.0","3","-","1.3","<100",".",".",".","-","2.5","<100","0","0.0","7","Harris County","Houston","Amigos Por Vida-Friends For Life P","101","04","No"
"-","1.0","<100","101819","78","-","2.0","<100","-","0.0","<100",".",".",".",".",".",".","-","1.0","<100",".",".",".",".",".",".",".",".",".",".",".",".","-","1.2","<100","-","1.3","<100","-","1.0","<100",".",".",".","-","1.0","<100",".",".",".","0","0.0","3","-","1.3","<100",".",".",".","-","2.5","<100","0","0.0","7","Harris County","Houston","Amigos Por Vida-Friends For Life P","101","04","Yes"
"-","2.9","<300","101821","712","-","3.8","<200","-","2.2","<200","-","2.8","<100","0","0.0","1","-","3.2","<300",".",".",".","0","0.0","14",".",".",".","0","0.0","1","-","3.2","<200",".",".",".","-","2.9","<300","0","0.0","6","-","2.0","<300","0","0.0","6",".",".",".",".",".",".",".",".",".","-","3.7","<200","0","0.0","36","Harris County","Houston","Houston Heights High School","101","04","No"
"-","2.3","<300","101821","712","-","2.3","<200","-","2.2","<200","-","2.8","<100","0","0.0","1","-","2.3","<300",".",".",".","0","0.0","14",".",".",".","0","0.0","1","-","2.6","<200",".",".",".","-","2.3","<300","0","0.0","6","-","1.5","<300","0","0.0","6",".",".",".",".",".",".",".",".",".","-","3.1","<200","0","0.0","36","Harris County","Houston","Houston Heights High School","101","04","Yes"
"-","2.9","<300","101821","912","-","3.8","<200","-","2.2","<200","-","2.8","<100","0","0.0","1","-","3.2","<300",".",".",".","0","0.0","14",".",".",".","0","0.0","1","-","3.2","<200",".",".",".","-","2.9","<300","0","0.0","6","-","2.0","<300","0","0.0","6",".",".",".",".",".",".",".",".",".","-","3.7","<200","0","0.0","36","Harris County","Houston","Houston Heights High School","101","04","No"
"-","2.3","<300","101821","912","-","2.3","<200","-","2.2","<200","-","2.8","<100","0","0.0","1","-","2.3","<300",".",".",".","0","0.0","14",".",".",".","0","0.0","1","-","2.6","<200",".",".",".","-","2.3","<300","0","0.0","6","-","1.5","<300","0","0.0","6",".",".",".",".",".",".",".",".",".","-","3.1","<200","0","0.0","36","Harris County","Houston","Houston Heights High School","101","04","Yes"
"34","26.2","130","101822","712","17","23.0","<100","17","30.4","<100","-","27.0","<200",".",".",".","0","0.0","4",".",".",".","-","33.3","<100",".",".",".","0","0.0","1","-","20.3","<100",".",".",".","30","25.4","118",".",".",".","33","26.8","123",".",".",".",".",".",".",".",".",".",".",".",".","32","36.4","88","-","20.0","<100","Harris County","Houston","Jamie's House Charter School","101","04","No"
"25","21.9","114","101822","712","-","19.1","<100","-","26.1","<100","-","22.6","<200",".",".",".","0","0.0","4",".",".",".","-","33.3","<100",".",".",".","0","0.0","1","-","17.7","<100",".",".",".","22","21.2","104",".",".",".","24","22.4","107",".",".",".",".",".",".",".",".",".",".",".",".","23","31.5","73","-","21.1","<100","Harris County","Houston","Jamie's House Charter School","101","04","Yes"
"34","26.2","130","101822","912","17","23.0","<100","17","30.4","<100","-","27.0","<200",".",".",".","0","0.0","4",".",".",".","-","33.3","<100",".",".",".","0","0.0","1","-","20.3","<100",".",".",".","30","25.4","118",".",".",".","33","26.8","123",".",".",".",".",".",".",".",".",".",".",".",".","32","36.4","88","-","20.0","<100","Harris County","Houston","Jamie's House Charter School","101","04","No"
"25","21.9","114","101822","912","-","19.1","<100","-","26.1","<100","-","22.6","<200",".",".",".","0","0.0","4",".",".",".","-","33.3","<100",".",".",".","0","0.0","1","-","17.7","<100",".",".",".","22","21.2","104",".",".",".","24","22.4","107",".",".",".",".",".",".",".",".",".",".",".",".","23","31.5","73","-","21.1","<100","Harris County","Houston","Jamie's House Charter School","101","04","Yes"
"-","0.5","<500","101828","712","-","0.5","<300","-","0.5","<200","0","0.0","1",".",".",".","-","0.5","<500",".",".",".","0","0.0","2",".",".",".",".",".",".","-","0.8","<300","0","0.0","61","-","0.5","<500","0","0.0","54","-","0.5","<400",".",".",".","0","0.0","5","0","0.0","64","0","0.0","2","-","0.7","<200","0","0.0","19","Harris County","Houston","Houston Gateway Academy Inc","101","04","No"
"-","0.5","<500","101828","712","-","0.5","<300","-","0.5","<200","0","0.0","1",".",".",".","-","0.5","<500",".",".",".","0","0.0","2",".",".",".",".",".",".","-","0.8","<300","0","0.0","61","-","0.5","<500","0","0.0","54","-","0.5","<400",".",".",".","0","0.0","5","0","0.0","64","0","0.0","2","-","0.7","<200","0","0.0","19","Harris County","Houston","Houston Gateway Academy Inc","101","04","Yes"
"-","0.4","<300","101828","78","-","0.8","<200","-","0.0","<200",".",".",".",".",".",".","-","0.4","<300",".",".",".","0","0.0","1",".",".",".",".",".",".","-","0.7","<200","0","0.0","51","-","0.4","<300",".",".",".","-","0.4","<300",".",".",".","0","0.0","3","0","0.0","53","0","0.0","1","0","0.0","89","0","0.0","7","Harris County","Houston","Houston Gateway Academy Inc","101","04","No"
"-","0.4","<300","101828","78","-","0.8","<200","-","0.0","<200",".",".",".",".",".",".","-","0.4","<300",".",".",".","0","0.0","1",".",".",".",".",".",".","-","0.7","<200","0","0.0","51","-","0.4","<300",".",".",".","-","0.4","<300",".",".",".","0","0.0","3","0","0.0","53","0","0.0","1","0","0.0","89","0","0.0","7","Harris County","Houston","Houston Gateway Academy Inc","101","04","Yes"
"-","0.6","<200","101828","912","-","0.0","<100","-","1.5","<100","0","0.0","1",".",".",".","-","0.6","<200",".",".",".","0","0.0","1",".",".",".",".",".",".","-","1.0","<200","0","0.0","10","-","0.6","<200","0","0.0","54","-","0.7","<200",".",".",".","0","0.0","2","0","0.0","11","0","0.0","1","-","1.8","<100","0","0.0","12","Harris County","Houston","Houston Gateway Academy Inc","101","04","No"
"-","0.6","<200","101828","912","-","0.0","<100","-","1.5","<100","0","0.0","1",".",".",".","-","0.6","<200",".",".",".","0","0.0","1",".",".",".",".",".",".","-","1.0","<200","0","0.0","10","-","0.6","<200","0","0.0","54","-","0.7","<200",".",".",".","0","0.0","2","0","0.0","11","0","0.0","1","-","1.9","<100","0","0.0","12","Harris County","Houston","Houston Gateway Academy Inc","101","04","Yes"
"-","3.8","<300","101837","712","-","1.9","<200","-","4.8","<200","0","0.0","29","0","0.0","1","-","4.7","<200","0","0.0","2","-","3.8","<200",".",".",".","0","0.0","4","-","5.4","<200","0","0.0","1",".",".",".",".",".",".","0","0.0","77",".",".",".",".",".",".","0","0.0","1",".",".",".","-","9.3","<200","-","3.7","<100","Harris County","Houston","Calvin Nelms Charter Schools","101","04","No"
"-","3.8","<300","101837","712","-","1.9","<200","-","4.8","<200","0","0.0","29","0","0.0","1","-","4.7","<200","0","0.0","2","-","3.8","<200",".",".",".","0","0.0","4","-","5.4","<200","0","0.0","1",".",".",".",".",".",".","0","0.0","77",".",".",".",".",".",".","0","0.0","1",".",".",".","-","9.3","<200","-","3.7","<100","Harris County","Houston","Calvin Nelms Charter Schools","101","04","Yes"
"0","0.0","74","101837","78","0","0.0","31","0","0.0","43","0","0.0","8",".",".",".","0","0.0","40","0","0.0","1","0","0.0","22",".",".",".","0","0.0","3","0","0.0","25","0","0.0","1",".",".",".",".",".",".","0","0.0","25",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","20","0","0.0","10","Harris County","Houston","Calvin Nelms Charter Schools","101","04","No"
"0","0.0","74","101837","78","0","0.0","31","0","0.0","43","0","0.0","8",".",".",".","0","0.0","40","0","0.0","1","0","0.0","22",".",".",".","0","0.0","3","0","0.0","25","0","0.0","1",".",".",".",".",".",".","0","0.0","25",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","20","0","0.0","10","Harris County","Houston","Calvin Nelms Charter Schools","101","04","Yes"
"-","5.1","<300","101837","912","-","2.7","<100","-","6.3","<200","0","0.0","21","0","0.0","1","-","6.4","<200","0","0.0","1","-","4.8","<100",".",".",".","0","0.0","1","-","6.5","<200",".",".",".",".",".",".",".",".",".","0","0.0","52",".",".",".",".",".",".",".",".",".",".",".",".","-","11.4","<100","-","5.9","<100","Harris County","Houston","Calvin Nelms Charter Schools","101","04","No"
"-","5.1","<300","101837","912","-","2.7","<100","-","6.3","<200","0","0.0","21","0","0.0","1","-","6.4","<200","0","0.0","1","-","4.8","<100",".",".",".","0","0.0","1","-","6.5","<200",".",".",".",".",".",".",".",".",".","0","0.0","52",".",".",".",".",".",".",".",".",".",".",".",".","-","11.4","<100","-","5.9","<100","Harris County","Houston","Calvin Nelms Charter Schools","101","04","Yes"
"-","0.5","<600","101838","712","-","0.7","<300","-","0.4","<300","0","0.0","25","0","0.0","3","-","0.8","<400","0","0.0","3","0","0.0","135",".",".",".","0","0.0","4","-","0.8","<300","-","1.7","<100","-","0.5","<600",".",".",".","-","0.5","<400",".",".",".","-","20.0","<100","-","1.5","<100",".",".",".","-","1.0","<300","0","0.0","56","Harris County","Houston","Southwest School","101","04","No"
"-","0.5","<600","101838","712","-","0.7","<300","-","0.4","<300","0","0.0","25","0","0.0","3","-","0.8","<400","0","0.0","3","0","0.0","132",".",".",".","0","0.0","4","-","0.8","<300","-","1.7","<100","-","0.5","<600",".",".",".","-","0.5","<400",".",".",".","-","20.0","<100","-","1.5","<100",".",".",".","-","1.0","<300","0","0.0","55","Harris County","Houston","Southwest School","101","04","Yes"
"0","0.0","106","101838","78","0","0.0","56","0","0.0","50","0","0.0","5",".",".",".","0","0.0","97","0","0.0","1","0","0.0","2",".",".",".","0","0.0","1","0","0.0","40","0","0.0","24","0","0.0","106",".",".",".","0","0.0","99",".",".",".",".",".",".","0","0.0","29",".",".",".","0","0.0","38","0","0.0","7","Harris County","Houston","Southwest School","101","04","No"
"0","0.0","106","101838","78","0","0.0","56","0","0.0","50","0","0.0","5",".",".",".","0","0.0","97","0","0.0","1","0","0.0","2",".",".",".","0","0.0","1","0","0.0","40","0","0.0","24","0","0.0","106",".",".",".","0","0.0","99",".",".",".",".",".",".","0","0.0","29",".",".",".","0","0.0","38","0","0.0","7","Harris County","Houston","Southwest School","101","04","Yes"
"-","0.7","<500","101838","912","-","0.9","<300","-","0.4","<300","0","0.0","20","0","0.0","3","-","1.0","<300","0","0.0","2","0","0.0","133",".",".",".","0","0.0","3","-","1.0","<300","-","2.8","<100","-","0.7","<500",".",".",".","-","0.7","<300",".",".",".","-","20.0","<100","-","2.6","<100",".",".",".","-","1.2","<200","0","0.0","49","Harris County","Houston","Southwest School","101","04","No"
"-","0.7","<500","101838","912","-","0.9","<300","-","0.4","<300","0","0.0","20","0","0.0","3","-","1.0","<300","0","0.0","2","0","0.0","130",".",".",".","0","0.0","3","-","1.0","<200","-","2.8","<100","-","0.7","<500",".",".",".","-","0.7","<300",".",".",".","-","20.0","<100","-","2.6","<100",".",".",".","-","1.2","<200","0","0.0","48","Harris County","Houston","Southwest School","101","04","Yes"
"0","0.0","149","101842","712","0","0.0","75","0","0.0","74","0","0.0","29",".",".",".","0","0.0","73",".",".",".","0","0.0","45","0","0.0","1","0","0.0","1","0","0.0","64",".",".",".","0","0.0","149","0","0.0","139","0","0.0","95",".",".",".",".",".",".","0","0.0","3",".",".",".","0","0.0","89","0","0.0","6","Harris County","Houston","Comquest Academy","101","04","No"
"0","0.0","145","101842","712","0","0.0","73","0","0.0","72","0","0.0","28",".",".",".","0","0.0","72",".",".",".","0","0.0","43","0","0.0","1","0","0.0","1","0","0.0","63",".",".",".","0","0.0","145","0","0.0","135","0","0.0","93",".",".",".",".",".",".","0","0.0","3",".",".",".","0","0.0","85","0","0.0","6","Harris County","Houston","Comquest Academy","101","04","Yes"
"0","0.0","8","101842","78","0","0.0","7","0","0.0","1","0","0.0","1",".",".",".","0","0.0","5",".",".",".","0","0.0","2",".",".",".",".",".",".","0","0.0","4",".",".",".","0","0.0","8",".",".",".","0","0.0","4",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","5",".",".",".","Harris County","Houston","Comquest Academy","101","04","No"
"0","0.0","8","101842","78","0","0.0","7","0","0.0","1","0","0.0","1",".",".",".","0","0.0","5",".",".",".","0","0.0","2",".",".",".",".",".",".","0","0.0","4",".",".",".","0","0.0","8",".",".",".","0","0.0","4",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","5",".",".",".","Harris County","Houston","Comquest Academy","101","04","Yes"
"0","0.0","141","101842","912","0","0.0","68","0","0.0","73","0","0.0","28",".",".",".","0","0.0","68",".",".",".","0","0.0","43","0","0.0","1","0","0.0","1","0","0.0","60",".",".",".","0","0.0","141","0","0.0","139","0","0.0","91",".",".",".",".",".",".","0","0.0","3",".",".",".","0","0.0","84","0","0.0","6","Harris County","Houston","Comquest Academy","101","04","No"
"0","0.0","137","101842","912","0","0.0","66","0","0.0","71","0","0.0","27",".",".",".","0","0.0","67",".",".",".","0","0.0","41","0","0.0","1","0","0.0","1","0","0.0","59",".",".",".","0","0.0","137","0","0.0","135","0","0.0","89",".",".",".",".",".",".","0","0.0","3",".",".",".","0","0.0","80","0","0.0","6","Harris County","Houston","Comquest Academy","101","04","Yes"
"18","0.4","4,643","101845","712","-","0.4","<2,200","-","0.4","<2,500","-","0.6","<500","0","0.0","74","-","0.4","<4,100","0","0.0","6","0","0.0","36",".",".",".","0","0.0","14","-","0.9","<1,500","-","0.2","<500","18","0.4","4,642",".",".",".","15","0.4","3,978",".",".",".","0","0.0","16","-","0.2","<500",".",".",".","-","1.3","<1,100","-","0.8","<300","Harris County","Houston","Yes Prep Public Schools Inc","101","04","No"
"18","0.4","4,640","101845","712","-","0.4","<2,200","-","0.4","<2,500","-","0.6","<500","0","0.0","74","-","0.4","<4,100","0","0.0","6","0","0.0","36",".",".",".","0","0.0","14","-","0.9","<1,500","-","0.2","<500","18","0.4","4,639",".",".",".","15","0.4","3,975",".",".",".","0","0.0","16","-","0.2","<500",".",".",".","-","1.3","<1,100","-","0.8","<300","Harris County","Houston","Yes Prep Public Schools Inc","101","04","Yes"
"-","0.1","<2,400","101845","78","-","0.1","<1,100","-","0.1","<1,300","0","0.0","250","0","0.0","39","-","0.1","<2,000","0","0.0","4","0","0.0","19",".",".",".","0","0.0","4","-","0.3","<800","-","0.3","<400","-","0.1","<2,400",".",".",".","-","0.1","<2,100",".",".",".","0","0.0","12","-","0.3","<400",".",".",".","-","0.4","<500","-","0.7","<200","Harris County","Houston","Yes Prep Public Schools Inc","101","04","No"
"-","0.1","<2,400","101845","78","-","0.1","<1,100","-","0.1","<1,300","0","0.0","250","0","0.0","39","-","0.1","<2,000","0","0.0","4","0","0.0","19",".",".",".","0","0.0","4","-","0.3","<800","-","0.3","<400","-","0.1","<2,400",".",".",".","-","0.1","<2,100",".",".",".","0","0.0","12","-","0.3","<400",".",".",".","-","0.4","<500","-","0.7","<200","Harris County","Houston","Yes Prep Public Schools Inc","101","04","Yes"
"-","0.7","<2,400","101845","912","-","0.7","<1,100","-","0.6","<1,300","-","1.3","<300","0","0.0","35","-","0.6","<2,100","0","0.0","2","0","0.0","17",".",".",".","0","0.0","10","-","1.6","<800","0","0.0","56","-","0.7","<2,400",".",".",".","-","0.7","<2,000",".",".",".","0","0.0","4","0","0.0","65",".",".",".","-","2.0","<600","-","0.9","<200","Harris County","Houston","Yes Prep Public Schools Inc","101","04","No"
"-","0.7","<2,400","101845","912","-","0.7","<1,100","-","0.6","<1,300","-","1.3","<300","0","0.0","35","-","0.6","<2,100","0","0.0","2","0","0.0","17",".",".",".","0","0.0","10","-","1.6","<800","0","0.0","55","-","0.7","<2,400",".",".",".","-","0.7","<2,000",".",".",".","0","0.0","4","0","0.0","64",".",".",".","-","2.0","<600","-","0.9","<200","Harris County","Houston","Yes Prep Public Schools Inc","101","04","Yes"
"-","0.1","<1,500","101846","712","-","0.1","<800","-","0.0","<800","0","0.0","429","0","0.0","13","0","0.0","583","0","0.0","4","-","0.2","<500",".",".",".","0","0.0","14","-","0.4","<300","0","0.0","93","-","0.1","<1,500",".",".",".","0","0.0","989","0","0.0","108","0","0.0","16","0","0.0","111",".",".",".","-","0.4","<300","0","0.0","53","Harris County","Houston","Harmony Science Academy","101","04","No"
"-","0.1","<1,500","101846","712","-","0.1","<800","-","0.0","<800","0","0.0","429","0","0.0","13","0","0.0","583","0","0.0","4","-","0.2","<500",".",".",".","0","0.0","14","-","0.4","<300","0","0.0","93","-","0.1","<1,500",".",".",".","0","0.0","989","0","0.0","108","0","0.0","16","0","0.0","111",".",".",".","-","0.4","<300","0","0.0","53","Harris County","Houston","Harmony Science Academy","101","04","Yes"
"0","0.0","711","101846","78","0","0.0","351","0","0.0","360","0","0.0","229","0","0.0","6","0","0.0","287","0","0.0","1","0","0.0","182",".",".",".","0","0.0","6","0","0.0","102","0","0.0","63","0","0.0","711",".",".",".","0","0.0","472","0","0.0","60","0","0.0","5","0","0.0","73",".",".",".","0","0.0","104","0","0.0","27","Harris County","Houston","Harmony Science Academy","101","04","No"
"0","0.0","711","101846","78","0","0.0","351","0","0.0","360","0","0.0","229","0","0.0","6","0","0.0","287","0","0.0","1","0","0.0","182",".",".",".","0","0.0","6","0","0.0","102","0","0.0","63","0","0.0","711",".",".",".","0","0.0","472","0","0.0","60","0","0.0","5","0","0.0","73",".",".",".","0","0.0","104","0","0.0","27","Harris County","Houston","Harmony Science Academy","101","04","Yes"
"-","0.1","<800","101846","912","-","0.3","<400","-","0.0","<500","0","0.0","200","0","0.0","7","0","0.0","296","0","0.0","3","-","0.4","<300",".",".",".","0","0.0","8","-","0.8","<200","0","0.0","30","-","0.1","<800",".",".",".","0","0.0","517","0","0.0","48","0","0.0","11","0","0.0","38",".",".",".","-","0.7","<200","0","0.0","26","Harris County","Houston","Harmony Science Academy","101","04","No"
"-","0.1","<800","101846","912","-","0.3","<400","-","0.0","<500","0","0.0","200","0","0.0","7","0","0.0","296","0","0.0","3","-","0.4","<300",".",".",".","0","0.0","8","-","0.8","<200","0","0.0","30","-","0.1","<800",".",".",".","0","0.0","517","0","0.0","48","0","0.0","11","0","0.0","38",".",".",".","-","0.7","<200","0","0.0","26","Harris County","Houston","Harmony Science Academy","101","04","Yes"
