District_Id,Year,All_Rate,African_American_Rate,Hispanic_Rate,White_Rate,Disadvantaged_Rate,Female_Rate,Male_Rate,At_Risk_Rate,Bilingual_ESL_Rate,Tech_Education_Rate,Gifted_Talented_Rate,Immigrant_Rate,ELL_Rate,Migrant_Rate,Overage_Rate,Special_Education_Rate,Title_I_Rate,Asian_Rate,Multiracial_Rate,American_Indian_Rate,Pacific_Islander_Rate,Non_Disadvantaged_Rate,Foster_Care_Rate,Homeless_Rate,Military_Rate
13905,2009,0.4,0.0,0.7,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,,0.0,0.0,1.5,0.0,0.4,,,,,,,,
13905,2010,0.8,0.0,1.3,0.0,1.4,1.6,0.0,0.8,0.0,0.4,0.0,,0.0,0.0,2.6,3.3,0.8,,,,,,,,
13905,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
13905,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
13905,2013,0.3,0.0,0.5,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,,0.0,0.0,,,,,
13905,2014,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,,,,
13905,2015,1.1,,1.1,1.2,1.5,1.4,0.8,0.9,0.0,1.1,0.0,,,100.0,4.0,8.0,1.1,0.0,,0.0,,,,,
13905,2016,0.3,0.0,0.5,0.0,0.0,0.7,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.4,0.0,0.3,0.0,0.0,0.0,,,,,
13905,2017,1.0,0.0,1.6,0.0,2.1,2.2,0.0,0.0,0.0,0.4,0.0,,66.7,0.0,3.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13905,2018,1.4,0.0,1.5,1.2,2.6,0.7,2.0,2.5,0.0,1.3,0.0,,0.0,0.0,5.6,5.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,
13905,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
14801,2003,0.9,1.4,1.6,,,1.2,0.6,,,,,,,,0.9,,,,,,,,,,
14801,2004,2.8,3.6,,4.4,,3.8,2.0,3.2,,,,,,,4.0,,1.9,,,,,,,,
14801,2005,1.1,2.0,,,1.5,0.6,1.5,2.1,,,,,,,1.4,2.3,1.3,,,,,,,,
14801,2006,1.3,1.7,1.0,0.9,0.0,0.5,2.2,0.0,,,,,,,1.1,0.0,1.3,,,,,,,,
14801,2007,4.0,2.6,6.4,4.0,5.5,4.3,3.7,1.5,,,,,,,5.9,3.2,4.0,,,,,,,,
14801,2008,4.4,4.2,6.6,3.3,4.2,5.1,3.5,6.4,,,,,,,5.7,0.0,4.4,,,,,,,,
14801,2009,8.8,10.4,7.9,8.3,11.8,8.7,8.9,9.1,,,,,0.0,,12.6,4.8,8.5,,,,,,,,
14801,2010,9.6,10.9,5.9,9.9,7.8,9.5,9.8,9.0,,,,,,,11.7,6.8,9.6,,,,,,,,
14801,2011,12.5,12.7,11.3,13.5,13.1,10.6,14.5,12.3,,,,,,,18.8,10.2,11.9,25.0,0.0,33.3,0.0,,,,
14801,2012,13.9,10.7,16.7,14.4,11.0,18.2,9.1,9.4,,,,,,100.0,18.0,10.1,13.6,50.0,0.0,42.9,25.0,,,,
14801,2013,19.4,17.2,16.9,21.3,20.1,17.6,21.0,16.2,,10.0,,,,,26.8,21.7,19.4,50.0,35.7,0.0,33.3,,,,
14801,2014,17.7,17.9,19.0,19.3,19.2,17.2,18.2,14.3,0.0,0.0,,,0.0,,22.3,20.5,17.7,0.0,8.3,0.0,0.0,,,,
14801,2015,20.2,26.9,18.9,18.1,21.1,17.6,22.6,18.8,25.0,12.6,,0.0,27.3,50.0,27.9,16.8,20.1,16.7,32.6,23.1,12.5,,,,
14801,2016,23.1,29.5,22.9,19.7,22.6,20.7,25.3,22.2,61.5,8.1,,,32.4,0.0,30.5,23.3,23.1,21.4,19.6,27.8,0.0,,,26.0,
14801,2017,21.8,25.0,22.5,17.1,22.1,17.9,25.5,18.5,35.7,13.6,,,25.9,0.0,29.0,17.6,20.5,0.0,16.2,46.2,35.7,21.1,0.0,30.9,0.0
14801,2018,22.0,25.4,23.5,15.2,22.5,20.4,23.5,20.3,27.0,22.1,,,24.7,25.0,30.0,23.8,20.4,11.8,11.1,33.3,33.3,20.3,0.0,25.0,6.9
14801,2019,19.6,20.4,19.3,19.6,20.1,17.8,21.5,19.3,15.7,11.8,,,22.0,0.0,26.6,19.4,19.7,22.2,25.6,50.0,20.0,18.6,0.0,23.3,21.2
14802,2003,6.1,7.3,5.7,4.7,6.3,5.0,7.0,2.0,,,,,,,7.3,9.1,2.9,,,,,,,,
14802,2004,1.2,1.6,1.8,,2.0,0.9,1.4,1.6,,,,,,,1.8,3.4,1.5,,,,,,,,
14802,2005,1.5,2.0,,1.5,2.7,0.9,2.0,1.1,,,,,,,2.1,5.0,1.0,,,,,,,,
14802,2006,3.6,7.2,0.0,0.0,7.1,4.3,2.7,3.7,,,,,,,3.2,0.0,2.4,,,,,,,,
14802,2007,6.1,3.8,7.4,11.1,1.6,5.3,6.9,6.0,,,,,,,8.2,5.0,6.1,,,,,,,,
14802,2008,9.6,8.8,5.0,14.0,8.6,6.5,12.7,8.5,,0.0,,,,,11.3,21.4,9.6,,,,,,,,
14802,2009,5.1,9.0,2.5,2.9,7.0,6.7,3.0,5.9,,,,,,,6.5,50.0,5.1,,,,,,,,
14802,2010,1.4,1.9,0.0,0.0,0.0,1.2,1.7,0.0,,,,,,,2.2,7.1,1.4,,,,,,,,
14802,2011,4.8,5.5,10.3,0.0,5.6,9.2,0.0,5.4,,3.8,,,,,6.4,0.0,4.8,0.0,0.0,0.0,0.0,,,,
14802,2012,6.0,6.8,5.3,6.9,7.8,3.7,7.9,2.2,,0.0,,,,,8.6,5.3,6.0,0.0,0.0,0.0,,,,,
14802,2013,16.5,22.2,15.4,9.1,16.9,14.6,18.4,17.5,,,,,,,20.8,11.5,16.5,,8.3,,0.0,,,,
14802,2014,13.0,16.2,11.7,13.8,12.3,8.0,18.3,7.2,,,,,,,21.0,22.2,13.0,0.0,0.0,,0.0,,,,
14802,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,
14803,2003,,,,,,,,,,,,,,,,,,,,,,,,,
14803,2004,,,,,,,,,,,,,,,,,,,,,,,,,
14803,2005,,,,,,,,,,,,,,,,,,,,,,,,,
14803,2006,9.3,7.7,33.3,0.0,3.6,12.5,4.5,8.0,,,,,,,16.1,12.5,9.3,,,,,,,,
14803,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
14803,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,,,,,
14803,2009,1.5,0.0,0.0,2.9,4.3,0.0,3.7,3.1,0.0,,,,0.0,,0.0,0.0,1.5,,,,,,,,
14803,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,,,,,
14803,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,,,,,
14803,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,
14803,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
14803,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
14803,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
14803,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
14803,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
14803,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14803,2019,1.4,10.5,0.0,0.0,0.0,2.9,0.0,0.0,0.0,1.9,,,0.0,,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2.1,0.0,66.7,0.0
14804,2003,1.5,,,2.3,,0.8,2.6,,,,,,,,1.4,1.0,,,,,,,,,
14804,2004,0.5,,,0.8,,0.9,,,,,,,,,,,,,,,,,,,
14804,2005,0.8,4.2,2.4,,,0.7,1.0,,,,,,,,1.3,,,,,,,,,,
14804,2006,6.6,0.0,8.3,7.4,1.8,4.8,9.2,0.0,,,,,,,12.6,3.5,6.6,,,,,,,,
14804,2007,4.6,3.8,6.7,3.8,1.7,2.8,6.7,0.0,,,,,,,9.4,2.4,4.6,,,,,,,,
14804,2008,2.9,0.0,1.9,3.5,1.4,1.2,5.0,5.1,,,,,,,4.8,5.1,2.9,,,,,,,,
14804,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
14804,2010,1.5,0.0,1.0,2.1,0.0,1.7,1.1,4.2,,,,,,,2.2,0.0,0.0,,,,,,,,
14804,2011,2.9,0.0,4.0,2.7,1.9,2.0,3.8,5.6,,,,,,,7.4,4.8,0.0,0.0,0.0,,,,,,
14804,2012,2.7,0.0,3.7,2.6,2.4,0.6,5.1,3.7,,,,,0.0,,7.9,0.0,,0.0,0.0,0.0,,,,,
14804,2013,2.4,12.5,1.8,2.4,6.5,2.1,2.8,2.2,,,,,0.0,,7.4,0.0,0.0,0.0,0.0,0.0,,,,,
14804,2014,0.6,0.0,1.6,0.4,0.0,0.0,1.1,1.2,,,,,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
14804,2015,1.1,5.6,1.1,0.9,6.0,0.5,1.8,1.5,25.0,,,,20.0,,4.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,
14804,2016,1.0,0.0,2.7,0.6,8.8,0.8,1.3,1.5,100.0,,,,33.3,,5.3,4.5,,0.0,0.0,,,,,100.0,
14804,2017,0.6,0.0,1.0,0.6,2.6,0.4,0.9,1.3,,,,,,,3.4,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,,0.0
14804,2018,0.8,0.0,1.7,0.6,5.0,0.8,0.8,1.3,0.0,,,,0.0,,4.1,0.0,,0.0,0.0,,0.0,0.4,0.0,0.0,0.0
14804,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
14901,2003,,,,,,,,,,,,,,,,,,,,,,,,,
14901,2004,0.6,,,0.7,,,1.2,1.5,,,,,,,1.0,1.2,0.6,,,,,,,,
14901,2005,,,,,,,,,,,,,,,,,,,,,,,,,
14901,2006,1.7,0.0,2.5,1.7,2.9,0.6,3.0,2.3,,0.7,0.0,,,,7.5,3.5,1.7,,,,,,,,
14901,2007,0.8,0.0,0.0,1.0,2.4,1.0,0.6,1.6,,2.1,0.0,,,,2.6,0.0,0.8,,,,,,,,
14901,2008,0.3,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.3,,,,,,,,
14901,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
14901,2010,0.6,0.0,0.0,0.8,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.3,,,,,,,,
14901,2011,0.3,0.0,0.0,0.4,0.0,0.0,0.6,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,,,,
14901,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
14901,2013,0.3,0.0,0.0,0.4,0.9,0.6,0.0,1.0,,0.0,0.0,,,,1.1,0.0,0.3,0.0,0.0,0.0,0.0,,,,
14901,2014,1.0,0.0,2.1,0.7,2.7,1.1,0.9,1.1,0.0,0.0,0.0,0.0,0.0,,3.1,5.0,1.0,0.0,0.0,0.0,,,,,
14901,2015,1.4,0.0,2.0,1.3,4.6,1.5,1.3,2.7,0.0,2.0,0.0,0.0,50.0,,5.1,2.7,1.4,0.0,0.0,0.0,,,,,
14901,2016,0.9,10.0,1.0,0.7,1.6,0.5,1.3,0.9,0.0,0.0,0.0,0.0,0.0,,3.1,2.8,0.9,0.0,0.0,0.0,,,,14.3,
14901,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14901,2018,0.6,0.0,1.0,0.6,1.2,1.0,0.4,1.6,0.0,0.0,0.0,,0.0,,2.6,1.8,0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
14901,2019,1.1,0.0,1.9,0.6,1.2,0.5,1.5,2.2,16.7,0.8,0.0,,16.7,,3.5,3.3,1.1,0.0,6.7,0.0,0.0,1.0,0.0,0.0,0.0
14902,2003,0.6,,1.5,,,,1.0,1.7,,1.5,,,,,2.6,,,,,,,,,,
14902,2004,2.5,3.2,1.4,3.6,3.1,1.6,3.0,1.4,,7.1,,,,,5.7,9.3,2.1,,,,,,,,
14902,2005,1.3,3.7,1.4,,1.1,1.6,1.1,1.3,,,,,,,6.3,2.9,1.5,,,,,,,,
14902,2006,0.6,0.0,1.4,0.0,1.0,0.0,1.2,1.1,0.0,2.0,0.0,,0.0,,0.0,0.0,0.6,,,,,,,,
14902,2007,2.8,5.0,3.1,1.8,3.6,2.9,2.7,2.9,33.3,3.5,0.0,,50.0,,9.1,5.3,2.8,,,,,,,,
14902,2008,3.1,0.0,1.6,7.1,4.9,3.1,3.1,4.8,0.0,5.6,0.0,,,,11.8,0.0,3.1,,,,,,,,
14902,2009,1.7,0.0,3.3,0.0,1.5,3.3,0.0,1.5,0.0,2.1,0.0,,0.0,,5.0,0.0,1.7,,,,,,,,
14902,2010,4.0,0.0,7.1,0.0,4.3,1.5,6.8,3.4,0.0,0.0,0.0,0.0,0.0,,10.4,0.0,4.0,,,,,,,,
14902,2011,1.7,0.0,2.6,0.0,2.7,0.0,3.4,3.2,10.0,0.0,0.0,0.0,9.1,,2.4,0.0,1.7,,0.0,0.0,,,,,
14902,2012,0.7,7.7,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.1,0.0,0.0,,0.0,0.0,,,,,
14902,2013,2.3,0.0,2.3,3.1,2.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,2.3,,0.0,,,,,,
14902,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
14902,2015,1.7,0.0,0.0,6.1,2.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,1.8,,0.0,0.0,,,,,
14902,2016,1.8,0.0,2.9,0.0,2.6,0.0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,,3.8,0.0,1.9,,0.0,,,,,,
14902,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,0.0
14902,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
14902,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
14903,2003,0.3,,0.2,0.3,0.3,0.1,0.4,0.2,,0.5,,,,,0.6,0.7,,,,,,,,,
14903,2004,0.4,0.8,0.8,0.2,0.5,0.2,0.6,0.6,,0.2,,,2.2,,1.8,0.9,,,,,,,,,
14903,2005,0.3,,0.6,0.1,0.5,0.3,0.3,0.4,3.0,0.3,,4.8,2.0,,0.2,,,,,,,,,,
14903,2006,3.3,2.7,3.8,3.2,4.6,2.7,3.8,3.4,0.0,2.4,0.0,0.0,5.5,0.0,10.0,4.3,6.6,,,,,,,,
14903,2007,2.9,7.3,3.2,2.3,4.9,2.9,2.9,4.1,4.5,2.9,0.0,0.0,3.4,0.0,8.4,4.7,14.5,,,,,,,,
14903,2008,1.6,3.2,2.2,1.1,2.0,1.7,1.5,2.6,4.4,0.7,0.0,0.0,3.8,0.0,5.1,3.1,4.8,,,,,,,,
14903,2009,0.3,0.0,0.4,0.2,0.1,0.4,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,,,,,,,,
14903,2010,0.2,0.5,0.1,0.1,0.1,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.6,,,,,,,,
14903,2011,0.1,0.0,0.3,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0,1.3,0.0,0.0,0.0,0.0,,,,
14903,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
14903,2013,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
14903,2014,0.3,0.5,0.5,0.0,0.5,0.2,0.3,0.3,0.0,0.1,0.0,0.0,0.8,0.0,0.8,0.3,2.3,0.0,0.9,0.0,14.3,,,,
14903,2015,0.3,0.8,0.7,0.1,0.5,0.3,0.4,0.6,2.1,0.3,0.0,0.0,1.7,0.0,1.2,0.3,1.9,0.0,0.0,0.0,0.0,,,,
14903,2016,0.6,0.4,0.7,0.6,1.1,0.6,0.5,0.6,0.0,0.2,0.0,0.0,0.0,0.0,2.2,1.8,2.8,0.0,0.0,0.0,0.0,,,2.8,
14903,2017,0.2,0.0,0.4,0.1,0.3,0.2,0.2,0.1,0.0,0.0,0.3,0.0,0.6,0.0,0.7,0.2,2.0,0.0,0.8,0.0,0.0,0.2,0.0,1.9,0.0
14903,2018,0.4,1.1,0.2,0.5,0.6,0.2,0.6,1.2,0.0,0.4,0.0,0.0,0.0,0.0,1.1,0.9,1.7,0.0,0.0,0.0,0.0,0.2,0.0,1.7,0.4
14903,2019,0.5,0.0,0.9,0.3,1.0,0.4,0.6,0.9,0.6,0.3,0.0,0.0,0.6,0.0,1.7,0.4,1.4,0.0,0.8,4.5,0.0,0.1,4.0,1.4,0.0
14905,2003,,,,,,,,,,,,,,,,,,,,,,,,,
14905,2004,,,,,,,,,,,,,,,,,,,,,,,,,
14905,2005,0.6,,3.7,,1.6,,1.2,1.7,,0.7,,,,,3.7,4.0,,,,,,,,,
14905,2006,0.6,0.0,0.0,0.8,1.6,0.0,1.2,1.6,,0.7,0.0,,0.0,,3.7,5.6,,,,,,,,,
14905,2007,1.8,0.0,0.0,2.5,1.4,1.2,2.4,2.3,0.0,0.7,0.0,,0.0,,7.7,0.0,,,,,,,,,
14905,2008,0.6,0.0,0.0,0.9,1.4,0.0,1.4,1.8,,0.7,0.0,,0.0,,4.3,0.0,,,,,,,,,
14905,2009,0.6,0.0,0.0,1.0,0.0,0.0,1.3,0.0,,0.8,0.0,,0.0,,5.0,4.5,,,,,,,,,
14905,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,,,,
14905,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,
14905,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,,,
14905,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
14905,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,
14905,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,,,
14905,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,
14905,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,,,
14905,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,,0.0,
14905,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
14906,2003,1.3,1.2,1.5,1.3,1.5,1.4,1.1,0.8,1.9,0.7,0.2,7.1,1.5,16.7,3.0,1.5,,,,,,,,,
14906,2004,1.5,1.3,1.8,1.5,1.4,1.3,1.6,1.4,2.5,0.8,0.7,,3.2,,3.9,2.2,,,,,,,,,
14906,2005,1.7,2.1,2.0,1.0,1.5,1.5,1.8,1.5,1.2,1.3,0.3,,3.4,33.3,4.6,1.9,,,,,,,,,
14906,2006,3.5,3.4,4.0,3.7,3.0,3.2,3.9,3.0,5.6,2.8,0.1,0.0,7.2,0.0,9.4,4.0,0.0,,,,,,,,
14906,2007,3.6,4.1,4.4,2.6,3.8,3.3,3.9,3.4,6.7,3.1,0.1,3.1,5.4,0.0,9.6,4.9,,,,,,,,,
14906,2008,2.8,2.8,3.2,2.7,2.8,2.8,2.8,2.8,4.8,2.5,0.4,3.0,5.7,,7.9,4.0,,,,,,,,,
14906,2009,1.9,1.9,2.4,1.7,1.7,1.7,2.2,1.5,5.5,1.6,0.3,3.3,4.2,0.0,5.6,3.0,,,,,,,,,
14906,2010,1.9,1.8,2.0,1.8,1.6,1.9,1.9,1.6,3.0,1.6,0.5,4.6,3.5,0.0,5.3,2.3,,,,,,,,,
14906,2011,1.6,1.5,1.9,1.6,2.0,1.6,1.7,1.2,2.9,1.0,0.1,1.7,3.8,0.0,5.0,2.1,11.7,0.8,2.0,1.4,2.7,,,,
14906,2012,2.0,1.9,2.3,2.0,2.1,1.7,2.3,1.9,3.0,1.5,0.2,2.3,3.8,0.0,6.3,2.6,14.8,1.1,1.4,2.4,3.8,,,,
14906,2013,1.6,1.6,1.5,1.7,1.7,1.5,1.7,1.7,3.0,1.0,0.2,4.3,2.9,,4.7,2.1,10.3,1.7,1.3,1.4,1.5,,,,
14906,2014,1.8,1.6,1.8,2.1,2.4,1.6,2.0,1.7,3.6,1.2,0.2,0.0,3.1,0.0,5.4,2.6,10.8,0.3,1.2,6.1,3.4,,,,
14906,2015,1.4,1.2,1.5,1.6,1.8,1.2,1.5,1.2,1.8,0.7,0.4,0.0,2.6,0.0,4.3,1.6,5.2,0.0,1.3,2.7,0.6,,,,
14906,2016,1.4,1.3,1.3,1.5,1.6,1.1,1.6,1.5,1.4,0.3,0.2,0.0,1.8,,4.4,1.8,6.7,1.3,1.7,1.3,0.5,,,6.7,
14906,2017,1.4,1.6,1.2,1.3,1.8,1.1,1.6,1.6,0.8,0.4,0.2,4.3,1.2,,4.2,1.7,6.7,0.0,1.4,1.5,1.3,0.7,1.3,6.7,0.8
14906,2018,1.8,1.8,1.7,2.0,2.4,1.7,1.8,1.8,1.3,0.3,0.0,3.8,1.9,0.0,5.4,2.4,8.8,0.6,1.9,0.0,1.5,1.0,3.8,8.8,0.8
14906,2019,1.7,2.0,1.6,1.6,2.1,1.3,2.1,2.0,1.8,0.6,0.5,3.2,1.9,0.0,5.6,2.6,10.6,0.0,1.7,0.0,0.8,1.1,4.3,10.6,0.7
14907,2003,0.3,,,0.4,,,0.6,0.8,,1.1,,,,,1.4,1.7,0.3,,,,,,,,
14907,2004,,,,,,,,,,,,,,,,,,,,,,,,,
14907,2005,0.4,,1.7,,,,0.7,1.1,,,,,,,2.3,2.0,0.4,,,,,,,,
14907,2006,0.4,0.0,2.0,0.0,1.4,0.8,0.0,1.4,0.0,0.0,0.0,,0.0,,0.0,0.0,0.4,,,,,,,,
14907,2007,0.4,0.0,0.0,0.5,1.1,0.0,0.7,1.3,0.0,0.0,0.0,,0.0,0.0,2.2,0.0,0.4,,,,,,,,
14907,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,
14907,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
14907,2010,1.0,0.0,4.5,0.0,2.0,2.2,0.0,0.9,0.0,0.0,0.0,,0.0,0.0,3.4,0.0,1.0,,,,,,,,
14907,2011,0.7,0.0,0.0,0.5,0.0,0.8,0.6,1.9,0.0,1.0,0.0,,0.0,0.0,1.6,0.0,0.7,0.0,0.0,0.0,100.0,,,,
14907,2012,0.7,0.0,0.0,0.4,1.4,0.0,1.3,1.9,0.0,0.7,0.0,,0.0,0.0,2.7,0.0,0.7,0.0,0.0,25.0,,,,,
14907,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
14907,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
14907,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,
14907,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,,,
14907,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
14907,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
14907,2019,0.7,0.0,1.1,0.6,0.8,0.0,1.3,1.2,0.0,0.6,0.0,,0.0,,3.4,6.3,,0.0,0.0,0.0,,0.7,0.0,0.0,0.0
14908,2003,0.3,,,0.3,,,0.5,0.9,,1.7,,,,,2.4,2.3,,,,,,,,,
14908,2004,0.3,,2.4,,,,0.5,0.7,,,,,,,,2.2,0.3,,,,,,,,
