District_Id,Year,Regular_All_Funds,Regular_General_Funds,Gifted_Talented_All_Funds,Gifted_Talented_General_Funds,Career_Technology_All_Funds,Career_Technology_General_Funds,Students_With_Disabilities_All_Funds,Students_With_Disabilities_General_Funds,Compensatory_Education_All_Funds,Compensatory_Education_General_Funds,Bilingual_All_Funds,Bilingual_General_Funds,Athletics_Related_Activities_All_Funds,Athletics_Related_Activities_General_Funds,High_School_Allotment_All_Funds,High_School_Allotment_General_Funds,Pre_K_Regular_All_Funds,Pre_K_Regular_General_Funds,Pre_K_Bilingual_All_Funds,Pre_K_Bilingual_General_Funds,Pre_K_Comp_Ed_All_Funds,Pre_K_Comp_Ed_General_Funds,Pre_K_Total_All_Funds,Pre_K_Total_General_Funds,Total_Program_Expenditures_All_Funds,Total_Program_Expenditures_General_Funds
3904,2005,4487186,4413902,67480,67480,657639,628477,1365432,1365432,975469,562099,18551,18551,366715,328082,0,0,0,0,0,0,0,0,0,0,11182912,9665561
3904,2006,4659018,4607267,60114,60114,642561,621473,1668557,1269165,1151054,700492,46809,46809,378745,352859,0,0,0,0,0,0,0,0,0,0,12215972,10407757
3904,2007,5618269,5498111,59079,59079,604698,583032,1497810,1128414,1123442,659804,32904,32904,361670,331912,0,0,0,0,0,0,0,0,0,0,12872481,10977489
3904,2008,5339230,5173815,65808,65808,703099,645385,1675687,1369349,1056002,722722,27171,27171,386308,355222,0,0,0,0,0,0,0,0,0,0,12769256,10921108
3904,2009,5901788,5661911,65796,65796,723855,673116,1520674,1155023,1187370,761237,36495,36226,474706,446042,0,0,0,0,0,0,0,0,0,0,13951713,11792578
3904,2010,6164436,6066710,29413,29413,430653,232542,1440421,780660,921536,374217,23463,23463,447810,420289,128031,128031,0,0,0,0,0,0,0,0,13267353,10437847
3904,2011,6404321,6292220,38235,18715,601980,358592,1586355,1057752,1235095,733382,31555,31555,597153,532972,181876,181876,0,0,0,0,0,0,0,0,15168662,12401608
3904,2012,5370487,5025560,29677,24522,513819,477098,1618795,1149073,1273465,868965,27304,27304,502157,434282,64891,64891,0,0,0,0,0,0,0,0,13805559,11170219
3904,2013,5552170,5437236,17550,17550,552389,538196,1560584,1096697,1094592,772685,26568,26294,567176,494641,211816,211816,0,16892,0,0,0,0,16892,16892,13828683,11738704
3904,2014,4991336,4903261,819629,819629,584061,566272,1622073,1224540,1213514,876453,26681,26681,559816,483238,184270,184270,0,87245,0,0,0,0,87245,87245,14718966,12695816
3904,2015,6171065,5908619,8464,8464,496820,474340,1552047,1155823,1499925,1067598,28304,28304,621226,533617,187606,187606,0,96706,0,0,0,0,96706,96706,15609088,13325260
3904,2016,6208024,6101555,20658,20658,523784,498575,1537939,1105982,1372917,917893,24382,24382,652292,558670,220629,220629,0,97936,0,0,0,0,97936,97936,15480880,13253253
3904,2017,6155323,6094678,24931,24931,606878,590953,1579544,1140162,1584964,1046127,27420,27420,663092,588725,194946,194946,0,99738,0,0,0,0,99738,99738,15792660,13486031
3904,2018,6317286,6210057,35254,35254,707651,690094,1818306,1374534,1496811,1055585,27488,27488,711440,605602,126815,126815,0,105524,0,0,0,0,105524,105524,16325246,14155911
3904,2019,6355977,6046211,40704,40704,793844,770012,1981543,1554297,1742221,1062660,29884,29884,691808,610192,381437,381437,0,89261,0,0,0,0,89261,89261,16947679,14421550
3905,2005,5699164,5591686,63329,62829,402578,382938,2124889,483472,2269068,984167,258035,209053,402891,402391,0,0,0,0,0,0,0,0,0,0,15001938,10901291
3905,2006,6357222,5823694,69100,68600,430679,404739,1582907,1101448,2006094,974439,272765,252332,405811,405311,0,0,0,0,0,0,0,0,0,0,15387640,12189111
3905,2007,6146107,5627128,76379,76379,421625,412362,1500082,1142514,2010037,887081,290746,252101,442222,442222,0,0,0,0,0,0,0,0,0,0,15160526,12081620
3905,2008,6355435,6150728,76016,76016,502435,448197,1532778,1118535,2247148,981793,318748,281319,392521,392521,0,0,0,0,0,0,0,0,0,0,15753365,12578104
3905,2009,6054642,5847454,525046,427989,520094,476602,1274478,848915,2485584,996851,150158,114634,403740,403740,0,0,0,0,0,0,0,0,0,0,15840308,12319292
3905,2010,5785186,5552628,295477,295201,633023,526562,1564441,662522,2869351,888836,254795,219938,434234,434234,205719,205719,0,0,0,0,0,0,0,0,16938055,11842562
3905,2011,5909412,5511084,365181,365181,596489,444014,1428473,659330,2812784,1100586,316981,276806,451679,451679,171260,171260,0,0,0,0,0,0,0,0,16839574,12037911
3905,2012,5665808,5467646,356543,356440,484767,456326,1172800,720114,2463519,1434298,435594,359363,416034,416034,130821,130821,213015,153185,0,0,0,0,366200,153185,16261119,13051431
3905,2013,6785994,6692019,338518,338518,401893,377200,1295693,913861,2409398,1576399,349601,321752,445602,445602,120418,120418,0,126362,0,0,0,0,126362,126362,17588732,14937491
3905,2014,7638030,7354984,92239,92239,572917,552272,1408925,988994,2253882,1487775,128953,85573,467910,467910,0,0,0,243216,0,0,0,207170,243216,243216,18103544,15176954
3905,2015,7913854,7711910,94197,94197,541144,519223,1372179,951052,2280358,1587660,138684,99983,439886,439886,0,0,0,272211,0,0,0,199344,272211,272211,18030671,15314990
3905,2016,7693418,7607142,104797,104797,647416,623341,1414464,1028348,2254560,1597380,136185,102485,440115,440115,0,0,0,269798,0,0,0,184154,269798,269798,17939349,15453943
3905,2017,7512694,7326981,85949,85949,851667,830523,1413035,1026253,2284733,1720622,141291,111497,472594,472594,92833,92833,0,276721,0,0,0,211573,276721,276721,18907608,16341963
3905,2018,7670048,7592832,96297,96297,930927,912165,1469684,1069246,2170810,1669648,133346,104788,498857,498857,75116,75116,0,322371,0,0,0,145188,322371,322371,19442074,16835718
3905,2019,8028418,7700838,106341,106341,992582,963155,1654281,1169038,2184999,1596030,134722,105562,514409,514409,77940,77940,0,376945,0,0,0,157691,376945,376945,19946513,16889536
3906,2005,1216991,1143256,17164,17164,121578,121578,318824,309927,388852,198817,0,0,56490,56490,0,0,0,0,0,0,0,0,0,0,3099478,2622787
3906,2006,1215215,1134554,13632,13632,121183,118062,543485,418004,542429,326518,0,0,65840,65840,0,0,0,0,0,0,0,0,0,0,3670566,3022579
3906,2007,1479600,1306003,9898,9898,129535,129535,603746,487342,525633,318541,0,0,62950,62950,0,0,0,0,0,0,0,0,0,0,3926835,3212089
3906,2008,1672600,1582138,14069,14069,131440,129111,539356,427250,524187,327593,0,0,73625,73625,0,0,0,0,0,0,0,0,0,0,4159137,3553166
3906,2009,1711785,1539283,13258,13258,150354,150210,594425,472394,544908,304896,0,0,88089,88089,0,0,0,0,0,0,0,0,0,0,4177607,3389390
3906,2010,1497304,1271502,16614,16614,160177,159701,544347,394071,744054,384011,0,0,90459,90459,32423,32423,0,0,0,0,0,0,0,0,4169891,3169482
3906,2011,1452832,1164782,10483,10483,162647,161637,538289,390945,755752,400816,0,0,92526,92526,37399,37399,0,0,0,0,0,0,0,0,4114644,3076509
3906,2012,1629934,1515960,12362,12362,161355,160521,413440,311539,587467,310527,0,0,83118,83118,37045,37045,0,811,0,0,0,0,811,811,4035268,3337618
3906,2013,1727677,1700770,11963,11963,168142,168142,405028,318408,452021,259297,0,0,90364,90364,37446,37446,0,45703,0,0,0,0,45703,45703,4048866,3539224
3906,2014,1822357,1755812,11424,11424,131653,131653,442742,335169,461495,272581,0,0,92817,92817,33383,33383,0,2736,0,0,0,0,2736,2736,4146486,3575816
3906,2015,1925490,1790828,8973,8973,173868,173868,446867,334211,457701,295046,0,0,89740,89740,35859,35859,0,925,0,0,0,0,925,925,4200411,3595852
3906,2016,1847591,1775544,15248,15248,196647,191503,493163,379667,503285,328635,0,0,93894,93894,37477,37477,0,1223,0,0,0,0,1223,1223,4392980,3850907
3906,2017,1808505,1782355,12234,12234,196625,196625,492004,392938,481265,332398,0,0,91059,91059,37904,37904,0,917,0,0,0,0,917,917,4232479,3789642
3906,2018,1820469,1785188,11713,11713,202050,202050,451810,340503,432561,301757,0,0,87715,87715,30718,30718,0,0,0,0,0,0,0,0,4123159,3673359
3906,2019,1852008,1781236,12265,12265,230076,230076,435735,313669,552116,284074,0,0,83245,83245,28618,28618,0,60207,0,0,0,0,60207,60207,4402564,3742411
3907,2005,5266753,5133643,98067,98067,434008,430478,976867,669840,848348,415530,9538,9538,135105,135105,0,0,0,0,0,0,0,0,0,0,10635113,8993092
3907,2006,5362830,5112334,141546,141546,489351,462959,1583289,1273171,852050,392023,13189,13189,185776,185776,0,0,0,0,0,0,0,0,0,0,11590900,9714763
3907,2007,5968944,5627332,145224,145224,478447,477547,1579955,1246137,797006,425582,15769,11673,185945,185945,0,0,0,0,0,0,0,0,0,0,12194033,10494766
3907,2008,5951703,5752612,105017,105017,557370,547169,1568897,1284540,959639,598717,13261,13261,131519,130044,0,0,0,0,0,0,0,0,0,0,12250441,10843709
3907,2009,6058714,5760731,56528,56528,554666,552175,1526253,1081649,1063152,638816,13177,12612,144983,144983,0,0,0,0,0,0,0,0,0,0,12368201,10580678
3907,2010,6061257,5438170,30377,30377,491077,488705,1434110,947639,1087339,436154,13399,13399,279155,254607,120366,120366,0,0,0,0,0,0,0,0,12834452,10236803
3907,2011,6142753,5976323,30285,30285,499940,499940,1421890,917582,1118835,652517,10862,10862,285000,285000,101687,101687,0,0,0,0,0,0,0,0,13469880,10981048
3907,2012,5924172,5827518,28773,28670,477651,477651,1210646,882792,1052228,651506,15349,15349,265561,265561,110353,110353,0,11904,0,0,0,0,11904,11904,12939550,11100229
3907,2013,6362584,5953838,36283,36283,515407,515407,1488503,1115274,1131203,739955,13487,13487,295002,295002,123689,123689,0,6514,0,0,0,0,6514,6514,13689821,11663506
3907,2014,6654255,6352604,30227,30227,489279,488759,1746834,1223295,1150374,792376,10753,10753,370123,319870,119915,119915,0,0,0,0,0,47687,0,0,14636098,12413885
3907,2015,6721191,6507487,8085,8085,576429,576429,2056530,1703951,1151580,713874,4356,4356,366625,318809,127242,127242,0,0,0,0,0,66619,0,0,15500427,13204817
3907,2016,6590114,6460306,48017,48017,728558,712821,2231429,1943777,987580,575384,10530,10530,395102,312124,114088,114088,0,0,0,0,0,91835,0,0,15978130,13834067
3907,2017,6287019,6216453,115670,115670,727198,713395,1949172,1627553,950760,521543,11535,11535,423275,337247,94022,94022,0,54949,0,0,0,84406,54949,54949,14683745,12754805
3907,2018,6381485,6265566,105450,105450,681869,681869,2002889,1759856,1051787,686494,20141,20141,393539,333547,131586,131586,0,85154,0,0,0,128120,85154,85154,15016002,13223460
3907,2019,6236629,6182029,80370,80370,697693,684174,1995698,1670966,1096716,733547,24948,24948,405152,331495,148404,148404,0,111620,0,0,0,130316,111620,111620,15057245,13249845
4901,2005,10364670,10079885,44008,44008,682519,613445,2933797,2324091,3580750,1397618,51891,32560,726998,725498,0,0,0,0,0,0,0,0,0,0,25909865,21148110
4901,2006,11430239,11125807,47795,43922,745220,683922,3094264,2400597,3477052,1567222,50375,28617,741474,738516,0,0,0,0,0,0,0,0,0,0,27228832,22642553
4901,2007,11875270,11487723,68632,61063,865811,739629,3231767,2564215,3801554,2224664,47147,29829,744991,740991,0,0,0,0,0,0,0,0,0,0,29241518,24702847
4901,2008,13347557,12744219,57393,50582,864819,805930,3376664,2715679,3514638,1975706,54816,36559,787597,787597,0,0,0,0,0,0,0,0,0,0,31284862,26387249
4901,2009,13085535,12375024,76089,64587,899709,831016,3396080,2789150,3783810,2111703,60741,42816,819518,819465,0,0,0,0,0,0,0,0,0,0,30536691,25712046
4901,2010,13077935,12059147,60958,59221,917924,790863,3635715,2710155,4342621,1964712,52632,34982,880880,880880,252328,252328,0,0,0,0,0,0,0,0,32308535,25764643
4901,2011,13529949,12560914,70404,68748,1038036,851254,3302434,2418674,3509611,1844157,51814,34662,929351,921913,257774,257774,0,0,0,0,0,0,0,0,32299065,26505372
4901,2012,13217089,12431551,69847,68840,928931,846239,2947563,2201489,2631807,1262096,40811,29389,817464,813504,293642,293642,0,288171,0,0,0,0,288171,288171,30971374,25853159
4901,2013,13011483,12600117,69790,69790,953461,812145,3085150,2337742,2843953,1444469,31501,30386,836734,825520,273758,273758,0,279373,0,0,0,0,279373,279373,31349763,26722066
4901,2014,13760588,13366113,71324,71324,793836,734671,2949856,2303479,2607011,1241303,39573,35810,855059,847049,262445,262445,0,195809,0,0,0,75214,195809,195809,31818874,27232539
4901,2015,14585161,14136507,61318,61318,977919,908051,2965392,2365050,2744474,1403192,46823,37760,878912,871483,292499,292499,0,194122,0,0,0,81224,194122,194122,33247815,28563645
4901,2016,14801687,14506006,79523,79523,948091,891803,3253085,2505376,2805484,1433494,46951,30012,891224,884985,266488,266488,0,194934,0,0,7986,86264,194934,194934,34049688,29313941
4901,2017,14708361,14581814,69067,69067,890214,828498,3678253,2995151,2685663,1447641,64625,47185,892892,890458,267988,267988,45407,223336,0,0,7597,168720,268743,223336,34196156,29794824
4901,2018,16816106,14674353,123059,123059,722492,676208,3510947,2817315,2415320,1470833,76860,60376,995553,995553,214279,214279,0,278879,0,0,6723,168537,278879,278879,35895970,29889424
4901,2019,13536495,12452511,106536,106536,781390,713618,3456915,2697867,2403515,1510534,92169,69118,947455,926722,288438,288438,0,338653,0,0,0,216457,338653,338653,33039677,27425042
5901,2005,2051951,2031506,11998,11998,222265,222265,411348,374376,246178,111535,6482,6482,207090,207090,0,0,0,0,0,0,0,0,0,0,4137692,3728231
5901,2006,2107045,2087046,16856,16856,203901,203901,391658,356906,296730,161644,1555,1555,225762,225762,0,0,0,0,0,0,0,0,0,0,4363208,3932124
5901,2007,2162412,2091191,15786,15786,195857,195857,387301,364140,265101,136628,1319,1319,251931,251931,0,0,0,0,0,0,0,0,0,0,4428614,3994643
5901,2008,2302029,2242998,13880,13880,203097,203097,340176,317673,312778,178331,533,533,274842,274842,0,0,0,0,0,0,0,0,0,0,4841609,4377580
5901,2009,2407094,2345773,15883,15883,220438,220438,363955,358540,334840,213927,520,520,257514,257514,0,0,0,0,0,0,0,0,0,0,4855851,4402663
5901,2010,2337454,2314145,13672,13672,240787,240787,457069,389938,511916,201896,981,981,286246,286246,42078,42078,0,0,0,0,0,0,0,0,5239065,4589849
5901,2011,2365714,2350178,15843,15843,216353,216353,424139,410197,551214,281700,300,300,278954,278954,51137,51137,0,0,0,0,0,0,0,0,5231805,4668569
5901,2012,2393140,2245568,14068,14068,218614,218614,382110,382110,397615,288488,700,700,280547,280547,41962,41962,0,0,0,0,0,0,0,0,5352754,4839944
5901,2013,2455365,2417514,13903,13903,186534,186534,427598,427598,410046,294434,4467,4467,276499,276499,46970,46970,0,60279,0,0,0,0,60279,60279,5153834,4744030
5901,2014,2607558,2549392,14466,14466,228909,228909,449857,449857,436952,310991,2515,2515,300114,300114,48756,48756,0,64690,0,0,0,35981,64690,64690,5482058,5045802
5901,2015,2773038,2758722,15438,15438,235221,235221,420388,420388,422904,300559,3320,2213,316894,316894,58484,58484,0,14307,0,0,0,37784,14307,14307,5567552,5164914
5901,2016,2760077,2704854,16700,16700,211645,211645,449979,449979,414750,291134,1873,1873,305147,305147,43894,43894,0,67183,0,0,0,0,67183,67183,5512801,5137846
5901,2017,2660243,2621488,20984,20984,229565,229565,480623,480623,408963,290498,1618,1618,324296,324296,46570,46570,7535,14621,0,0,0,0,22156,14621,5602954,5245769
5901,2018,2754767,2686803,21389,21389,295304,295304,551228,551228,382418,253591,5359,5359,385411,385411,42563,42563,0,10519,0,0,0,0,10519,10519,6039453,5637501
5901,2019,2556509,2478981,18239,18239,407573,407573,583990,583990,448278,300620,3079,3079,327419,327419,56893,56893,0,29883,0,0,0,0,29883,29883,6010773,5580712
5902,2005,3187437,3096702,28349,26099,275661,275661,341363,313841,299640,116527,3120,3120,311714,311714,0,0,0,0,0,0,0,0,0,0,6220853,5702061
5902,2006,3222439,3157306,27775,26425,273911,273911,336817,303927,335450,144184,1047,1047,291354,291354,0,0,0,0,0,0,0,0,0,0,6192146,5682218
5902,2007,3131319,3042278,27541,26585,286832,286832,343756,307480,322040,132871,300,300,301640,301640,0,0,0,0,0,0,0,0,0,0,6195016,5628483
5902,2008,3299386,3216762,31014,28616,308121,308121,363807,308110,298364,141210,8080,8080,324198,324198,0,0,0,0,0,0,0,0,0,0,6591892,5988819
5902,2009,3355981,3273855,28077,28077,273972,272999,410185,310626,288974,134040,300,300,330039,330039,0,0,0,0,0,0,0,0,0,0,6502508,5880014
5902,2010,3473890,3156817,36471,34306,310230,303008,462808,375951,301863,132347,300,300,345369,345369,66410,66410,0,0,0,0,0,0,0,0,7058818,6180914
5902,2011,3575061,3112051,33681,33681,304678,304678,506387,420437,320695,150191,300,300,370243,370243,102106,102106,0,0,0,0,0,0,0,0,7210070,6207785
5902,2012,3487415,3435347,22997,22997,306760,305318,477019,403421,228683,131932,338,338,358081,358081,99466,99466,0,46929,0,0,0,0,46929,46929,6945719,6449414
5902,2013,3417240,3336870,28098,28098,318154,313475,422671,365174,282102,133454,3776,3776,361788,361788,107894,107894,0,46075,0,0,0,0,46075,46075,6764802,6255050
5902,2014,3682516,3540194,29059,29059,376685,375364,501822,500375,258586,173851,410,410,348183,348183,99421,99421,0,47996,0,0,0,0,47996,47996,7333184,6814576
5902,2015,3773696,3737052,30096,30096,367858,367858,539416,517293,278322,193285,421,421,369681,369681,98036,98036,0,54751,0,0,0,0,54751,54751,7423153,6949116
5902,2016,3994803,3865181,29303,29303,380401,379235,537396,536594,245260,164660,4250,4250,370905,370905,151976,151976,0,38447,0,0,0,0,38447,38447,7850489,7305667
5902,2017,4026459,4007974,26202,26202,368325,368325,549988,549988,271205,193537,4472,4472,403849,403849,122985,122985,0,46272,0,0,0,0,46272,46272,7821600,7426609
5902,2018,4238890,4147361,22945,22945,393578,382830,572264,572264,240659,162310,7009,7009,404146,404146,140700,140700,0,56632,0,0,0,0,56632,56632,8188774,7700220
5902,2019,4478591,4326549,29519,29519,446321,445155,591806,591806,287564,205902,7197,7197,443489,443489,148938,148938,0,63788,0,0,0,0,63788,63788,8762606,8217184
5903,2005,418246,416501,804,804,37244,37244,40789,39999,79842,35313,0,0,24582,24582,0,0,0,0,0,0,0,0,0,0,878423,787896
5903,2006,392708,390929,849,849,27948,27948,45690,40979,93671,63670,0,0,15974,15974,0,0,0,0,0,0,0,0,0,0,857075,768911
5904,2005,1507662,1499260,19685,19685,142561,141276,215057,200594,344445,182996,22340,21327,181645,181645,0,0,0,0,0,0,0,0,0,0,3735113,3177371
5904,2006,1641675,1626726,26409,26409,139891,139891,221143,203831,393532,219595,18871,18871,202272,202272,0,0,0,0,0,0,0,0,0,0,3970593,3507545
5904,2007,1750100,1696350,34105,34105,154182,154182,230253,212511,381232,230287,22302,22302,217304,217304,0,0,0,0,0,0,0,0,0,0,3931125,3444970
5904,2008,1801091,1742194,35005,35005,200681,200681,226818,209629,372665,222196,25194,25194,222225,222225,0,0,0,0,0,0,0,0,0,0,4072629,3574245
5904,2009,1775271,1722342,30243,30243,228511,228511,192106,188842,449885,309068,27207,27207,233159,233159,0,0,0,0,0,0,0,0,0,0,4129972,3650142
5904,2010,1813525,1686412,29588,27657,235968,235968,209268,201931,481384,283414,19292,18992,235138,235138,51143,51143,0,0,0,0,0,0,0,0,4301634,3711571
5904,2011,1741257,1666239,29668,27754,242755,242755,200722,200722,490920,264860,69777,69477,246156,246156,52091,52091,0,0,0,0,0,0,0,0,4295673,3734916
5904,2012,1911081,1763037,19761,19761,241441,241441,200190,200190,313495,240138,35993,35993,236005,236005,51395,51395,0,26517,0,0,0,0,26517,26517,4214917,3744933
5904,2013,1802973,1776448,12706,12706,262418,262418,189187,189187,475413,406771,18895,18895,239713,239713,57931,57931,0,27647,0,0,0,0,27647,27647,4245871,3897334
5904,2014,1912260,1826877,10439,10439,260298,260298,242805,242805,416774,347058,54106,54106,261817,261817,58420,58420,0,0,0,30193,0,0,0,0,4448102,4041169
5904,2015,1864802,1799472,10825,10825,319696,319696,237274,237274,454951,386249,41698,41698,251442,251442,60317,60317,0,0,0,28206,0,0,0,0,4452408,4080901
5904,2016,1874915,1831960,12980,12980,305800,305800,242924,242924,415408,351265,41022,41022,257500,257500,62679,62679,0,0,0,29031,0,0,0,0,4425820,4086806
5904,2017,1803486,1769397,11701,11701,292988,292988,271381,271381,415318,356264,38800,38800,275213,275213,55457,55457,0,0,0,29103,0,0,0,0,4372108,4056503
5904,2018,1891684,1821026,10967,10967,285122,285122,268417,268417,380414,346005,42515,42515,307154,307154,61940,61940,0,0,0,31644,0,0,0,0,4601321,4284013
5904,2019,1961002,1828712,10052,10052,295410,295410,274796,274796,349642,305197,49596,49596,308249,308249,52162,52162,0,0,0,32940,0,0,0,0,4498794,4125405
6902,2005,1455933,1411894,7860,7860,92150,86974,306468,219057,249958,128293,807,807,87685,87685,0,0,0,0,0,0,0,0,0,0,2938244,2526162
