District_Id,Year,Fall_Enrollment
107904,2008,608
107904,2009,602
107904,2010,590
107904,2011,609
107904,2012,617
107904,2013,604
107904,2014,598
107904,2015,585
107904,2016,597
107904,2017,542
107904,2018,545
107904,2019,558
107905,2005,1590
107905,2006,1615
107905,2007,1612
107905,2008,1558
107905,2009,1487
107905,2010,1460
107905,2011,1478
107905,2012,1425
107905,2013,1447
107905,2014,1468
107905,2015,1511
107905,2016,1565
107905,2017,1554
107905,2018,1547
107905,2019,1565
107906,2005,1197
107906,2006,1159
107906,2007,1126
107906,2008,1143
107906,2009,1201
107906,2010,1212
107906,2011,1264
107906,2012,1293
107906,2013,1271
107906,2014,1282
107906,2015,1214
107906,2016,1297
107906,2017,1354
107906,2018,1389
107906,2019,1386
107907,2005,273
107907,2006,270
107907,2007,267
107907,2008,226
107907,2009,192
107907,2010,189
107907,2011,176
107907,2012,149
107907,2013,164
107907,2014,181
107907,2015,186
107907,2016,171
107907,2017,162
107907,2018,173
107907,2019,181
107908,2005,149
107908,2006,154
107908,2007,153
107908,2008,147
107908,2009,141
107908,2010,169
107908,2011,138
107908,2012,149
107908,2013,179
107908,2014,204
107908,2015,212
107908,2016,198
107908,2017,177
107908,2018,166
107908,2019,180
107910,2005,458
107910,2006,478
107910,2007,498
107910,2008,470
107910,2009,477
107910,2010,466
107910,2011,461
107910,2012,455
107910,2013,455
107910,2014,475
107910,2015,512
107910,2016,474
107910,2017,465
107910,2018,453
107910,2019,470
108801,2005,750
108801,2006,804
108801,2007,883
108801,2008,968
108801,2009,960
108801,2010,743
108801,2011,662
108801,2012,1053
108801,2013,1203
108801,2014,1047
108802,2005,263
108802,2006,326
108802,2007,451
108802,2008,517
108802,2009,543
108802,2010,620
108802,2011,767
108802,2012,812
108802,2013,881
108802,2014,1065
108802,2015,1125
108802,2016,1304
108802,2017,1350
108802,2018,1236
108802,2019,1324
108804,2005,252
108804,2006,245
108804,2007,252
108804,2008,302
108804,2009,327
108804,2010,379
108804,2011,401
108804,2012,396
108804,2013,363
108804,2014,389
108804,2015,301
108804,2016,346
108804,2017,365
108804,2018,367
108804,2019,374
108806,2005,254
108806,2006,255
108807,2005,659
108807,2006,896
108807,2007,2073
108807,2008,2714
108807,2009,3945
108807,2010,5515
108807,2011,6855
108807,2012,9505
108807,2013,12567
108807,2014,15535
108807,2015,19227
108807,2016,23525
108807,2017,29334
108807,2018,35595
108807,2019,42748
108808,2005,220
108808,2006,286
108808,2007,369
108808,2008,423
108808,2009,673
108808,2010,860
108808,2011,1062
108808,2012,1295
108808,2013,1695
108808,2014,2112
108808,2015,2333
108808,2016,2397
108808,2017,2883
108808,2018,3283
108808,2019,4180
108809,2013,59
108809,2014,133
108809,2015,185
108809,2016,201
108809,2017,239
108809,2018,231
108809,2019,242
108902,2005,12527
108902,2006,12991
108902,2007,13311
108902,2008,13936
108902,2009,14558
108902,2010,14870
108902,2011,15023
108902,2012,14929
108902,2013,15245
108902,2014,15356
108902,2015,15325
108902,2016,15312
108902,2017,15036
108902,2018,14792
108902,2019,14439
108903,2005,5472
108903,2006,5495
108903,2007,5594
108903,2008,5651
108903,2009,5419
108903,2010,5400
108903,2011,5334
108903,2012,5168
108903,2013,5149
108903,2014,5187
108903,2015,5041
108903,2016,5128
108903,2017,5315
108903,2018,5181
108903,2019,4930
108904,2005,26393
108904,2006,27332
108904,2007,28677
108904,2008,29762
108904,2009,30647
108904,2010,31910
108904,2011,33066
108904,2012,33311
108904,2013,33582
108904,2014,34002
108904,2015,34175
108904,2016,34466
108904,2017,34629
108904,2018,34098
108904,2019,34066
108905,2005,3191
108905,2006,3231
108905,2007,3327
108905,2008,3395
108905,2009,3519
108905,2010,3495
108905,2011,3435
108905,2012,3289
108905,2013,3306
108905,2014,3242
108905,2015,3259
108905,2016,3268
108905,2017,3251
108905,2018,3212
108905,2019,3250
108906,2005,24009
108906,2006,24389
108906,2007,24558
108906,2008,24902
108906,2009,24970
108906,2010,25101
108906,2011,25490
108906,2012,25126
108906,2013,24815
108906,2014,25108
108906,2015,24590
108906,2016,24195
108906,2017,23703
108906,2018,23640
108906,2019,22802
108907,2005,5336
108907,2006,5256
108907,2007,5272
108907,2008,5483
108907,2009,5508
108907,2010,5522
108907,2011,5697
108907,2012,5695
108907,2013,5681
108907,2014,5747
108907,2015,5746
108907,2016,5640
108907,2017,5524
108907,2018,5511
108907,2019,5268
108908,2005,14520
108908,2006,14810
108908,2007,15376
108908,2008,15501
108908,2009,15439
108908,2010,15341
108908,2011,15732
108908,2012,15639
108908,2013,15471
108908,2014,15344
108908,2015,15353
108908,2016,15717
108908,2017,15835
108908,2018,15891
108908,2019,15577
108909,2005,27306
108909,2006,28061
108909,2007,28833
108909,2008,29966
108909,2009,30537
108909,2010,31223
108909,2011,31424
108909,2012,31620
108909,2013,32025
108909,2014,31980
108909,2015,32272
108909,2016,32593
108909,2017,32191
108909,2018,32667
108909,2019,32677
108910,2005,2034
108910,2006,1945
108910,2007,1989
108910,2008,2041
108910,2009,2150
108910,2010,2224
108910,2011,2224
108910,2012,2154
108910,2013,2157
108910,2014,2134
108910,2015,2031
108910,2016,1974
108910,2017,1857
108910,2018,1901
108910,2019,1753
108911,2005,7110
108911,2006,7653
108911,2007,8196
108911,2008,8868
108911,2009,9251
108911,2010,9538
108911,2011,9953
108911,2012,10135
108911,2013,10205
108911,2014,10242
108911,2015,10247
108911,2016,10025
108911,2017,10026
108911,2018,10170
108911,2019,10258
108912,2005,22978
108912,2006,24121
108912,2007,25007
108912,2008,26048
108912,2009,26994
108912,2010,27935
108912,2011,28805
108912,2012,28895
108912,2013,29177
108912,2014,29645
108912,2015,29600
108912,2016,29533
108912,2017,29464
108912,2018,28749
108912,2019,27998
108913,2005,15357
108913,2006,15632
108913,2007,15865
108913,2008,16156
108913,2009,16533
108913,2010,17208
108913,2011,17782
108913,2012,17663
108913,2013,17830
108913,2014,17641
108913,2015,17329
108913,2016,17750
108913,2017,17364
108913,2018,17122
108913,2019,17253
108914,2005,669
108914,2006,621
108914,2007,614
108914,2008,592
108914,2009,589
108914,2010,600
108914,2011,634
108914,2012,594
108914,2013,647
108914,2014,636
108914,2015,602
108914,2016,591
108914,2017,596
108914,2018,579
108914,2019,555
108915,2005,570
108915,2006,570
108915,2007,600
108915,2008,657
108915,2009,695
108915,2010,820
108915,2011,947
108915,2012,950
108915,2013,1046
108915,2014,1018
108915,2015,1042
108915,2016,1055
108915,2017,1073
108915,2018,1024
108915,2019,944
108916,2005,3278
108916,2006,3856
108916,2007,4094
108916,2008,4353
108916,2009,4484
108916,2010,4626
108916,2011,4701
108916,2012,4760
108916,2013,4760
108916,2014,4620
108916,2015,4479
108916,2016,4519
108916,2017,4529
108916,2018,4479
108916,2019,4438
109901,2005,281
109901,2006,302
109901,2007,315
109901,2008,304
109901,2009,306
109901,2010,297
109901,2011,297
109901,2012,296
109901,2013,276
109901,2014,269
109901,2015,264
109901,2016,269
109901,2017,283
109901,2018,289
109901,2019,277
109902,2005,204
109902,2006,234
109902,2007,237
109902,2008,248
109902,2009,245
109902,2010,233
109902,2011,244
109902,2012,253
109902,2013,223
109902,2014,201
109902,2015,208
109902,2016,212
109902,2017,179
109902,2018,179
109902,2019,205
109903,2005,309
109903,2006,302
109903,2007,275
109903,2008,276
109903,2009,295
109903,2010,298
109903,2011,286
109903,2012,267
109903,2013,253
109903,2014,270
109903,2015,296
109903,2016,317
109903,2017,286
109903,2018,298
109903,2019,293
109904,2005,1818
109904,2006,1830
109904,2007,1865
109904,2008,1858
109904,2009,1877
109904,2010,1892
109904,2011,1928
109904,2012,1987
109904,2013,1970
109904,2014,2003
109904,2015,2007
109904,2016,1989
109904,2017,2096
109904,2018,2019
109904,2019,2002
109905,2005,484
109905,2006,462
109905,2007,456
109905,2008,455
109905,2009,403
109905,2010,399
109905,2011,416
109905,2012,403
109905,2013,384
109905,2014,403
109905,2015,378
109905,2016,368
109905,2017,389
109905,2018,397
109905,2019,422
109907,2005,688
109907,2006,692
109907,2007,664
109907,2008,693
109907,2009,716
109907,2010,741
109907,2011,733
109907,2012,704
109907,2013,720
109907,2014,686
109907,2015,664
109907,2016,682
109907,2017,682
109907,2018,692
109907,2019,691
109908,2005,73
109908,2006,82
109908,2007,76
109908,2008,71
109908,2009,70
109908,2010,90
109908,2011,99
109908,2012,102
109908,2013,97
109908,2014,103
109908,2015,96
109908,2016,113
109908,2017,138
109908,2018,158
109908,2019,178
109910,2005,126
109910,2006,106
109910,2007,104
109910,2008,123
109910,2009,141
109910,2010,154
109910,2011,166
109910,2012,174
109910,2013,180
109910,2014,182
109910,2015,160
109910,2016,180
109910,2017,184
109910,2018,198
109910,2019,197
109911,2005,1580
109911,2006,1579
109911,2007,1581
109911,2008,1625
109911,2009,1615
109911,2010,1572
109911,2011,1520
109911,2012,1553
109911,2013,1537
109911,2014,1527
109911,2015,1530
109911,2016,1478
109911,2017,1502
109911,2018,1513
109911,2019,1490
109912,2005,199
109912,2006,226
109912,2007,214
109912,2008,218
109912,2009,231
109912,2010,237
109912,2011,263
109912,2012,271
109912,2013,287
109912,2014,281
109912,2015,275
109912,2016,263
109912,2017,279
109912,2018,322
109912,2019,335
109913,2005,302
109913,2006,324
109913,2007,349
109913,2008,342
109913,2009,353
109913,2010,375
109913,2011,357
109913,2012,370
109913,2013,378
109913,2014,356
109913,2015,375
109913,2016,357
109913,2017,396
109913,2018,352
109913,2019,362
109914,2005,187
109914,2006,190
109914,2007,184
109914,2008,172
109914,2009,185
109914,2010,196
109914,2011,179
109914,2012,177
109914,2013,189
109914,2014,197
109914,2015,191
109914,2016,187
109914,2017,225
109914,2018,237
109914,2019,201
110901,2005,376
110901,2006,380
110901,2007,351
110901,2008,331
110901,2009,294
110901,2010,270
110901,2011,244
110901,2012,245
110901,2013,250
110901,2014,248
110901,2015,242
110901,2016,242
110901,2017,242
110901,2018,235
110901,2019,197
110902,2005,2998
110902,2006,2916
110902,2007,2996
110902,2008,2985
110902,2009,2979
110902,2010,2917
110902,2011,2918
110902,2012,3005
110902,2013,3033
110902,2014,3089
110902,2015,3144
110902,2016,3067
110902,2017,2997
110902,2018,2986
110902,2019,2904
110905,2005,335
110905,2006,355
110905,2007,349
110905,2008,343
110905,2009,346
110905,2010,324
110905,2011,328
110905,2012,336
110905,2013,313
110905,2014,314
110905,2015,316
110905,2016,344
110905,2017,375
110905,2018,430
110905,2019,479
110906,2005,402
110906,2006,389
110906,2007,353
110906,2008,342
110906,2009,361
110906,2010,369
110906,2011,358
110906,2012,386
110906,2013,406
110906,2014,413
110906,2015,403
110906,2016,431
110906,2017,434
110906,2018,431
110906,2019,436
110907,2005,561
110907,2006,584
110907,2007,594
110907,2008,630
110907,2009,636
110907,2010,686
110907,2011,667
110907,2012,681
110907,2013,694
110907,2014,673
110907,2015,642
110907,2016,636
110907,2017,644
110907,2018,604
110907,2019,590
110908,2005,178
110908,2006,172
110908,2007,182
110908,2008,186
110908,2009,183
110908,2010,180
110908,2011,191
110908,2012,182
110908,2013,193
110908,2014,174
110908,2015,182
110908,2016,183
110908,2017,176
110908,2018,184
110908,2019,175
111801,2019,77
111901,2005,6628
111901,2006,6802
111901,2007,6810
111901,2008,6814
111901,2009,6886
111901,2010,6724
111901,2011,6573
111901,2012,6590
111901,2013,6510
111901,2014,6625
111901,2015,6843
111901,2016,6971
111901,2017,7030
111901,2018,7115
111901,2019,7308
111902,2005,281
111902,2006,272
111902,2007,288
111902,2008,313
111902,2009,302
111902,2010,287
111902,2011,278
111902,2012,301
111902,2013,312
111902,2014,324
111902,2015,335
111902,2016,358
111902,2017,379
111902,2018,390
111902,2019,435
111903,2005,591
111903,2006,620
111903,2007,595
111903,2008,613
111903,2009,596
111903,2010,610
111903,2011,634
111903,2012,612
111903,2013,651
111903,2014,672
111903,2015,741
111903,2016,779
111903,2017,791
111903,2018,786
111903,2019,796
112901,2005,4163
112901,2006,4221
112901,2007,4104
112901,2008,4039
112901,2009,4123
112901,2010,4121
112901,2011,4144
112901,2012,4213
112901,2013,4188
112901,2014,4245
112901,2015,4378
112901,2016,4336
112901,2017,4405
112901,2018,4329
112901,2019,4392
112905,2005,392
112905,2006,401
112905,2007,410
112905,2008,426
112905,2009,425
112905,2010,450
112905,2011,415
112905,2012,400
112905,2013,402
112905,2014,388
112905,2015,375
112905,2016,351
112905,2017,376
112905,2018,392
112905,2019,386
112906,2005,423
112906,2006,445
112906,2007,458
112906,2008,483
112906,2009,442
112906,2010,457
112906,2011,454
112906,2012,450
112906,2013,467
112906,2014,496
112906,2015,486
112906,2016,531
112906,2017,516
112906,2018,518
112906,2019,512
112907,2005,227
112907,2006,221
112907,2007,218
112907,2008,243
112907,2009,255
112907,2010,259
112907,2011,252
112907,2012,251
112907,2013,224
112907,2014,255
112907,2015,230
112907,2016,286
112907,2017,315
112907,2018,329
112907,2019,334
112908,2005,820
112908,2006,823
112908,2007,862
112908,2008,850
112908,2009,831
112908,2010,824
112908,2011,824
112908,2012,795
112908,2013,796
112908,2014,764
112908,2015,761
112908,2016,758
112908,2017,759
112908,2018,744
112908,2019,739
112909,2005,267
112909,2006,255
112909,2007,257
112909,2008,255
112909,2009,253
112909,2010,256
112909,2011,256
112909,2012,253
112909,2013,256
112909,2014,257
112909,2015,268
112909,2016,262
112909,2017,247
112909,2018,246
112909,2019,239
112910,2005,243
112910,2006,229
112910,2007,233
112910,2008,254
112910,2009,242
112910,2010,233
112910,2011,227
112910,2012,217
112910,2013,229
112910,2014,232
112910,2015,212
112910,2016,207
112910,2017,217
112910,2018,218
112910,2019,241
113901,2005,1610
113901,2006,1591
113901,2007,1499
113901,2008,1481
113901,2009,1502
113901,2010,1452
113901,2011,1431
113901,2012,1323
113901,2013,1255
113901,2014,1295
113901,2015,1303
113901,2016,1286
113901,2017,1388
113901,2018,1331
113901,2019,1345
113902,2005,570
113902,2006,536
113902,2007,491
113902,2008,518
113902,2009,519
113902,2010,526
113902,2011,507
113902,2012,498
113902,2013,464
113902,2014,485
113902,2015,487
113902,2016,482
113902,2017,505
113902,2018,508
113902,2019,572
113903,2005,529
113903,2006,551
113903,2007,572
113903,2008,578
113903,2009,560
113903,2010,556
113903,2011,533
113903,2012,497
113903,2013,485
113903,2014,502
113903,2015,513
113903,2016,507
113903,2017,533
113903,2018,547
113903,2019,534
113905,2005,414
113905,2006,438
113905,2007,468
113905,2008,465
113905,2009,445
113905,2010,449
113905,2011,462
113905,2012,496
113905,2013,485
113905,2014,492
113905,2015,527
113905,2016,511
113905,2017,500
113905,2018,485
113905,2019,445
113906,2005,379
113906,2006,355
113906,2007,346
113906,2008,338
113906,2009,350
113906,2010,353
113906,2011,328
113906,2012,304
113906,2013,301
113906,2014,307
113906,2015,292
113906,2016,256
113906,2017,257
113906,2018,278
113906,2019,256
114901,2005,3768
114901,2006,3795
114901,2007,3770
114901,2008,3839
114901,2009,3807
114901,2010,3869
114901,2011,3909
114901,2012,3896
114901,2013,4180
114901,2014,4134
114901,2015,4232
114901,2016,4114
114901,2017,3917
114901,2018,3946
114901,2019,4021
114902,2005,794
114902,2006,759
114902,2007,796
114902,2008,794
114902,2009,843
114902,2010,770
114902,2011,772
114902,2012,812
114902,2013,852
114902,2014,875
114902,2015,894
114902,2016,913
114902,2017,919
114902,2018,1001
114902,2019,1106
114904,2005,650
114904,2006,698
114904,2007,689
114904,2008,682
114904,2009,705
114904,2010,699
114904,2011,689
114904,2012,676
114904,2013,685
114904,2014,709
114904,2015,738
114904,2016,739
114904,2017,754
114904,2018,782
114904,2019,771
115901,2005,582
115901,2006,559
115901,2007,505
115901,2008,488
115901,2009,485
115901,2010,513
115901,2011,520
115901,2012,499
115901,2013,482
115901,2014,476
115901,2015,440
115901,2016,434
115901,2017,408
115901,2018,409
115901,2019,396
115902,2005,151
115902,2006,160
115902,2007,152
115902,2008,148
115902,2009,167
115902,2010,166
115902,2011,159
115902,2012,161
115902,2013,162
115902,2014,124
115902,2015,140
115902,2016,123
115902,2017,123
115902,2018,114
115902,2019,113
115903,2005,113
115903,2006,105
115903,2007,90
115903,2008,94
115903,2009,90
115903,2010,98
115903,2011,104
115903,2012,72
115903,2013,63
115903,2014,71
115903,2015,73
115903,2016,82
115903,2017,72
115903,2018,64
115903,2019,72
116801,2005,271
116801,2006,302
116801,2007,401
116801,2008,444
116801,2009,479
116801,2010,448
116801,2011,546
116801,2012,537
116801,2013,602
116801,2014,658
116901,2005,1210
116901,2006,1237
116901,2007,1355
116901,2008,1402
116901,2009,1415
116901,2010,1458
116901,2011,1485
116901,2012,1549
116901,2013,1553
116901,2014,1546
116901,2015,1591
116901,2016,1680
116901,2017,1696
116901,2018,1735
116901,2019,1840
116902,2005,519
116902,2006,514
116902,2007,517
116902,2008,524
116902,2009,511
116902,2010,511
116902,2011,483
116902,2012,464
116902,2013,475
116902,2014,451
116902,2015,451
116902,2016,499
116902,2017,510
116902,2018,488
116902,2019,507
116903,2005,1838
116903,2006,1712
116903,2007,1679
116903,2008,1645
116903,2009,1614
116903,2010,1628
116903,2011,1593
116903,2012,1595
116903,2013,1573
116903,2014,1503
116903,2015,1553
116903,2016,1603
116903,2017,1603
116903,2018,1510
116903,2019,1516
116905,2005,5146
116905,2006,5199
116905,2007,5116
116905,2008,4860
116905,2009,4800
116905,2010,4915
116905,2011,4806
116905,2012,4733
116905,2013,4649
116905,2014,4788
116905,2015,4727
116905,2016,5208
116905,2017,5354
116905,2018,5469
116905,2019,5481
116906,2005,851
116906,2006,861
116906,2007,913
116906,2008,922
116906,2009,943
116906,2010,923
116906,2011,887
116906,2012,932
116906,2013,921
116906,2014,964
116906,2015,997
116906,2016,988
116906,2017,1031
116906,2018,1043
116906,2019,1005
116908,2005,2798
116908,2006,2738
116908,2007,2708
116908,2008,2671
116908,2009,2570
116908,2010,2531
116908,2011,2546
116908,2012,2450
116908,2013,2534
116908,2014,2587
116908,2015,2541
116908,2016,2571
116908,2017,2623
116908,2018,2628
116908,2019,2694
116909,2005,608
116909,2006,629
116909,2007,618
116909,2008,596
116909,2009,625
116909,2010,640
116909,2011,634
116909,2012,596
116909,2013,612
116909,2014,610
116909,2015,626
116909,2016,662
116909,2017,661
116909,2018,674
116909,2019,683
116910,2005,334
116910,2006,356
116910,2007,376
116910,2008,311
116910,2009,339
116910,2010,392
116910,2011,403
116910,2012,367
116910,2013,367
116910,2014,356
116910,2015,377
116910,2016,353
116910,2017,334
116910,2018,327
116910,2019,301
116915,2005,552
116915,2006,578
116915,2007,558
116915,2008,573
116915,2009,565
116915,2010,591
116915,2011,575
116915,2012,585
116915,2013,617
116915,2014,599
116915,2015,584
116915,2016,608
116915,2017,665
116915,2018,683
116915,2019,721
116916,2005,514
116916,2006,506
116916,2007,500
116916,2008,526
116916,2009,527
116916,2010,529
116916,2011,530
116916,2012,516
116916,2013,530
116916,2014,520
116916,2015,504
116916,2016,516
116916,2017,531
116916,2018,543
116916,2019,547
117901,2005,2798
117901,2006,2908
117901,2007,2871
117901,2008,2752
117901,2009,2796
117901,2010,2801
117901,2011,2763
117901,2012,2814
117901,2013,2782
117901,2014,2791
117901,2015,2738
117901,2016,2758
117901,2017,2784
117901,2018,2730
117901,2019,2690
117903,2005,848
117903,2006,863
117903,2007,902
117903,2008,880
117903,2009,872
117903,2010,865
117903,2011,845
117903,2012,834
117903,2013,850
117903,2014,836
117903,2015,829
117903,2016,772
117903,2017,740
117903,2018,737
117903,2019,730
117904,2005,663
117904,2006,627
117904,2007,616
117904,2008,592
117904,2009,586
117904,2010,611
117904,2011,617
117904,2012,626
117904,2013,636
117904,2014,639
117904,2015,664
117904,2016,646
117904,2017,691
117904,2018,686
117904,2019,708
117907,2005,96
117907,2006,99
117907,2007,95
117907,2008,85
117907,2009,94
117907,2010,104
117907,2011,81
117907,2012,93
117907,2013,108
117907,2014,100
117907,2015,106
117907,2016,101
117907,2017,103
117907,2018,102
117907,2019,92
118902,2005,352
118902,2006,355
118902,2007,354
118902,2008,351
118902,2009,336
118902,2010,335
118902,2011,328
118902,2012,327
118902,2013,300
118902,2014,322
118902,2015,334
118902,2016,324
118902,2017,259
118902,2018,277
118902,2019,263
119901,2005,257
119901,2006,286
119901,2007,255
119901,2008,230
119901,2009,240
119901,2010,206
119901,2011,206
119901,2012,218
119901,2013,237
119901,2014,246
119901,2015,271
119901,2016,263
119901,2017,263
119901,2018,261
119901,2019,252
119902,2005,1011
119902,2006,970
119902,2007,981
119902,2008,994
119902,2009,983
119902,2010,955
119902,2011,935
119902,2012,971
119902,2013,977
119902,2014,990
119902,2015,985
119902,2016,960
119902,2017,1005
119902,2018,1041
119902,2019,1053
119903,2005,379
119903,2006,405
119903,2007,388
119903,2008,377
119903,2009,375
119903,2010,397
119903,2011,385
119903,2012,374
119903,2013,364
119903,2014,327
119903,2015,352
119903,2016,356
119903,2017,359
119903,2018,340
119903,2019,334
120901,2005,1502
120901,2006,1464
120901,2007,1475
120901,2008,1464
120901,2009,1489
120901,2010,1459
120901,2011,1395
120901,2012,1398
120901,2013,1535
120901,2014,1558
120901,2015,1567
120901,2016,1556
120901,2017,1552
120901,2018,1572
120901,2019,1559
120902,2005,661
120902,2006,655
120902,2007,656
120902,2008,640
120902,2009,653
120902,2010,649
120902,2011,653
120902,2012,695
120902,2013,709
120902,2014,746
120902,2015,776
120902,2016,771
120902,2017,777
120902,2018,766
120902,2019,772
120905,2005,955
120905,2006,983
120905,2007,1024
120905,2008,1037
120905,2009,1096
120905,2010,1100
120905,2011,1123
120905,2012,1152
120905,2013,1179
120905,2014,1204
120905,2015,1218
120905,2016,1217
120905,2017,1206
120905,2018,1172
120905,2019,1160
121902,2005,288
121902,2006,298
121902,2007,338
121902,2008,349
121902,2009,416
121902,2010,424
121902,2011,410
121902,2012,429
121902,2013,402
121902,2014,417
121902,2015,419
121902,2016,417
121902,2017,445
121902,2018,406
121902,2019,394
121903,2005,1561
121903,2006,1459
121903,2007,1489
121903,2008,1477
121903,2009,1451
121903,2010,1478
121903,2011,1545
121903,2012,1545
121903,2013,1533
121903,2014,1527
121903,2015,1452
121903,2016,1443
121903,2017,1448
121903,2018,1521
121903,2019,1483
121904,2005,3074
121904,2006,2882
121904,2007,2953
121904,2008,2892
121904,2009,2830
121904,2010,2811
121904,2011,2813
121904,2012,2722
121904,2013,2647
121904,2014,2616
121904,2015,2521
121904,2016,2497
121904,2017,2455
121904,2018,2483
121904,2019,2442
121905,2005,1620
121905,2006,1525
121905,2007,1482
121905,2008,1484
121905,2009,1459
121905,2010,1473
121905,2011,1465
121905,2012,1448
121905,2013,1465
121905,2014,1427
121905,2015,1479
121905,2016,1539
121905,2017,1535
121905,2018,1503
121905,2019,1507
121906,2005,460
121906,2006,453
121906,2007,466
121906,2008,449
121906,2009,430
121906,2010,451
121906,2011,429
121906,2012,456
121906,2013,456
121906,2014,472
121906,2015,481
121906,2016,503
121906,2017,495
121906,2018,487
121906,2019,445
122901,2005,362
122901,2006,349
122901,2007,347
122901,2008,344
122901,2009,344
122901,2010,329
122901,2011,311
122901,2012,308
122901,2013,302
122901,2014,239
122901,2015,217
122901,2016,228
122901,2017,224
122901,2018,226
122901,2019,228
122902,2005,51
122902,2006,41
122902,2007,50
122902,2008,48
122902,2009,51
122902,2010,48
122902,2011,47
122902,2012,46
122902,2013,41
122902,2014,31
122902,2015,39
122902,2016,46
122902,2017,46
122902,2018,33
122902,2019,38
123801,2005,421
123801,2006,356
123801,2007,366
123801,2008,321
123801,2009,230
123802,2005,204
123802,2006,172
123803,2005,334
123803,2006,343
123803,2007,338
123803,2008,411
123803,2009,396
123803,2010,421
123803,2011,493
123803,2012,491
123803,2013,515
123803,2014,405
123803,2015,426
123803,2016,492
123803,2017,523
123803,2018,408
123803,2019,461
123804,2005,197
123804,2006,231
123804,2007,204
123804,2008,201
123804,2009,180
123804,2010,154
123805,2005,226
123805,2006,227
123805,2007,199
123805,2008,186
123805,2009,197
123805,2010,214
123805,2011,202
123805,2012,228
123805,2013,251
123805,2014,274
123805,2015,286
123805,2016,366
123805,2017,357
123805,2018,387
123805,2019,430
123806,2008,227
123806,2009,362
123806,2010,502
123807,2010,0
123807,2011,204
123807,2012,245
123807,2013,243
123807,2014,246
123807,2015,447
123807,2016,516
123807,2017,850
123807,2018,976
123807,2019,1451
123905,2005,5138
123905,2006,4901
123905,2007,4977
123905,2008,5073
123905,2009,5004
123905,2010,5022
123905,2011,5022
123905,2012,5005
123905,2013,5014
123905,2014,5019
123905,2015,5175
123905,2016,5184
123905,2017,5229
123905,2018,5372
123905,2019,5183
123907,2005,9790
123907,2006,9211
123907,2007,9263
123907,2008,9097
123907,2009,9107
123907,2010,9047
123907,2011,8898
123907,2012,8928
123907,2013,8992
123907,2014,8982
123907,2015,8890
123907,2016,8826
123907,2017,8743
123907,2018,8093
123907,2019,8132
123908,2005,4737
123908,2006,4640
123908,2007,4641
123908,2008,4625
123908,2009,4712
123908,2010,4586
123908,2011,4667
123908,2012,4706
123908,2013,4850
123908,2014,4847
123908,2015,4903
123908,2016,4972
123908,2017,5017
123908,2018,5131
123908,2019,5133
123910,2005,20180
123910,2006,19534
123910,2007,19463
123910,2008,19277
123910,2009,19265
123910,2010,19505
123910,2011,19817
123910,2012,19848
123910,2013,19830
123910,2014,19832
123910,2015,19393
123910,2016,19171
123910,2017,19176
123910,2018,18826
123910,2019,18433
123913,2005,243
123913,2006,248
123913,2007,247
123913,2008,278
123913,2009,255
123913,2010,303
123913,2011,333
123913,2012,346
123913,2013,344
123913,2014,381
123913,2015,377
123913,2016,385
123913,2017,379
123913,2018,371
123913,2019,371
123914,2005,1811
123914,2006,1792
123914,2007,1776
123914,2008,1744
123914,2009,1728
123914,2010,1752
123914,2011,1731
123914,2012,1731
123914,2013,1709
123914,2014,1729
123914,2015,1781
123914,2016,1812
123914,2017,1834
123914,2018,1927
123914,2019,1931
124901,2005,1133
124901,2006,1124
124901,2007,1090
124901,2008,1100
124901,2009,1127
124901,2010,1134
124901,2011,1151
124901,2012,1098
124901,2013,1117
124901,2014,1097
124901,2015,1128
124901,2016,1156
124901,2017,1178
124901,2018,1147
124901,2019,1154
125901,2005,5658
125901,2006,5621
125901,2007,5556
125901,2008,5453
125901,2009,5383
125901,2010,5341
125901,2011,5431
125901,2012,5438
125901,2013,5472
125901,2014,5406
125901,2015,5226
125901,2016,5135
125901,2017,5111
125901,2018,5068
125901,2019,4918
125902,2005,629
125902,2006,604
125902,2007,579
125902,2008,618
125902,2009,603
125902,2010,607
125902,2011,597
125902,2012,625
125902,2013,619
125902,2014,604
125902,2015,624
125902,2016,579
125902,2017,542
125902,2018,554
125902,2019,511
125903,2005,1646
125903,2006,1652
125903,2007,1717
125903,2008,1754
125903,2009,1761
125903,2010,1749
125903,2011,1817
125903,2012,1809
125903,2013,1880
125903,2014,1894
125903,2015,1908
125903,2016,1948
125903,2017,1923
125903,2018,1875
125903,2019,1817
125905,2005,890
125905,2006,810
125905,2007,754
125905,2008,712
125905,2009,663
125905,2010,611
125905,2011,595
125905,2012,582
125905,2013,544
125905,2014,550
125905,2015,504
125905,2016,483
125905,2017,506
125905,2018,582
125905,2019,616
125906,2005,96
125906,2006,75
125906,2007,94
125906,2008,103
125906,2009,105
125906,2010,116
125906,2011,113
125906,2012,104
125906,2013,106
125906,2014,120
125906,2015,118
125906,2016,118
125906,2017,117
125906,2018,130
125906,2019,123
126801,2017,63
126801,2018,91
126801,2019,105
126901,2005,3470
126901,2006,3368
126901,2007,3314
126901,2008,3296
126901,2009,3259
126901,2010,3400
126901,2011,3511
126901,2012,3336
126901,2013,3452
126901,2014,3458
126901,2015,3493
126901,2016,3588
126901,2017,3722
126901,2018,3720
126901,2019,3625
126902,2005,7516
126902,2006,7977
126902,2007,8522
