DISTRICT,DA0CA07R,DA0CC07R,DA0CS07R,DA0CT07R,DACRB07R,DACRM07R,DACRR07R,DB0CA07R,DB0CC07R,DB0CS07R,DB0CT07R,DBCRB07R,DBCRM07R,DBCRR07R,DECRB07R,DECRM07R,DECRR07R,DF0CA07R,DF0CC07R,DF0CS07R,DF0CT07R,DFCRB07R,DFCRM07R,DFCRR07R,DH0CA07R,DH0CC07R,DH0CS07R,DH0CT07R,DHCRB07R,DHCRM07R,DHCRR07R,DI0CA07R,DI0CC07R,DI0CS07R,DI0CT07R,DICRB07R,DICRM07R,DICRR07R,DLCRB07R,DLCRM07R,DLCRR07R,DM0CA07R,DM0CC07R,DM0CS07R,DM0CT07R,DMCRB07R,DMCRM07R,DMCRR07R,DP0CA07R,DP0CC07R,DP0CS07R,DP0CT07R,DPCRB07R,DPCRM07R,DPCRR07R,DRCRB07R,DRCRM07R,DRCRR07R,DSCRB07R,DSCRM07R,DSCRR07R,DW0CA07R,DW0CC07R,DW0CS07R,DW0CT07R,DWCRB07R,DWCRM07R,DWCRR07R
"178906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"178908",24.3,55.2,1088,87.9,52,76,56,.,.,.,.,.,.,.,-1,-1,-1,23.5,55,1099,90.9,55,73,64,-1,-1,-1,-2,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,-1,55.6,1063,81.8,45,82,42,.,.,.,.,.,.,.,0,14,0,.,.,-1,24.3,56,1117,80.6,52,74,56
"178909",17,1.9,915,70.9,24,37,43,.,-1,.,-1,-1,-1,-1,19,33,40,16.8,1.6,915,81,21,31,48,17,1,842,69.4,23,37,43,.,.,.,.,.,.,.,-1,-1,-1,17.4,2.4,.,59.4,27,45,38,.,.,.,.,.,.,.,6,16,30,-1,-1,-1,-1,-1,.,-2,-1,-1,-1
"178912",20.9,27.5,1030,60.9,40,58,56,-1,-1,-1,-1,-1,-1,-1,30,49,50,21.2,31.4,1020,58.3,46,61,65,19.7,18.6,1033,51.3,35,54,54,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,20.7,23,1044,64.2,34,54,46,.,-1,-1,-1,-1,-1,-1,4,17,28,0,0,0,22.3,37.9,1063,70.2,48,61,61
"178913",17.9,10.4,900,-2,16,39,23,.,.,.,.,.,.,.,19,42,23,17.8,6.7,864,-2,15,37,23,17.3,6.1,-1,97.1,9,27,18,-1,.,.,.,.,.,.,-1,-1,-1,18.2,16.7,-1,-2,18,41,24,.,.,.,.,.,.,.,6,22,12,-1,-1,-1,20.2,25,-1,-2,40,73,40
"178914",20,28.3,999,75.6,42,66,53,16.2,0,855,92.9,8,46,15,33,53,48,20.1,23.1,980,83.2,44,63,58,19.2,24.5,996,67.1,33,60,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.2,35.7,1024,66.7,39,69,47,19.8,16.7,1013,75,20,53,47,19,44,36,0,0,13,21.4,33.6,1020,74.5,49,70,58
"178915",15.8,0,753,54.3,11,24,27,15.8,0,-1,72.7,20,40,20,8,25,26,16.2,0,779,60.5,16,25,37,16.2,0,767,50,9,22,30,.,.,.,.,.,.,.,-1,-1,-1,14.8,0,720,44.4,0,22,9,.,.,.,.,.,.,.,11,24,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"179901",21.5,34.2,-1,62.9,46,61,61,.,.,.,.,.,.,.,14,24,43,20.5,28.1,-1,53.3,41,50,61,18.4,9.1,.,46.8,25,41,44,.,.,.,-1,.,.,.,-1,-1,-1,21.9,36.1,.,64.3,52,73,61,-1,-1,.,-2,.,.,.,11,21,33,-1,-1,-1,22.8,42.2,-1,66.2,57,71,70
"180901",17.9,6.5,-1,-2,20,26,26,15.4,0,-1,100,17,17,17,16,23,19,18.7,10,-1,-2,22,22,33,16.4,0,.,-2,0,17,0,.,.,.,.,.,.,.,-1,-1,-1,17.6,4.8,-1,-2,19,27,23,.,.,.,.,.,.,.,16,23,19,-1,-1,0,19.3,11.1,-1,94.7,28,32,37
"180902",19.5,15.4,.,89.7,31,63,34,.,.,.,.,.,.,.,29,50,29,20.6,33.3,.,85.7,40,53,47,16.9,0,.,100,13,25,13,-1,.,.,.,.,.,.,-1,-1,-1,18.6,0,.,93.3,24,71,24,.,.,.,.,.,.,.,26,37,32,-1,-1,-1,20.5,21.1,.,86.4,38,75,42
"180903",-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,.,-1,-1,-1,-1
"180904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"181901",20.6,21.6,973,76.4,38,55,52,.,.,.,.,.,.,.,21,47,33,19.7,24.1,973,76.1,35,49,55,-1,0,-1,54.5,20,40,30,.,.,.,.,.,.,.,.,.,.,20.9,18.6,973,76.8,42,62,49,.,20,-1,83.3,50,67,67,4,11,22,-1,-1,0,20.6,23.5,977,77.3,39,56,54
"181905",20.5,25,1004,61.9,43,67,56,.,.,.,-1,-1,-1,-1,36,45,67,20.3,25,989,69.6,45,60,67,.,-1,983,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.7,25,1020,54.9,42,74,46,.,-1,-1,-1,-1,-1,-1,24,44,43,-1,-1,-1,21.4,25,1003,59.1,42,68,55
"181906",16.4,3.5,828,75.9,11,26,26,14.5,0,779,73.2,9,19,24,8,23,20,17.4,4.7,837,75.4,11,23,33,.,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,-1,-1,-1,14.4,2.4,836,76.4,11,29,19,.,-1,-1,-1,-1,-1,-1,0,13,13,0,0,0,-1,10,910,85.7,15,37,35
"181907",19.2,14.2,931,60.6,24,40,33,.,.,.,.,.,.,.,19,34,35,19.4,15.6,958,64.7,28,41,40,.,-1,991,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,.,.,.,18.9,12.3,899,55.9,18,39,25,-1,-1,.,-2,.,-1,.,5,9,14,0,0,0,19.2,15,928,58.5,24,41,34
"181908",21.6,20.5,965,58.5,35,53,57,.,-1,-1,-1,17,29,50,19,39,52,21.8,20.3,978,66.7,40,46,69,-1,0,-1,63.6,33,40,78,.,-1,-1,-1,-1,-1,-1,.,.,.,21.4,20.8,950,50,30,60,43,.,.,.,.,.,.,.,10,27,40,0,0,36,22,22.2,970,58.5,36,54,56
"182901",17.8,11.1,820,90,30,40,30,.,.,.,.,.,.,.,-1,-1,-1,17.9,14.3,-1,-2,43,43,43,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,.,.,17,33,17,-1,-1,-1,18.4,12.5,-1,100,33,44,33
"182902",-1,27.3,966,61.1,44,45,72,.,.,.,.,.,.,.,-1,-1,-1,-1,42.9,-1,53.8,50,54,92,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,80,33,29,33,.,.,.,.,.,.,.,18,25,55,-1,-1,-1,-1,27.3,966,64.7,47,42,76
"182903",19.4,14.1,907,47,18,40,26,.,.,.,-1,-1,-1,-1,13,36,17,-1,2.9,900,44.7,15,37,26,-1,11.1,880,32.1,13,61,12,.,-1,-1,-1,-1,-1,-1,.,.,.,18.5,24.3,921,49.3,20,42,26,.,-1,-1,-2,-1,-1,-1,5,11,14,0,0,0,18.5,15.5,915,49.6,19,34,30
"182904",19.1,20,980,64.5,12,48,21,.,.,.,-1,-1,-1,-1,0,0,0,19.9,20,1010,83.3,17,50,33,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,18.5,20,-1,52.6,10,48,14,.,.,.,.,.,.,.,9,9,18,-1,-1,-1,19.1,20,980,71.4,13,53,23
"182905",19.9,0,.,63.6,22,44,33,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,19.8,0,.,71.4,33,67,33,.,.,.,.,.,.,.,0,0,20,.,.,.,19.3,0,.,70,25,50,38
"182906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"183801",.,.,.,0,13,38,20,.,.,.,-1,-1,-1,-1,14,38,29,.,.,.,0,29,25,43,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,50,0,.,.,.,.,.,.,.,0,20,11,.,.,.,.,.,.,0,14,43,21
"183901",18,8.7,-1,-2,17,35,22,-1,-1,-1,-1,-1,-1,-1,11,22,11,18.3,14.3,-1,-2,25,25,25,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,17.6,0,-1,81.8,9,45,18,-1,-1,.,-1,-1,-1,-1,0,0,8,-1,-1,-1,17.9,5.9,-1,-2,18,29,24
"183902",21.1,31.7,1096,60.7,37,52,47,16.2,0,.,48,0,15,14,26,37,47,20.3,28.9,1064,65.2,33,43,46,-1,-1,.,28.6,20,20,40,.,.,.,.,.,.,.,-1,-1,-1,21.5,35.1,-1,56.1,42,61,48,.,.,.,.,.,.,.,3,6,20,-1,-1,-1,21.7,37.3,1096,65,43,58,52
"183904",18.4,11.1,905,64.3,14,50,14,.,.,.,.,.,.,.,-1,-1,-1,18.1,14.3,932,77.8,11,56,11,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,-1,-1,40,20,40,20,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,18.3,12.5,944,61.5,15,46,15
"184801",.,.,.,0,11,20,40,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,0,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,14,33,.,.,.,.,.,.,.,0,13,38,-1,-1,-1,.,.,.,0,13,22,44
"184901",-1,7.7,930,40.6,21,47,30,.,.,.,.,.,.,.,30,45,40,-1,11.1,970,52.9,18,47,35,-1,-1,.,-1,-1,-1,-1,.,-1,.,-2,-1,-1,-1,.,.,.,-1,-1,-1,26.7,25,47,25,.,.,.,.,.,.,.,0,0,20,-1,-1,-1,-1,9.1,987,36.7,20,45,30
"184902",20,12.2,942,50.8,32,48,49,.,-1,-1,-1,-1,-1,-1,29,48,39,21.1,12.5,948,52.2,38,49,57,20.6,0,950,38.1,15,40,30,-1,-1,916,-1,-1,-1,-1,.,.,.,19,12,938,49.5,27,46,42,.,-1,-1,-1,-1,-1,-1,6,17,27,13,20,11,19.8,14.5,965,50.3,34,48,51
"184903",21.1,34.7,1035,58.2,53,63,70,-1,-1,-1,66.7,-1,20,-1,41,54,60,21.2,37,1045,64,55,59,79,17.7,15.4,968,27.7,40,57,51,.,-1,928,-1,-1,-1,-1,-1,-1,-1,20.3,32,1025,52.6,51,67,60,-1,-1,-1,-1,-1,-1,-1,16,28,46,20,18,29,21.2,37.6,1041,60.6,56,65,73
"184904",19.8,13,942,57.5,17,49,19,.,.,.,-1,-1,-1,-1,0,33,17,-1,11.1,935,64.3,17,42,23,.,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,20,14.3,946,53.8,17,52,17,-1,-1,-1,-2,-1,-1,-1,0,20,0,.,.,-1,20.3,14.3,954,56.8,19,53,18
"184907",22.9,38.5,1041,77.5,48,60,64,.,.,.,-1,.,-1,.,50,55,60,23.1,38.6,1035,73.7,54,62,72,25.3,47.1,1069,81,59,68,73,-1,-1,-1,-1,-1,-1,-1,.,.,.,22.6,38.3,1045,81.1,44,57,58,-1,60,-1,-2,-1,-1,-1,12,21,39,0,0,0,22.5,37.2,1036,74.9,48,59,65
"184908",23.3,30,992,69.4,41,62,53,.,.,.,-1,-1,-1,-1,33,33,50,24,32.1,996,70,46,56,60,.,-1,-1,80,20,40,40,.,.,.,.,.,.,.,.,.,.,22.1,21.1,985,59.4,34,69,44,.,.,-1,.,.,.,.,0,14,19,-1,-1,0,23.5,29.5,1002,66.7,43,63,54
"184909",20.7,44.4,1104,50,55,70,65,.,.,.,.,.,.,.,-1,-1,-1,-1,20,1040,58.8,54,67,62,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,75,1187,42.1,56,72,67,.,.,.,.,.,.,.,29,50,50,.,.,.,-1,42.9,1077,41.2,52,68,62
"184911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"185901",15.6,0,.,94.7,11,60,11,.,.,.,-1,.,.,.,7,59,7,15.3,0,.,-2,0,50,0,15.8,0,.,100,11,63,11,.,.,.,.,.,.,.,.,.,.,15.8,0,.,84.6,17,64,17,.,.,.,.,.,.,.,7,63,7,-1,-1,-1,-1,.,.,.,.,-1,.
"185902",20.2,25,-1,61.5,15,46,19,.,.,.,.,.,.,.,0,22,11,19.2,18.2,-1,68.8,13,44,19,-1,-1,.,37.5,0,25,0,.,.,.,.,.,.,.,.,.,.,22.4,40,.,50,20,50,20,.,.,.,.,.,.,.,0,29,7,.,.,.,21.5,33.3,-1,66.7,22,56,28
"185903",18.8,17.5,.,81.4,26,49,35,.,.,.,.,.,.,.,18,43,23,19.5,16.1,.,86.1,38,47,49,17.5,8.3,.,80,17,37,28,.,.,.,.,.,.,.,-1,-1,-1,18.3,20,.,73.5,14,50,22,.,.,.,.,.,.,.,3,10,17,-1,-1,-1,22.3,35,.,80,42,71,50
"185904",-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-2,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"186901",-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,-1,.,-1,-1,-1,-1
"186902",16.9,7.5,875,32.8,18,31,29,.,.,.,.,.,.,.,5,21,10,16.8,4.5,855,40,25,34,39,15.4,0,824,24.7,14,26,23,.,.,.,.,.,.,.,-1,-1,-1,-1,11.1,905,26.9,14,28,23,.,.,.,.,.,.,.,4,12,18,0,0,13,-1,17.6,957,51.5,29,43,47
"186903",20,17.9,917,80,23,39,51,.,.,.,.,.,.,.,17,14,83,20.3,18.8,900,94.1,24,35,59,18.8,20,-1,66.7,27,31,53,.,.,.,.,.,.,.,.,.,.,19.5,16.7,-1,66.7,22,42,44,.,.,.,.,.,.,.,10,19,45,.,-1,.,20.2,16.7,896,90,20,45,50
"187901",18.5,6.7,974,93.8,41,65,47,.,.,.,.,.,.,.,33,56,50,-1,-1,-1,66.7,67,67,71,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,0,.,.,.,19,9.1,992,-2,27,64,33,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,19.1,8.3,987,92.3,50,71,64
"187903",16.4,8.3,848,66.7,13,40,13,-1,0,-1,75,0,14,0,0,40,0,-1,-1,-1,57.1,0,17,0,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,15.4,14.3,-1,63.6,22,56,22,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,50,33,50,33
"187904",17.2,11.1,889,81.8,19,37,30,15.4,0,.,100,0,11,0,8,29,17,17.1,9.1,853,95.7,23,36,36,14.6,12.5,-1,53.3,0,27,20,.,.,.,.,.,.,.,-1,-1,-1,17.3,14.3,924,66.7,14,38,24,.,.,.,.,.,.,.,0,15,5,-1,-1,-1,18.6,10.5,904,90.5,42,58,53
"187906",17.6,0,.,71.4,29,57,29,-1,-1,.,-1,-1,-1,-1,17,50,17,-1,-1,.,-2,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,40,0,40,0,.,.,.,.,.,.,.,20,40,20,.,.,.,-1,-1,.,-1,-1,-1,-1
"187907",18.9,13.1,954,65.2,24,55,34,17.5,4.8,862,-2,17,35,29,15,36,29,18.6,8.1,931,67.4,26,50,40,-1,12.5,963,34.8,19,57,26,.,.,.,-1,.,.,.,-1,-1,-1,19,17.2,976,61.1,21,60,28,.,-1,-1,-1,-1,-1,-1,10,28,17,0,8,8,19.5,15.6,972,63.4,26,59,36
"187910",20.5,12.5,934,69.6,22,48,28,.,-1,-1,-2,-1,-1,-1,8,33,14,20.2,10,920,76.9,29,57,36,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,16.7,-1,60,15,38,20,-1,-1,-1,-1,-1,-1,-1,0,20,17,-1,-1,-1,20.9,15.4,943,65,22,43,28
"188801",-1,-1,-1,5.7,12,22,24,.,.,.,.,.,.,.,0,13,13,-1,-1,-1,13.3,20,42,30,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,0,7,7,20,.,.,.,.,.,.,.,5,18,14,.,.,.,-1,-1,-1,6.5,14,22,24
"188901",19.4,24.9,1037,59,34,50,49,16.2,5.3,867,58.8,9,17,25,16,34,30,19.3,22.3,1026,57.1,35,46,54,17.6,10.9,977,46.7,20,38,33,22.2,-1,1036,42.9,57,57,100,0,9,0,19.3,27.3,1048,60.9,33,53,43,19.4,25,1051,71.8,39,61,50,18,33,36,10,18,17,20.6,32.7,1051,63.6,44,59,59
"188902",21.1,24,1016,64.1,28,50,41,.,.,.,.,.,.,.,17,40,32,20.7,22.2,-1,69.2,30,43,46,-1,-1,-1,42.9,14,14,14,-1,-1,.,-1,-1,-1,-1,.,.,.,21.6,26.1,1008,59,26,58,34,-1,.,.,.,.,.,.,4,26,22,-1,-1,-1,21.1,24.4,1044,65.2,29,54,41
"188903",18,10.8,-1,86,33,49,41,-1,-1,.,-2,-1,-1,-1,15,29,14,19.1,16.7,.,85.7,43,43,59,17.9,25,-1,88.9,38,67,33,.,.,.,.,.,.,.,.,.,.,16.9,5.3,-1,86.4,24,55,23,-1,-1,.,-1,-1,-1,-1,0,0,14,-1,-1,-1,17.8,8,-1,83.3,33,47,42
"188904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"189901",16.3,7.7,-1,92.9,25,50,25,.,.,.,.,.,.,.,13,40,13,15.9,6.7,-1,-2,46,62,46,16.1,8,-1,96.2,27,54,27,.,.,.,.,.,.,.,.,.,.,16.9,9.1,-1,73.3,7,40,7,.,.,.,.,.,.,.,0,0,0,.,.,.,-1,-1,.,-1,-1,-1,-1
"189902",17,3.4,791,77.3,11,58,14,.,.,.,.,.,.,.,8,57,12,16.9,5,788,93,13,55,18,16.9,3.6,848,75.7,11,58,14,.,.,.,.,.,.,.,0,0,0,17.1,0,832,56.3,8,62,8,.,.,.,.,.,.,.,0,29,5,-1,-1,-1,-1,.,-1,-1,-1,-1,-1
"190903",18.4,5.3,962,58.8,24,38,41,-1,-1,.,-2,.,.,.,17,35,36,17.7,6.3,-1,68.1,26,27,49,-1,-1,.,37.5,0,0,0,-1,.,.,.,.,.,.,-1,-1,-1,18.9,4,-1,50,22,49,34,-1,-1,-1,-2,-1,-1,-1,17,22,33,-1,-1,-1,18.2,4,-1,56.8,26,40,45
"191901",22,35.9,1058,68.9,41,56,60,-1,16.7,-1,85.7,14,43,38,22,32,45,21.7,31.1,1022,65.9,37,48,64,20.1,24.1,1012,50,32,43,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.4,40.4,1089,70.6,45,63,56,.,.,.,-1,-1,-1,-1,11,19,40,0,6,27,22.3,37.9,1068,70.3,43,58,62
"192901",20.4,18.2,1011,75.9,34,55,34,.,.,.,-1,-1,-1,-1,-1,-1,-1,21.8,27.3,1026,73.3,50,57,50,-1,12.5,-1,50,20,33,20,.,.,.,.,.,.,.,.,.,.,18.4,9.1,-1,78.6,20,53,20,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,21.6,21.4,998,-2,54,85,54
"193801",.,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,-1,.,.,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,-1,.,.,.,.,.,.,-1,.
"193902",20.5,36.4,1034,-2,30,50,50,.,.,.,.,.,.,.,40,60,60,20.5,40,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,33.3,-1,100,17,50,50,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,19,50,-1,-2,38,50,50
"194902",20.1,21.4,-1,63.6,40,75,43,.,.,.,.,.,.,.,40,70,50,19.7,16.7,-1,75,50,63,63,.,.,.,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,20.7,28.6,.,50,33,83,31,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,20.1,23.1,-1,59.1,40,75,43
"194903",18.8,18.4,-1,84.4,30,54,38,-1,-1,.,-2,-1,-1,-1,29,41,35,19.3,26.3,-1,95,50,59,64,-1,-1,.,-2,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,18.4,10.5,.,76,14,50,18,.,.,.,.,.,.,.,4,28,12,20,20,20,19.2,20.6,.,79.1,32,57,40
"194904",20.8,32,-1,61,21,41,31,16.9,0,-1,47.6,6,17,17,0,13,13,19.2,10,-1,55.6,13,20,33,-1,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,21.9,46.7,.,65.2,25,54,29,.,.,.,.,.,.,.,0,9,13,-1,-1,-1,23.3,53.8,.,68.4,35,65,40
"194905",21.7,22.2,1081,64.3,29,57,29,.,.,.,-1,-1,-1,-1,10,70,10,22,14.3,-1,58.3,25,50,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21.5,27.3,-1,68.8,31,63,31,.,.,.,.,.,.,.,8,25,8,.,.,.,21.6,22.2,1080,69.2,31,58,31
"195901",21.3,7,848,35,6,22,8,.,-1,-1,-1,-1,-1,-1,4,22,6,-1,9.1,898,39.3,10,24,14,-1,3.3,857,29.4,3,20,6,.,.,.,.,.,.,.,-1,-1,-1,-1,5,831,29.9,2,21,3,.,-1,-1,-1,-1,-1,-1,0,8,1,0,0,0,-1,12.5,842,47.1,7,33,13
"195902",16.8,0,-1,80,30,30,70,.,.,.,.,.,.,.,14,14,71,-1,-1,-1,80,40,40,80,16.8,0,-1,77.8,22,22,67,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,80,20,20,60,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1
"196901",18.8,14.3,-1,70,18,55,36,.,.,.,.,.,.,.,14,43,29,-1,-1,-1,66.7,14,43,43,-1,-1,.,33.3,0,29,29,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,0,38,25,-1,-1,-1,-1,20,-1,-2,-1,-1,-1
"196902",20.3,25,-1,82.4,40,57,66,.,.,.,.,.,.,.,40,60,40,21.3,30.8,-1,86.7,40,60,67,18.7,21.4,.,100,50,57,64,.,.,.,.,.,.,.,-1,-1,-1,19.7,20,.,78.9,40,55,65,.,.,.,.,.,.,.,20,35,65,-1,-1,-1,21.2,28.6,-1,70,33,57,67
"196903",18.5,4,958,61,19,35,26,-1,-1,.,-2,-1,-1,-1,17,17,33,17.3,0,-1,66.7,11,21,26,18,0,.,34.8,13,25,21,.,.,.,.,.,.,.,.,.,.,20.1,8.3,-1,52.2,25,46,25,.,.,.,.,.,.,.,5,5,10,-1,-1,-1,19.9,7.7,958,81.3,31,56,31
"197902",22.6,37.5,.,88.9,44,44,44,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,-1,-1,.,66.7,50,50,50,.,.,.,.,.,.,.,33,33,33,.,.,.,-1,42.9,.,77.8,44,44,44
"198901",19.4,4.5,883,84.6,19,77,23,-1,-1,-1,-1,-1,-1,-1,17,83,17,18.4,0,860,-2,20,100,20,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.7,10,910,62.5,19,63,25,.,.,.,.,.,.,.,0,58,8,.,.,.,19.7,4.8,905,84,20,76,24
"198902",-1,-1,-1,33.3,40,40,40,-1,-1,-1,33.3,40,40,40,40,40,40,-1,-1,.,33.3,40,40,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.
"198903",20.5,25,979,71.4,41,75,49,.,.,.,-1,-1,-1,-1,22,67,22,20.8,25,979,77.4,45,76,53,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,19.9,25,981,64,37,74,44,-1,.,.,.,.,.,.,0,20,20,-1,-1,-1,20.1,25,978,78.4,43,78,50
"198905",-1,3.8,779,52,6,18,18,-1,0,758,59.3,4,10,17,5,17,17,-1,0,754,37.5,0,13,13,-1,11.1,897,45,11,26,16,.,.,.,.,.,.,.,.,.,.,-1,5.9,792,65.4,11,22,22,.,.,.,.,.,.,.,0,6,15,-1,-1,-1,.,-1,-1,-1,-1,-1,-1
"198906",-1,0,876,46.2,25,58,42,.,-1,-1,-1,-1,-1,-1,22,56,44,-1,0,-1,62.5,25,50,50,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,-1,-1,20,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,37.5,43,86,43
"199901",21.7,37.8,1047,77.7,47,66,59,19,2.9,936,73.9,25,48,37,34,60,41,21.2,31.1,1014,81.6,48,62,61,20.5,25.8,1015,45.6,36,55,48,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,22.4,45.8,1083,72.1,47,70,57,23.6,63,1079,-2,84,88,88,17,36,36,13,18,25,22,40,1049,78,49,68,61
"199902",21.3,25.6,991,50.3,57,66,74,-1,-1,-1,-1,17,33,17,29,39,59,20.9,26.5,997,55.7,60,60,87,-1,0,902,33.3,52,61,62,.,-1,-1,-1,-1,-1,-1,.,.,.,22.7,24.2,983,44,55,72,59,.,.,.,.,.,.,.,29,41,58,-1,-1,67,22.3,29.2,1012,50.8,61,68,80
