DISTRICT,DA0CA06R,DA0CC06R,DA0CS06R,DA0CT06R,DACRB06R,DACRM06R,DACRR06R,DB0CA06R,DB0CC06R,DB0CS06R,DB0CT06R,DBCRB06R,DBCRM06R,DBCRR06R,DECRB06R,DECRM06R,DECRR06R,DF0CA06R,DF0CC06R,DF0CS06R,DF0CT06R,DFCRB06R,DFCRM06R,DFCRR06R,DH0CA06R,DH0CC06R,DH0CS06R,DH0CT06R,DHCRB06R,DHCRM06R,DHCRR06R,DI0CA06R,DI0CC06R,DI0CS06R,DI0CT06R,DICRB06R,DICRM06R,DICRR06R,DLCRB06R,DLCRM06R,DLCRR06R,DM0CA06R,DM0CC06R,DM0CS06R,DM0CT06R,DMCRB06R,DMCRM06R,DMCRR06R,DP0CA06R,DP0CC06R,DP0CS06R,DP0CT06R,DPCRB06R,DPCRM06R,DPCRR06R,DRCRB06R,DRCRM06R,DRCRR06R,DSCRB06R,DSCRM06R,DSCRR06R,DW0CA06R,DW0CC06R,DW0CS06R,DW0CT06R,DWCRB06R,DWCRM06R,DWCRR06R
"116910",20.1,14.3,.,41.2,13,25,37,.,.,.,.,.,.,.,-1,-1,-1,20.6,20,.,62.5,13,13,38,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,22.2,13,38,36,.,.,.,.,.,.,.,0,14,38,-1,-1,-1,20.1,14.3,.,43.8,13,20,39
"116915",19.1,13.3,921,48.4,33,43,70,.,.,.,.,.,.,.,-1,-1,-1,-1,25,957,42.1,32,37,79,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,-1,0,885,58.3,36,55,55,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,19.2,7.7,897,44.8,32,43,71
"116916",20.2,18.2,980,64.7,18,32,21,-1,-1,.,-2,.,.,.,11,22,11,20.1,18.8,987,72.7,23,32,27,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,20.6,16.7,-1,50,8,33,8,.,.,.,.,.,.,.,0,0,0,.,.,.,20.4,16.7,988,60,17,27,20
"117901",21.9,33.8,1091,56.9,41,56,54,-1,-1,.,-1,-1,-1,-1,15,42,29,21.5,27,1110,58.7,39,53,54,19.7,0,.,29,11,39,20,.,.,.,-1,-1,-1,-1,-1,-1,-1,22.2,38.9,1062,53.7,43,59,54,-1,-1,.,-1,-1,-1,-1,11,18,35,13,33,17,22.6,36.7,1107,64.5,51,62,67
"117903",19.4,16.7,942,60,13,38,20,.,.,.,.,.,.,.,0,27,8,19.4,14.3,-1,70,16,32,28,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,19.4,22.2,-1,45,8,44,8,.,.,.,.,.,.,.,0,7,7,0,0,14,18.9,18.5,942,58.7,12,37,20
"117904",19.3,16.7,-1,83.7,27,48,35,.,.,.,.,.,.,.,5,29,14,18.9,20,-1,80,25,28,38,-1,-1,.,80,-1,40,-1,.,.,.,.,.,.,.,.,.,.,19.9,12.5,-1,88.9,29,74,29,.,.,.,.,.,.,.,0,17,0,-1,0,-1,20,18.8,-1,84.2,30,49,36
"117907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"118902",21.2,22.7,1004,88,54,56,81,-1,-1,-1,-1,-1,-1,-1,33,33,67,21.3,28.6,1008,93.3,50,56,81,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,20.1,12.5,-1,80,60,55,80,.,.,.,.,.,.,.,0,0,57,-1,-1,-1,21.3,22.2,1008,94.7,60,62,85
"119901",20.5,16.7,-1,70.6,18,47,18,.,.,.,.,.,.,.,0,13,0,21.3,33.3,-1,100,33,50,33,-1,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,20.2,0,-1,54.5,9,45,9,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,20.5,16.7,-1,75,19,50,19
"119902",21.3,25,1016,78.6,31,58,40,.,.,.,.,.,.,.,25,35,29,21.7,26.1,994,71.9,28,43,42,-1,-1,-1,40,0,60,0,-1,-1,-1,-1,-1,-1,-1,.,.,.,21.5,23.8,1044,87.5,34,72,38,.,.,.,.,.,.,.,6,35,5,0,17,0,21.9,26.8,1022,82,35,58,44
"119903",20.6,8.3,990,54.5,22,43,39,.,.,.,.,.,.,.,-1,-1,-1,20.5,10,977,66.7,19,44,38,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,28.6,29,43,43,.,.,.,.,.,.,.,0,11,44,.,.,.,20.6,9.1,976,55,14,38,33
"120901",21.4,29,1026,44.9,27,44,29,.,-1,.,18.2,10,10,9,0,12,6,20.6,26.7,1000,40.5,25,36,31,-1,-1,-1,15.8,11,21,21,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,21.9,31.3,1055,50,29,53,27,.,.,.,.,.,.,.,0,13,9,-1,-1,-1,22,33.3,1057,63.2,37,64,37
"120902",21,19.2,975,55.3,31,43,47,.,.,.,.,.,.,.,7,13,33,20,0,900,66.7,20,33,53,-1,0,-1,27.8,18,24,35,.,.,.,.,.,.,.,-1,-1,-1,22.2,31.3,1020,50,37,48,43,.,.,.,.,.,.,.,6,12,12,-1,-1,-1,21.9,23.8,973,72.4,39,55,54
"120905",20.3,23.8,1010,64.6,49,57,68,.,.,.,.,.,.,.,20,31,40,21.2,23.8,1005,75,59,62,86,-1,-1,.,50,38,44,63,.,.,.,.,.,.,.,.,.,.,19.2,23.8,1015,56.8,41,53,54,.,.,.,.,.,.,.,14,24,36,-1,40,-1,20.5,26.3,1033,66.7,50,58,68
"121902",19.7,0,.,54.5,40,55,40,.,.,.,.,.,.,.,43,50,43,-1,-1,.,50,40,50,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,60,40,60,40,.,.,.,.,.,.,.,-1,-1,-1,.,-1,.,19.7,0,.,54.5,40,55,40
"121903",-1,7.5,887,61.6,19,35,36,.,-1,-1,-1,-1,-1,-1,11,26,36,-1,6.5,872,60.8,19,28,43,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.1,907,62.9,18,46,24,.,-1,-1,-2,.,.,.,3,7,24,-1,-1,-1,-1,7,957,53.8,18,34,36
"121904",19.3,18.3,978,68.4,28,43,46,16.2,0,800,86.5,3,18,38,9,28,26,19.1,22.2,971,78.9,29,34,48,.,-1,-1,27.3,20,45,30,.,-1,-1,-1,-1,-1,-1,.,-1,.,19.6,14.6,984,60.8,28,49,44,.,-1,-1,-1,-1,-1,-1,8,15,34,-1,-1,22,21.6,29.6,1016,63.5,40,52,51
"121905",18.9,11.5,984,67,23,34,48,16.9,0,-1,91.7,8,17,25,23,40,40,19.3,12.5,-1,69.6,23,34,51,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,18.6,10.3,-1,64.4,22,35,46,.,.,.,-1,.,.,.,8,13,40,-1,-1,-1,19.4,14.3,-1,64.5,24,35,52
"121906",-1,23.1,964,50,37,59,63,.,.,.,.,.,.,.,25,63,50,-1,20,912,45.5,33,58,50,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,25,996,53.3,40,60,73,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,25,968,48,38,58,65
"122901",20.7,29.3,988,-2,43,50,51,.,-1,-1,-2,-1,-1,-1,.,.,.,20.2,16.7,915,-2,44,53,56,17.2,22.2,963,-2,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,21.1,38.2,1034,-2,43,48,48,-1,-1,-1,-2,.,.,.,41,39,50,46,43,46,21.9,40,1032,-2,50,58,60
"122902",-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.
"123801",.,-1,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-2,.,.,.,.,-1,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123804",-1,-1,.,2.4,0,0,14,-1,-1,.,2.6,0,0,14,0,0,20,-1,-1,.,4.5,-1,0,25,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,-1,-1,0,.,.,.,.,.,.,.,0,0,15,-1,-1,-1,.,.,.,-1,.,.,.
"123805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123905",19.4,26.3,971,72,37,56,48,.,-1,.,-1,-1,-1,-1,16,42,31,19.9,20,941,72.7,35,41,56,20.2,16.7,952,40,14,33,29,.,.,.,.,.,.,.,.,.,.,18.5,31.6,993,71.4,38,68,40,.,16.7,872,50,20,50,20,9,30,22,0,13,6,19,27.4,983,73.7,39,58,50
"123907",17.6,5.3,794,63.9,17,33,37,17.3,2.3,788,68.1,12,24,35,15,30,34,17,5.1,801,62,24,35,48,.,7.1,798,25.5,14,23,29,-1,-1,-1,-2,.,.,.,-1,-1,-1,18.6,5.6,786,65.4,10,30,24,-1,13.6,932,64.7,49,83,57,1,6,14,17,14,17,-1,42.9,-1,50,27,67,47
"123908",20.9,27.1,987,69,43,58,58,-1,33.3,977,100,33,67,50,43,62,57,20.7,21.4,956,73.6,46,54,65,.,23.8,953,63.6,31,53,50,.,.,.,.,-1,-1,-1,-1,-1,-1,21.3,34,1023,64.2,40,63,50,-1,63.6,1161,91.7,64,73,64,9,20,34,33,50,50,20.1,25.6,984,66.4,44,58,59
"123910",19.1,15.6,911,75.7,21,37,28,16.6,3.5,822,69.3,9,22,17,12,26,18,18.9,14.6,899,81.1,22,39,33,17.2,9.1,931,50.8,19,38,28,.,-1,-1,-1,-1,-1,-1,17,33,17,19.3,17.1,932,68.4,19,36,21,24.2,39.5,1046,-2,49,59,54,5,11,11,2,2,2,22.5,30.3,1014,85.3,39,63,45
"123913",-1,22.7,941,88,38,54,38,.,-1,-1,-1,-1,-1,-1,36,57,36,-1,20,963,76.9,45,45,45,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,25,922,100,31,62,31,.,.,.,.,.,.,.,0,0,0,-1,-1,-1,-1,20,961,88.2,38,63,38
"123914",19.1,14.3,933,72.4,25,36,39,-1,-1,-1,-1,-1,-1,-1,14,27,35,20.9,11.6,929,74.1,30,37,43,-1,0,891,75,33,42,33,.,.,.,.,.,.,.,.,.,.,17.9,17.1,936,70.7,21,36,35,-1,-1,-1,-1,-1,-1,-1,4,8,20,0,14,14,20.5,15.5,940,71.7,24,34,40
"124901",16.9,5.2,936,79.5,18,28,49,.,-1,.,-2,.,.,.,6,18,41,16.6,3.6,907,71.8,18,26,49,17.1,5.8,936,75.4,19,29,49,.,.,.,.,.,.,.,-1,-1,-1,17.3,6.7,976,88.2,18,30,50,.,.,.,.,.,.,.,8,12,43,.,.,-1,-1,-1,.,-1,-1,-1,-1
"125901",17.7,7.4,918,90.3,29,38,60,-1,.,-1,.,.,.,.,20,30,47,17.9,7.4,883,91.5,30,37,65,17.5,7.1,945,81.6,28,36,60,.,.,.,.,.,.,.,-1,-1,-1,17.4,7.5,953,89.2,28,39,55,.,-1,.,-1,-1,-1,-1,10,15,40,9,17,8,19.4,11.1,-1,90,34,53,63
"125902",18.9,5.6,-1,75,36,52,48,.,.,.,.,.,.,.,36,64,55,20.3,0,.,77.8,56,56,78,18.1,7.1,-1,70,29,48,43,.,.,.,.,.,.,.,.,.,.,18.1,9.1,-1,73.3,25,50,31,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"125903",18.8,11,-1,91.3,39,43,76,.,.,.,.,.,.,.,22,30,67,18.8,10.3,-1,97.5,43,43,88,18,6.1,.,89.2,32,41,76,.,.,.,.,.,.,.,.,.,.,18.6,11.8,-1,85,36,43,64,.,.,.,.,.,.,.,6,9,66,-1,-1,-1,19.8,15.4,-1,90.7,45,44,76
"125905",17.6,7.7,943,73.6,24,32,45,.,.,.,.,.,.,.,18,21,43,18.1,13.6,986,81.5,26,30,56,16.6,3.7,944,67.5,16,18,38,.,.,.,.,.,.,.,.,.,.,16.9,0,-1,65.4,22,35,33,.,.,.,.,.,.,.,0,0,19,-1,-1,-1,20.5,18.2,-1,84.6,50,75,67
"125906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"126901",20.7,25.3,960,56.1,32,45,53,.,0,-1,-2,14,29,57,17,26,40,21.7,25,945,55.2,29,36,60,.,14.3,930,29.2,19,19,48,.,.,.,.,.,.,.,.,.,.,20.3,25.7,981,57.4,36,56,43,.,.,.,.,.,.,.,7,13,35,0,8,17,20.7,29.4,1009,57.1,35,50,54
"126902",21.7,34.3,1018,56.7,38,60,47,.,-1,-1,-1,-1,-1,-1,23,41,28,21.4,26.6,991,60.8,39,56,54,-1,43.8,1077,45.7,29,52,34,.,-1,-1,-1,-1,-1,-1,.,.,.,22.3,42.9,1046,52.8,37,63,41,.,-1,-1,-1,-1,-1,-1,5,20,17,0,25,0,22.4,33.5,1013,56,38,60,48
"126903",20.8,21.3,988,46.8,25,49,31,-1,14.3,926,50,9,25,27,14,30,21,20.2,16,974,50.3,23,48,33,20.3,20,886,29,16,33,20,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,21.4,27.3,1005,43.4,26,50,29,.,-1,-1,-1,-1,-1,-1,8,21,16,7,7,17,21,21.1,1006,50.2,28,55,34
"126904",20.8,25.5,1000,81,48,58,71,-1,-1,-1,-1,-1,-1,-1,45,45,73,20.1,20,1003,93.8,53,53,83,-1,-1,-1,80,80,80,100,.,.,-1,.,.,.,.,.,.,.,21.7,33.3,993,67.7,44,61,61,.,.,.,-1,-1,-1,-1,0,14,50,20,20,40,20.5,24.4,986,83.3,47,57,71
"126905",19.1,18.7,970,48.6,25,48,36,.,-1,-1,33.3,0,0,40,21,43,31,19,21.3,964,56.3,32,45,48,-1,16.7,894,52.2,15,35,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.2,14.8,979,40.3,18,50,25,.,.,.,.,.,.,.,3,12,16,-1,-1,-1,19.6,19.3,982,48.4,27,50,38
"126906",21,35.3,1048,51.5,42,67,59,.,-1,-1,40,40,60,50,42,58,62,-1,11.1,1000,56.3,50,54,77,-1,40,1064,76.9,50,67,75,.,.,.,.,.,.,.,-1,-1,-1,-1,62.5,1103,47.1,36,79,43,-1,-1,-1,-1,-1,-1,-1,-1,40,60,-1,-1,-1,-1,-1,-1,27.3,33,86,33
"126907",20.5,16,961,51,20,47,29,.,.,.,.,.,.,.,25,63,25,20.5,7.1,951,63.6,23,41,41,.,.,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,20.4,27.3,976,40.7,19,52,19,.,.,.,.,.,.,.,0,0,0,-1,-1,-1,20.6,16,961,52.1,21,46,29
"126908",19.5,22.5,956,46,29,60,32,.,.,.,-1,-1,-1,-1,25,62,26,19.7,23.5,912,45.9,27,39,32,16.1,0,-1,42.9,10,57,10,.,.,-1,.,.,.,.,.,.,.,19.3,21.7,987,46,29,75,31,-1,-1,-1,-1,-1,-1,-1,5,25,8,-1,60,0,21.5,32,1021,45.5,38,60,43
"126911",-1,18.2,1002,40.7,32,47,42,.,-1,-1,-1,-1,-1,-1,22,33,30,.,15.4,999,41.9,33,43,48,.,-1,-1,60,20,40,50,.,.,.,-1,-1,-1,-1,.,.,.,-1,22.2,1006,39.1,30,52,35,.,.,.,.,.,.,.,7,27,20,-1,-1,-1,-1,22.2,1012,38.3,33,48,41
"127901",19.8,17.6,973,51.5,24,47,29,.,.,.,.,.,.,.,25,63,25,18.8,0,-1,42.9,29,50,36,-1,-1,-1,40,27,55,27,.,.,.,.,.,.,.,.,.,.,20.3,27.3,1023,57.9,20,45,25,.,.,.,.,.,.,.,12,29,12,-1,-1,-1,19.4,7.7,941,56.5,22,43,30
"127903",19.5,10.5,-1,86.4,30,62,35,-1,-1,.,-2,-1,-1,-1,10,38,10,19.6,20,-1,90.9,36,50,45,-1,-1,.,-1,40,71,40,.,.,.,.,.,.,.,.,.,.,19.4,0,-1,81.8,25,71,25,.,.,.,.,.,.,.,10,38,20,-1,-1,-1,20.8,16.7,-1,75,33,63,40
"127904",19.7,8.7,-1,65.7,26,40,59,-1,-1,.,-1,-1,-1,-1,25,38,50,19.9,10,-1,66.7,36,47,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19.8,7.7,-1,65,20,35,45,.,.,.,.,.,.,.,0,0,40,-1,-1,-1,19.9,9.1,-1,64.7,27,41,58
"127905",-1,-1,-1,66.7,50,67,83,.,.,.,.,.,.,.,40,60,80,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,60,60,80,80
"127906",19.6,9.1,-1,75,22,41,29,-1,-1,.,-1,-1,-1,-1,5,30,10,18.4,5.9,-1,81,20,25,30,18.3,11.1,-1,69.2,17,25,25,.,.,.,.,.,.,.,.,.,.,21.1,13.3,-1,65.2,24,54,29,-1,-1,-1,-2,.,.,.,12,26,12,-1,-1,-1,20.6,5.9,-1,63,27,52,35
"128901",18.9,7.1,915,40,33,56,48,.,-1,-1,20,-1,40,-1,21,39,34,18.7,15.4,993,37.1,40,57,60,-1,0,780,23.5,24,38,41,.,.,.,.,.,.,.,-1,-1,-1,19,0,808,42.9,26,55,37,.,.,.,.,.,-1,.,14,31,32,-1,20,-1,19.2,10.5,976,61.3,44,81,56
"128902",19.6,11.8,947,32.1,18,24,41,.,.,.,.,-1,-1,-1,14,14,36,18.6,0,-1,26.7,18,21,48,18.4,0,-1,18.9,11,11,41,.,.,.,.,.,.,.,-1,-1,-1,20.8,22.2,945,39.1,18,27,32,.,.,.,.,.,.,.,6,6,35,-1,-1,0,19.7,20,-1,62.5,36,57,43
"128903",19.4,0,-1,54.5,25,42,25,.,.,.,.,.,.,.,22,44,22,-1,-1,-1,60,33,33,33,-1,-1,-1,42.9,25,25,25,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,50,17,50,17,.,.,.,.,.,.,.,0,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"128904",20.9,23.8,971,91.3,50,71,52,.,.,.,.,.,.,.,-1,-1,40,20,9.1,908,-2,45,64,55,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,21.9,40,-1,76.9,54,77,50,.,.,.,.,.,.,.,0,20,0,-1,-1,-1,20.9,23.8,971,95.5,52,74,57
"129901",20.3,33.3,1013,70.4,51,60,77,-1,-1,-1,-1,-1,-1,-1,25,38,56,21,32.4,989,67.3,52,54,86,-1,-1,-1,57.1,40,60,80,-1,-1,-1,-1,-1,-1,-1,.,.,.,18.9,34.4,1045,74.4,49,66,67,.,.,.,.,.,.,.,11,21,62,-1,40,38,20.8,40,1020,65.5,53,62,77
"129902",21.3,27.5,1001,73.6,48,60,72,15.6,8.3,886,85.7,21,29,71,33,58,71,20.4,19.8,973,76.1,44,54,73,-1,6.7,938,46.9,32,45,71,.,-1,-1,-2,.,.,.,.,.,.,22.6,37.3,1039,70.5,52,67,70,.,-1,-1,-2,-1,-1,-1,19,26,55,25,33,25,22.3,31.7,1023,76.4,53,65,72
"129903",20.1,19.5,956,45.5,38,50,53,-1,0,764,42.9,0,8,18,27,37,40,21.4,22.2,959,42.1,42,45,59,-1,0,982,28,28,43,43,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.4,16.7,953,50,33,56,47,.,.,.,-1,.,.,.,14,25,38,-1,-1,-1,20.9,25.8,968,52.8,45,58,61
"129904",20.8,17.2,1013,32.2,13,44,25,-1,-1,.,-1,-1,-1,-1,0,23,15,20.3,20,1086,23.3,14,37,26,-1,-1,-1,50,13,13,50,-1,.,.,.,.,.,.,.,.,.,21.2,15.8,980,40.4,12,51,24,.,.,.,.,.,.,.,0,8,15,.,.,.,22,17.4,1028,28.8,12,48,21
"129905",20.8,23.2,960,49.3,42,50,65,.,.,.,.,.,.,.,35,46,57,21.1,16.7,933,52.9,33,38,70,-1,20,838,55.6,43,43,71,.,-1,-1,-1,-1,-1,-1,.,.,.,21.1,30.3,986,45.8,49,62,60,.,.,.,.,.,.,.,18,25,47,-1,-1,-1,20.9,24.2,976,47.7,42,51,65
"129906",18.2,17.6,944,64,30,41,48,16.4,0,788,71.4,23,29,41,14,21,33,18.4,12.5,922,57.7,28,33,52,-1,0,906,35.5,7,21,25,-1,.,-1,.,.,.,.,.,.,.,18,22.2,965,70.8,33,49,45,-1,-1,-1,60,-1,-1,-1,2,11,25,0,0,9,21.3,31.7,1011,69,42,53,60
"129910",20.2,23.3,1009,58.8,46,56,68,17.7,0,.,-2,63,63,75,60,60,80,21.3,40,1011,55.6,46,54,71,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,18.1,6.7,-1,62.5,46,58,66,.,.,.,.,.,.,.,42,50,58,-1,-1,33,20.6,31.8,1009,51.2,44,56,66
"130901",22.8,43.5,1064,85.4,53,73,59,.,-1,-1,-1,-1,-1,-1,17,47,15,22.9,39.3,1042,90.1,54,64,64,23,27.1,1008,72.7,37,68,42,-1,-1,-1,-1,-1,-1,-1,0,20,0,22.8,47.6,1089,80.4,53,82,55,.,-1,-1,-2,.,.,.,12,40,18,21,38,17,23.1,46.2,1075,85,57,75,63
"130902",19.5,27.9,983,71.7,29,41,44,.,.,.,.,.,.,.,17,21,32,21.2,23.1,979,78.8,39,52,58,-1,0,903,41.2,19,29,19,.,.,.,.,.,.,.,.,.,.,-1,35.3,988,63,19,29,29,.,.,.,.,.,.,.,10,10,20,-1,-1,-1,20.8,33.3,984,83.7,33,45,53
"131001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"132902",22.5,50,.,-2,71,86,71,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,-1,-1,.,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,22.8,60,.,100,60,80,60,.,.,.,.,.,.,.,.,.,.,.,.,.,23,57.1,.,100,71,86,71
"133901",18.8,15.4,929,70.3,36,58,52,.,.,.,.,.,.,.,25,50,25,17.6,11.1,920,69.2,42,42,83,-1,-1,-1,42.9,0,33,0,.,.,.,.,.,.,.,-1,-1,-1,19.9,17.6,934,70.8,33,67,33,.,.,.,.,.,.,.,0,20,0,-1,-1,-1,18.7,17.4,908,76.7,44,63,63
"133902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"133903",21.4,32,1026,62.8,50,63,68,.,.,.,-1,-1,-1,-1,38,54,57,21.3,27.8,1017,67.7,54,61,76,-1,4.5,935,39.3,39,50,61,.,-1,-1,-1,-1,-1,-1,.,.,.,20.9,36.6,1036,58.2,46,66,60,-1,-1,-1,-1,-1,-1,-1,21,38,41,-1,20,-1,21.3,36.2,1042,66.5,53,68,70
"133904",20.2,14.5,962,68.3,29,42,46,.,.,.,-1,-1,-1,-1,11,19,31,20.4,14.3,976,71.4,29,37,51,17.6,0,780,52.4,5,15,20,.,.,.,.,.,.,.,.,.,.,20.3,14.7,943,65.4,29,48,41,.,-1,-1,-1,-1,-1,-1,3,13,21,-1,-1,-1,20.8,17.9,998,73.7,36,51,55
"133905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"134901",20.8,11.5,898,74.3,28,33,49,.,.,.,.,.,.,.,14,25,57,18.7,6.7,820,78.9,18,23,45,-1,0,-1,46.2,7,7,43,.,.,.,.,.,.,.,.,.,.,22.1,18.2,975,68.8,41,44,53,.,.,.,.,.,.,.,10,10,30,0,0,20,20.2,15,927,90.9,40,48,52
"135001",-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,.,-1,-1,-1,-1
"136901",19.9,26.9,969,78.8,41,66,41,-1,-1,-1,-1,-1,-1,-1,13,50,13,20.4,28.6,946,82.4,50,63,50,18.9,10,916,66.7,21,43,21,.,.,.,-1,-1,-1,-1,.,.,.,19.3,25,999,75,31,69,31,.,.,.,.,.,.,.,13,40,13,-1,-1,-1,-1,38.5,1020,81.3,56,88,56
"137901",17.8,10.7,910,64.9,28,36,64,16.4,0,.,75,17,17,50,26,33,64,18,10,859,78.3,25,32,69,17.2,10.3,903,61.5,26,34,64,.,.,.,.,.,.,.,-1,-1,-1,17.1,11.7,994,51.7,31,41,58,.,-1,-1,-1,-1,-1,-1,9,11,51,20,17,17,19.1,12.9,931,64.6,37,49,64
"137902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"137903",20.1,16,946,80.6,44,72,44,.,.,.,.,.,.,.,31,46,31,18.8,11.1,913,75,36,50,36,19,22.2,871,64.3,35,53,35,.,.,.,.,.,.,.,-1,-1,-1,20.7,18.8,968,84.2,50,89,50,.,.,.,.,.,.,.,10,20,10,-1,-1,-1,21.2,13.3,1006,88.2,53,93,53
"137904",18.9,22.2,995,90,39,48,77,.,.,.,.,.,.,.,18,24,71,18.8,29.4,-1,89.5,30,35,85,16.4,0,-1,81.8,22,35,70,.,.,.,.,.,.,.,.,.,.,19,10,-1,90.9,55,73,64,-1,.,.,.,.,.,.,27,33,80,-1,-1,-1,24,75,-1,100,88,88,100
