DISTRICT,DA0CA09R,DA0CC09R,DA0CS09R,DA0CT09R,DACRB09R,DACRM09R,DACRR09R,DB0CA09R,DB0CC09R,DB0CS09R,DB0CT09R,DBCRB09R,DBCRM09R,DBCRR09R,DECRB09R,DECRM09R,DECRR09R,DF0CA09R,DF0CC09R,DF0CS09R,DF0CT09R,DFCRB09R,DFCRM09R,DFCRR09R,DH0CA09R,DH0CC09R,DH0CS09R,DH0CT09R,DHCRB09R,DHCRM09R,DHCRR09R,DI0CA09R,DI0CC09R,DI0CS09R,DI0CT09R,DICRB09R,DICRM09R,DICRR09R,DLCRB09R,DLCRM09R,DLCRR09R,DM0CA09R,DM0CC09R,DM0CS09R,DM0CT09R,DMCRB09R,DMCRM09R,DMCRR09R,DP0CA09R,DP0CC09R,DP0CS09R,DP0CT09R,DPCRB09R,DPCRM09R,DPCRR09R,DRCRB09R,DRCRM09R,DRCRR09R,DSCRB09R,DSCRM09R,DSCRR09R,DW0CA09R,DW0CC09R,DW0CS09R,DW0CT09R,DWCRB09R,DWCRM09R,DWCRR09R
"108915",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"108916",16.5,2.7,-1,50.9,13,41,23,.,.,.,.,-1,-1,-1,13,40,23,16.8,3.2,-1,63.3,15,40,23,16.5,2.7,-1,50.9,13,41,23,.,.,.,.,-1,-1,-1,5,28,7,16.1,2.1,-1,40.7,11,42,24,.,.,.,.,-1,-1,-1,7,23,14,-3,-3,-3,.,.,.,.,-1,-1,-1
"109901",23.1,57.1,1113,87.5,69,88,67,.,.,.,.,-1,-1,-1,67,-4,67,-1,-1,-1,80,60,80,80,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,23.6,60,1122,90.9,73,92,62,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.5,61.5,1153,92.9,71,93,69
"109902",22.2,50,-1,54.5,60,60,80,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,57.1,67,67,83,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.2,50,-1,60,60,60,80
"109903",19.1,15.4,.,86.7,36,50,50,.,.,.,.,-1,-1,-1,-1,-1,-1,19.5,20,.,100,50,50,60,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,60,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.3,16.7,.,85.7,31,46,46
"109904",18,13.6,947,43.1,43,57,66,-1,-1,-1,26.7,40,53,67,40,53,67,18.9,13,935,42.6,37,49,65,18.4,0,884,40.9,29,45,52,.,.,.,-1,-1,-1,-1,-1,-1,-1,16.8,14.3,958,43.8,50,65,67,.,.,.,.,-1,-1,-1,22,36,54,-1,-1,-1,18.5,27.3,1011,52.4,59,68,78
"109905",19.9,13.3,916,50,29,55,50,.,-1,-1,20,-3,40,-3,27,55,36,20.1,15.4,-1,76.5,31,63,50,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.4,25,46,50,.,.,.,.,-1,-1,-1,-3,36,27,-1,-1,-1,20.2,18.2,-1,52.4,37,65,63
"109907",18.1,7.7,844,-2,51,73,58,17,0,-1,-2,-3,60,-3,43,71,50,19.1,5.9,904,-2,63,75,75,17,0,818,91.7,50,79,50,.,.,.,.,-1,-1,-1,-1,-1,-1,17.3,9.1,779,-2,43,71,45,.,.,.,.,-1,-1,-1,43,57,43,-3,20,-3,19.1,14.3,882,-2,67,72,79
"109908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"109910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"109911",22,36.2,1111,52.2,45,56,68,.,.,.,.,-1,-1,-1,41,53,59,21.7,25.8,1068,58.5,45,53,74,-1,-1,-1,33.3,60,60,64,.,.,.,.,-1,-1,-1,-1,-1,-1,22.6,56.3,1158,43.2,44,60,59,.,.,.,.,-1,-1,-1,15,33,45,-1,-1,-1,21.7,35.7,1102,53.8,43,55,69
"109912",25,80,-1,38.5,54,85,57,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,88,75,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,20,20,80,33,.,.,.,.,-1,-1,-1,-3,60,17,-1,-1,-1,25,80,-1,38.5,54,85,57
"109913",-1,12.5,847,38.1,40,65,55,.,-1,-1,-1,-1,-1,-1,40,80,40,-1,0,-1,46.2,31,46,54,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,25,57,-4,57,.,.,.,.,-1,-1,-1,25,38,38,-1,-1,-1,-1,0,794,36.8,39,61,56
"109914",21.9,42.9,-1,43.8,29,36,36,.,.,.,-1,-1,-1,-1,22,22,33,-1,-1,-1,66.7,40,60,40,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,22,22,33,.,.,.,.,-1,-1,-1,-3,-3,14,-1,-1,-1,21.9,42.9,-1,58.3,33,42,42
"110901",17.1,3.7,-1,-2,31,38,54,-1,-1,.,-1,-1,-1,-1,18,36,36,18.9,7.1,-1,-2,38,38,69,17,0,-1,-2,45,45,45,.,.,.,.,-1,-1,-1,-1,-1,-1,15.3,0,.,-2,23,38,38,.,.,.,.,-1,-1,-1,15,23,46,-1,-1,-1,17.2,8.3,-1,-2,25,33,67
"110902",19.6,14.5,997,40,51,58,70,-1,-1,-1,42.9,17,17,57,39,48,57,20.8,20.7,1029,35.4,50,52,73,18.8,5.3,941,22.1,41,49,66,.,.,.,.,-1,-1,-1,-1,-1,-1,18.7,9.1,931,45.2,51,64,66,.,.,.,.,-1,-1,-1,17,22,37,-3,20,-3,20,17.5,1031,64.5,67,75,75
"110905",20.4,15.4,1009,68.4,61,61,94,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,960,62.5,63,63,-4,-1,-1,-1,40,40,40,-4,.,.,.,.,-1,-1,-1,-1,-1,-1,20.4,25,-1,72.7,60,60,90,.,.,.,.,-1,-1,-1,33,33,89,-1,-1,-1,20.7,18.2,1033,78.6,69,69,92
"110906",19,19,970,-2,59,64,73,.,.,.,.,-1,-1,-1,33,44,56,18.4,14.3,970,-2,50,50,64,17.9,0,-1,100,38,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.3,28.6,.,87.5,75,88,88,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.3,33.3,-1,-2,77,77,85
"110907",23.5,24,931,75.8,57,92,60,.,.,.,.,-1,-1,-1,50,90,60,23,18.2,916,73.3,63,94,63,-1,0,863,66.7,53,88,53,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,23.8,28.6,942,77.8,53,90,58,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.9,42.9,1000,77.8,65,94,71
"110908",20.3,25,-1,66.7,83,92,83,.,.,.,.,-1,-1,-1,-4,-4,-4,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.7,33.3,-1,75,-4,-4,-4,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.3,33.3,-1,75,75,88,75
"111901",21.5,30.4,992,57.6,46,60,59,-1,-1,.,-1,-1,-1,-1,31,47,40,21.5,33,999,58.9,50,58,68,16.8,5,921,48.8,36,62,45,-1,-1,-1,-2,-1,-1,-1,-3,57,14,21.5,28,985,56.5,42,61,51,22.4,37.5,1044,100,63,88,63,16,29,35,-3,4,7,21.7,32.8,1000,56.5,47,59,61
"111902",-1,30.8,990,65,56,72,67,.,.,.,.,-1,-1,-1,80,80,80,-1,33.3,946,66.7,44,56,67,.,-1,-1,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,28.6,1027,63.6,67,89,67,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,950,55.6,50,69,63
"111903",22.9,40,1028,67.6,59,64,70,.,.,.,.,-1,-1,-1,-1,-1,-1,23.2,33.3,1002,65.2,67,65,86,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,22.6,50,-1,71.4,50,63,50,.,.,.,.,-1,-1,-1,-3,-3,29,-1,-1,-1,22.9,40,1028,67.6,61,66,72
"112901",21.1,31,1054,53.7,46,51,63,16.4,0,.,41.7,10,10,43,26,34,40,21.3,27.5,1059,44.7,42,44,66,21.8,28.6,-1,21.9,20,33,40,.,.,.,.,-1,-1,-1,-1,-1,-1,21,33.8,1050,63.7,51,58,61,-1,-1,-1,-1,-1,-1,-1,18,21,45,-3,-3,20,21.6,33.7,1051,61.6,57,61,72
"112905",18.9,27.3,-1,57.9,53,58,64,.,.,.,.,-1,-1,-1,67,67,63,17,20,-1,50,40,40,80,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.5,33.3,.,66.7,67,78,50,.,.,.,.,-1,-1,-1,-3,-3,40,-1,-1,-1,18.9,27.3,-1,61.1,56,61,62
"112906",20.7,16.7,-1,75,42,53,63,-1,-1,.,-1,-1,-1,-1,17,33,33,21.3,20,-1,83.3,43,57,64,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,40,40,60,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22.2,-1,69.2,31,44,56
"112907",21.3,16.7,.,46.2,45,82,55,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,66.7,80,80,-4,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,28.6,17,83,17,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.3,16.7,.,50,40,80,50
"112908",19.3,22.2,1046,65.5,28,50,32,.,-1,-1,-1,-1,-1,-1,13,38,13,19.6,20.8,1037,72.7,38,47,43,16,0,-1,61.5,13,40,13,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,18.7,25,1067,54.5,16,54,19,.,.,.,.,-1,-1,-1,12,22,19,-1,-3,-3,20.4,30.8,1062,65,32,54,39
"112909",19.5,16.7,.,42.9,50,71,71,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,42.9,43,71,71,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,42.9,57,71,71,.,.,.,.,-1,-1,-1,-3,40,60,-1,-1,-1,19.5,16.7,.,42.9,50,71,71
"112910",18.5,0,-1,47.1,31,56,41,-1,-1,.,-1,-1,-1,-1,33,43,43,-1,-1,.,50,-3,17,40,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.4,0,-1,45.5,45,75,42,.,.,.,.,-1,-1,-1,22,40,30,-1,-1,-1,18.3,0,-1,43.8,36,63,40
"113901",16,14.6,910,55.8,42,58,49,-1,0,838,51.1,30,47,39,33,52,38,-1,13,912,46,36,50,49,.,-1,-1,50,29,43,43,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,16,908,69.4,50,68,50,.,-1,-1,-2,-1,-1,-1,20,35,33,-3,-3,-3,-1,31.6,958,59.4,66,77,69
"113902",19,13.3,-1,71.4,35,55,40,15.8,0,.,62.5,-3,14,-3,11,33,11,18.6,0,-1,100,43,57,43,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.4,25,-1,57.1,31,54,38,.,.,.,.,-1,-1,-1,9,27,9,-1,-1,-1,20.6,20,-1,76.9,54,77,62
"113903",19.9,16.7,896,66.7,46,55,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.7,0,-1,53.8,42,46,58,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.8,27.3,873,78.6,50,63,50,.,.,.,.,-1,-1,-1,20,20,40,-1,-1,-1,20.3,14.3,909,66.7,50,59,60
"113905",18.5,10,890,76.9,68,78,73,.,.,.,.,-1,-1,-1,50,83,50,18.1,7.1,863,93.3,62,64,69,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,16.7,943,54.5,78,-4,78,.,.,.,.,-1,-1,-1,62,71,62,-1,-1,-1,19.3,11.8,895,73.9,78,84,83
"113906",-1,25,972,-2,43,57,71,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,-1,33.3,1006,-2,40,60,60,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.6,972,100,43,57,71
"114901",20.5,27.2,1050,52,45,57,62,15.8,0,-1,55,10,20,40,29,40,54,19.8,23,-1,58.1,45,57,67,18.3,10.3,-1,32.2,38,48,59,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,21.5,33.3,-1,45.2,45,57,57,-1,-1,-1,-1,-1,-1,-1,15,21,42,-3,-3,33,22.3,39,-1,71.1,59,73,70
"114902",22.2,36,.,52.1,43,61,65,.,.,.,-1,-1,-1,-1,-1,-1,-1,23.1,46.7,.,53.6,52,63,81,-1,-1,.,33.3,31,54,46,.,.,.,.,-1,-1,-1,-1,-1,-1,20.8,20,.,50,32,59,45,.,.,.,.,-1,-1,-1,-3,27,41,-1,-1,-1,22.5,38.1,.,60,49,63,74
"114904",19.9,16,-1,56.8,52,59,84,.,.,.,.,-1,-1,-1,27,36,73,19,9.1,-1,61.1,56,61,94,-1,-1,.,12.5,13,38,38,.,.,.,-1,-1,-1,-1,-1,-1,-1,20.5,21.4,-1,53.8,50,58,77,.,.,.,.,-1,-1,-1,24,24,86,-1,-1,-1,19.9,16.7,-1,70.6,62,65,94
"115901",-1,0,781,68.4,50,67,61,.,.,.,.,-1,-1,-1,44,63,56,-1,0,829,70,56,78,56,-1,0,781,68.4,50,67,61,.,.,.,.,-1,-1,-1,-1,-1,-1,.,0,725,66.7,44,56,67,.,.,.,.,-1,-1,-1,50,63,75,-1,-1,-1,.,.,.,.,-1,-1,-1
"115902",14.5,0,781,-2,10,40,20,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-1,-1,-1,14,0,781,-2,10,40,20,.,.,.,.,-1,-1,-1,-1,-1,-1,13.7,0,775,100,14,29,29,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1
"115903",17.9,14.3,.,-2,-3,29,43,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-3,40,20,15.6,0,.,100,-3,20,40,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-3,20,40,-1,-1,-1,-1,-1,.,-2,-1,-1,-1
"116801",15.4,0,798,-2,18,27,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,33,33,67,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-3,20,20,.,.,.,.,-1,-1,-1,-3,-3,33,-1,-1,-1,-1,0,-1,-2,17,33,50
"116901",21.1,27.3,1001,77.5,61,71,82,-1,-1,-1,-1,-1,-1,-1,71,72,78,21.1,19.2,947,68.4,67,66,92,-1,33.3,-1,66.7,63,63,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,34.5,1068,87.9,56,76,71,.,.,.,.,-1,-1,-1,40,42,73,-1,-3,50,21.1,25,997,78.6,61,71,83
"116902",19.4,20.8,992,75,52,56,81,-1,-1,-1,-1,-1,-1,-1,50,54,75,18.8,0,-1,84.6,29,29,71,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.8,38.5,1050,68.4,71,78,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.7,25,1082,80,56,60,80
"116903",21.4,37.3,1049,61.4,48,53,64,15,0,-1,61.5,14,14,29,30,37,49,21.6,40,1094,61,53,56,71,20.2,-1,.,50,25,38,38,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,21.2,34.6,1004,61.9,44,50,58,-1,-1,.,-1,-1,-1,-1,7,14,34,17,17,38,23,48.6,1073,61.7,59,65,77
"116905",20.5,32.6,1026,40.9,41,59,53,14.6,0,827,25,10,18,35,26,41,43,21,32.1,1018,41.8,44,56,61,17,0,899,25,18,43,36,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.7,33.3,1037,39.8,37,62,43,-1,-1,-1,-1,-1,-1,-1,20,39,41,-3,-3,-3,22.6,42.3,1063,50.7,56,75,62
"116906",20.8,28.9,999,86.5,52,69,59,-1,-1,-1,-1,-1,-1,-1,42,50,50,21.1,21.1,926,95,50,65,59,.,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.5,34.6,1051,81.3,53,72,59,.,.,.,.,-1,-1,-1,33,43,33,-3,33,-3,21,31,1006,87.5,56,71,63
"116908",20.6,15,930,35.1,34,49,54,-1,-1,.,-1,-1,-1,-1,31,54,38,20.1,5.3,906,30.6,31,51,56,-1,-1,-1,28.6,43,57,71,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.3,23.8,943,40.4,37,47,52,.,-1,-1,-1,-1,-1,-1,7,7,29,-1,-1,40,20.8,17.1,953,35,34,49,54
"116909",22.9,45.5,1155,68.8,58,71,68,-1,-1,-1,-1,-1,-1,-1,-3,29,29,20.4,28.6,-1,46.7,42,58,58,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,24.2,53.3,1190,88.2,68,79,74,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.4,50,1196,61.5,64,76,68
"116910",21.6,57.1,-1,36.8,47,63,52,-1,-1,.,-2,-1,-1,-1,14,43,13,-1,-1,-1,66.7,29,29,44,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.1,58,83,58,.,.,.,.,-1,-1,-1,-1,-1,-3,-1,-1,-1,-1,66.7,-1,33.3,50,67,55
"116915",24.8,80,1206,38.5,57,57,80,.,.,.,.,-1,-1,-1,50,50,90,24.8,80,1206,58.8,72,72,94,-1,-1,-1,16.7,38,38,75,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,0,33,33,58,.,.,.,.,-1,-1,-1,-3,-3,33,-1,-1,-1,24.4,77.8,1208,45,67,67,81
"116916",20.7,21.1,983,59.4,44,66,47,.,.,.,.,-1,-1,-1,45,64,45,-1,22.2,1026,60,43,50,50,-1,-1,-1,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.1,20,939,58.8,44,78,44,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,23.5,987,54.8,45,68,48
"117901",22.2,33.3,-1,41.1,36,50,49,-1,-1,-1,50,22,30,44,22,37,36,22,28.2,-1,47.6,35,47,52,19,0,-1,17.8,18,30,40,.,.,.,-1,-1,-1,-1,-1,-1,-1,22.5,42.9,-1,32.8,37,53,46,.,.,.,.,-1,-1,-1,14,24,33,-3,-3,20,23,41.7,-1,52.7,46,60,55
"117903",18.9,13.2,-1,70.4,23,40,48,.,.,.,.,-1,-1,-1,29,43,38,18.4,11.1,-1,81.8,23,41,43,-1,-1,.,60,60,80,60,.,.,.,.,-1,-1,-1,-1,-1,-1,19.4,15,-1,62.5,23,39,52,.,.,.,-1,-1,-1,-1,10,19,45,-1,-1,-1,18.9,14.7,-1,70.8,19,35,47
"117904",21.1,23.8,1000,72.4,37,57,47,.,.,.,.,-1,-1,-1,33,56,44,19.8,14.3,-1,100,40,40,53,-1,-1,.,42.9,25,63,25,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,23.4,42.9,-1,46.7,33,73,40,.,.,.,.,-1,-1,-1,-3,20,-3,-1,-1,-1,21.6,23.5,1000,77.3,41,55,55
"117907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"118902",19.8,20,933,83.3,52,60,66,.,.,.,.,-1,-1,-1,22,33,56,19.1,30,-1,90.9,45,45,73,18.5,0,-1,60,40,50,60,.,.,.,.,-1,-1,-1,-1,-1,-1,20.2,13.3,-1,78.9,56,68,61,.,.,.,.,-1,-1,-1,14,27,43,-1,-1,-1,20.2,26.3,-1,95,58,65,68
"119901",-1,40,-1,45.5,50,67,75,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,20,40,60,80,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.7,57,71,71,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.4,56,78,78
"119902",18,11.9,888,75,38,49,61,.,-1,-1,-1,-1,-1,-1,25,25,69,18,16.7,874,75,35,45,55,15.5,0,800,60,22,44,33,.,.,.,.,-1,-1,-1,-1,-1,-1,18.1,5.6,914,75,42,54,68,-1,-1,-1,-1,-1,-1,-1,10,20,40,-1,-1,-1,18.7,14.7,901,77.3,41,48,67
"119903",24.1,19,1000,56.8,36,53,61,.,.,.,.,-1,-1,-1,22,33,56,-1,8.3,933,66.7,22,50,61,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,26,33.3,1099,47.4,50,56,61,.,.,.,.,-1,-1,-1,-3,7,43,-1,-1,-1,24.1,20,1002,57.1,38,56,59
"120901",18.1,8.8,932,62,33,58,46,16.2,0,-1,42.9,21,40,33,24,43,38,18.2,11.1,921,64.3,38,64,48,16.8,0,-1,54.5,24,59,40,.,.,.,.,-1,-1,-1,-1,-1,-1,18,4.8,-1,58.3,24,49,43,.,.,.,.,-1,-1,-1,15,39,38,-1,-1,-1,19.3,15.2,951,73.3,41,63,54
"120902",19,3.7,1064,69.2,29,56,42,-1,-1,.,-1,-1,-1,-1,18,33,35,18.9,0,-1,66.7,30,62,45,19.1,0,.,61.1,24,41,41,.,.,.,.,-1,-1,-1,-1,-1,-1,19,7.7,-1,72.2,28,50,39,-1,-1,.,-1,-1,-1,-1,17,21,39,-1,-1,-1,19.3,7.1,1064,77.8,28,68,39
"120905",19.9,22.9,968,67.6,55,64,77,.,-1,-1,-2,-1,-1,-1,17,33,33,19.3,18.5,946,65.9,51,63,76,19.6,22.2,-1,69.2,54,54,85,.,.,.,.,-1,-1,-1,-1,-1,-1,20.5,28.6,1001,70,59,66,78,.,.,.,.,-1,-1,-1,6,12,47,-1,-1,-1,20,23.7,987,65.5,56,68,76
"121902",-1,14.3,-1,50,7,29,13,-1,-1,.,-1,-1,-1,-1,-3,17,-3,-1,-1,-1,66.7,17,50,14,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.5,-3,13,13,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,-1,46.2,8,31,14
"121903",20.9,24.4,942,72.6,37,52,58,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,20.4,20,911,83.3,35,52,65,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,21.8,30,962,62.5,38,53,52,.,.,.,.,-1,-1,-1,16,31,39,-1,-1,-1,21.3,26.2,962,67.7,38,54,60
"121904",19.6,20.6,974,66.9,35,44,56,17.1,3,840,61.1,20,29,44,24,34,44,19.6,17,950,70.7,33,44,55,18.3,14.3,-1,77.8,22,22,56,.,.,.,.,-1,-1,-1,-1,-1,-1,19.6,25,1011,62.9,36,45,58,-1,-1,-1,-1,-1,-1,-1,16,25,44,-3,-3,-3,21.4,30.9,1010,67.9,45,58,65
"121905",19.1,10.3,1012,65.9,27,46,52,17.8,7.7,-1,81.3,29,53,35,19,31,45,18.4,3.3,-1,75,31,49,62,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.9,17.9,-1,58.3,24,44,44,.,.,.,.,-1,-1,-1,7,10,44,13,13,13,19.5,9.5,-1,60.9,25,44,54
"121906",-1,17.6,955,44.7,42,55,58,.,.,.,.,-1,-1,-1,40,60,60,.,0,843,50,36,50,64,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,30,1033,41.7,46,58,54,.,.,.,.,-1,-1,-1,8,38,23,-1,-1,-1,-1,17.6,955,44.7,42,55,58
"122901",19.4,23.4,1004,94,38,51,51,-1,-1,-1,-2,-1,-1,-1,32,44,44,17.8,10.5,983,100,39,50,67,-1,0,904,77.8,50,60,70,.,.,.,.,-1,-1,-1,-1,-1,-1,20.3,32.1,1018,90.3,38,52,41,-1,-1,-1,-1,-1,-1,-1,30,40,43,-3,-3,40,21,31.4,1031,92.1,38,50,50
"122902",-1,-1,-1,66.7,20,40,40,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"123803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123804",-1,0,720,36.4,-3,-3,-3,-1,0,698,34.4,-3,-3,-3,-3,-3,-3,-1,-1,-1,22.2,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,730,53.3,-3,-3,-3,.,.,.,.,-1,-1,-1,-3,-3,-3,-1,-1,-1,.,.,.,.,-1,-1,-1
"123805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123806",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
